#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	1.180	1.020	0.060	0.657	1.000	0.579
1	1.000	0.896	1.292	0.406	0.550	0.000	0.685
2	0.061	0.926	1.149	0.458	0.525	1.000	0.837
3	0.393	0.731	1.150	0.528	0.949	1.000	0.793
4	0.038	1.324	1.194	0.916	0.803	1.000	0.909
5	0.076	0.700	1.274	0.821	0.693	1.000	0.846
6	0.074	1.283	1.343	0.607	0.976	1.000	0.657
7	0.083	1.241	1.118	0.089	0.994	1.000	0.533
8	0.077	1.278	1.463	0.083	0.862	1.000	0.658
9	0.154	0.655	1.432	0.525	0.894	1.000	0.608
10	0.154	1.338	1.299	0.028	0.543	1.000	0.667
11	0.087	0.975	1.323	0.950	0.692	1.000	0.769
12	0.039	0.853	1.230	0.477	0.713	1.000	0.702
13	0.154	0.687	1.277	0.308	0.854	1.000	0.629
14	0.393	1.010	1.412	0.627	0.854	1.000	0.910
15	0.122	0.804	1.479	0.723	0.658	1.000	0.554
16	0.154	1.020	1.466	0.378	0.594	1.000	0.618
17	0.103	1.112	1.072	0.522	0.734	1.000	0.836
18	0.038	1.166	1.429	0.246	0.598	1.000	0.966
19	0.050	0.898	1.468	0.421	0.632	1.000	0.529
20	0.103	1.407	1.292	0.470	0.924	1.000	0.558
21	1.000	0.970	1.063	0.406	0.715	0.000	0.679
22	0.071	1.413	1.346	0.879	0.919	1.000	0.959
23	0.393	1.405	1.371	0.429	0.987	1.000	0.883
24	0.042	1.081	1.337	0.283	0.565	1.000	0.622
25	1.000	0.547	1.354	0.983	0.935	0.000	0.964
26	1.000	1.338	1.372	0.058	0.604	0.000	0.520
27	0.393	1.131	1.101	0.645	0.506	1.000	0.657
28	0.154	0.593	1.163	0.099	0.724	1.000	0.884
29	0.211	0.763	1.377	0.209	0.546	1.000	0.865
#From	To	chi[to]	beta[fr]	lambda
9	0	0.080	0.312	1.000
9	12	0.147	0.205	1.000
9	19	0.023	0.180	1.000
9	24	0.021	0.304	1.000
10	4	0.471	0.146	1.000
10	5	0.069	0.119	1.000
10	7	0.630	0.074	1.000
10	8	0.021	0.053	1.000
10	11	0.026	0.090	1.000
10	15	0.177	0.097	1.000
10	20	0.224	0.080	1.000
10	22	0.016	0.163	1.000
10	29	0.561	0.178	1.000
11	0	0.095	0.054	1.000
11	5	0.127	0.070	1.000
11	6	0.300	0.095	1.000
11	8	0.111	0.177	1.000
11	11	0.064	0.088	1.000
11	12	0.154	0.168	1.000
11	19	0.030	0.095	1.000
11	22	0.090	0.251	1.000
12	0	0.066	0.136	1.000
12	19	0.099	0.713	1.000
12	24	0.127	0.151	1.000
13	8	0.003	0.017	1.000
13	11	0.108	0.183	1.000
13	17	0.105	0.358	1.000
13	20	0.068	0.441	1.000
14	10	0.109	0.019	1.000
14	13	0.707	0.124	1.000
14	14	0.098	0.107	1.000
14	16	0.984	0.205	1.000
14	17	0.205	0.280	1.000
14	23	0.145	0.222	1.000
14	28	0.016	0.041	1.000
15	0	0.029	0.248	1.000
15	5	0.033	0.204	1.000
15	6	0.208	0.269	1.000
15	8	0.066	0.053	1.000
15	11	0.051	0.085	1.000
15	19	0.004	0.138	1.000
15	22	0.095	0.004	1.000
16	2	1.000	0.152	1.000
16	8	0.148	0.207	1.000
16	10	0.252	0.102	1.000
16	17	0.193	0.293	1.000
16	20	0.096	0.156	1.000
16	28	0.587	0.089	1.000
17	0	0.032	0.188	1.000
17	19	0.064	0.406	1.000
17	24	0.127	0.407	1.000
18	0	0.044	0.411	1.000
18	19	0.034	0.576	1.000
18	24	0.078	0.013	1.000
19	0	0.020	0.447	1.000
19	19	0.082	0.059	1.000
19	24	0.086	0.494	1.000
20	0	0.077	0.205	1.000
20	5	0.063	0.131	1.000
20	6	0.035	0.057	1.000
20	11	0.102	0.094	1.000
20	12	0.004	0.117	1.000
20	18	0.204	0.132	1.000
20	19	0.007	0.204	1.000
20	22	0.138	0.060	1.000
21	5	0.162	0.177	1.000
21	8	0.120	0.053	1.000
21	11	0.164	0.202	1.000
21	15	0.295	0.088	1.000
21	19	0.060	0.146	1.000
21	20	0.200	0.089	1.000
21	22	0.040	0.105	1.000
21	29	0.258	0.141	1.000
22	0	0.086	0.180	1.000
22	12	0.106	0.065	1.000
22	18	0.050	0.158	1.000
22	19	0.019	0.096	1.000
22	22	0.062	0.384	1.000
22	24	0.096	0.117	1.000
23	10	0.208	0.222	1.000
23	13	0.293	0.009	1.000
23	14	0.855	0.160	1.000
23	16	0.016	0.227	1.000
23	17	0.021	0.044	1.000
23	23	0.673	0.131	1.000
23	28	0.299	0.207	1.000
24	0	0.061	0.296	1.000
24	19	0.008	0.372	1.000
24	24	0.153	0.332	1.000
25	10	0.194	0.303	1.000
25	14	0.046	0.153	1.000
25	17	0.083	0.077	1.000
25	23	0.182	0.223	1.000
25	28	0.098	0.243	1.000
26	3	1.000	1.000	1.000
27	0	0.075	0.154	1.000
27	12	0.135	0.068	1.000
27	18	0.063	0.342	1.000
27	19	0.090	0.128	1.000
27	22	0.016	0.289	1.000
27	24	0.128	0.020	1.000
28	0	0.075	0.086	1.000
28	12	0.172	0.292	1.000
28	18	0.199	0.195	1.000
28	19	0.084	0.195	1.000
28	22	0.131	0.046	1.000
28	24	0.052	0.187	1.000
29	0	0.061	0.177	1.000
29	5	0.022	0.056	1.000
29	8	0.079	0.163	1.000
29	11	0.104	0.272	1.000
29	19	0.077	0.142	1.000
29	22	0.058	0.191	1.000
