#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.502	1.397	0.451	0.961	1.000	0.941
1	0.125	0.719	1.276	0.876	0.701	1.000	0.519
2	0.023	1.019	1.394	0.123	0.507	1.000	0.888
3	0.032	0.657	1.477	0.034	0.601	1.000	0.622
4	0.026	0.570	1.370	0.469	0.765	1.000	0.514
5	0.040	1.031	1.018	0.149	0.786	1.000	0.885
6	0.131	1.439	1.274	0.632	0.657	1.000	0.519
7	0.020	1.500	1.125	0.182	0.548	1.000	0.739
8	0.014	1.123	1.462	0.133	0.869	1.000	0.553
9	0.017	1.329	1.415	0.610	0.693	1.000	0.568
10	0.020	1.329	1.334	0.330	0.989	1.000	0.961
11	0.010	1.027	1.290	0.533	0.972	1.000	0.885
12	0.083	1.226	1.470	0.970	0.565	1.000	0.638
13	0.044	0.970	1.152	0.437	0.857	1.000	0.591
14	0.078	1.030	1.475	0.627	0.828	1.000	0.567
15	0.052	1.116	1.264	0.918	0.558	1.000	0.734
16	0.393	0.695	1.180	0.349	0.862	1.000	0.727
17	0.022	0.680	1.211	0.367	0.891	1.000	0.504
18	0.393	0.653	1.201	0.061	0.987	1.000	0.995
19	1.000	0.733	1.208	0.624	0.937	0.000	0.613
20	0.049	0.962	1.174	0.136	0.703	1.000	0.648
21	0.027	1.378	1.019	0.644	0.968	1.000	0.843
22	0.211	1.235	1.256	0.404	0.761	1.000	0.616
23	0.021	1.054	1.317	0.817	0.682	1.000	0.787
24	0.017	1.189	1.377	0.711	0.878	1.000	0.943
25	0.050	0.530	1.277	0.766	0.955	1.000	0.798
26	0.167	0.954	1.283	0.935	0.703	1.000	0.721
27	0.026	1.072	1.183	0.195	0.529	1.000	0.514
28	0.016	0.839	1.477	0.604	0.961	1.000	0.733
29	0.120	0.747	1.164	0.339	0.563	1.000	0.771
#From	To	chi[to]	beta[fr]	lambda
9	7	0.082	0.152	1.000
9	8	0.028	0.159	1.000
9	9	0.028	0.113	1.000
9	11	0.246	0.025	1.000
9	23	0.017	0.204	1.000
9	24	0.039	0.199	1.000
9	28	0.110	0.148	1.000
10	8	0.016	1.000	1.000
11	8	0.042	1.000	1.000
12	0	0.209	0.043	1.000
12	3	0.074	0.122	1.000
12	13	0.007	0.182	1.000
12	14	0.137	0.115	1.000
12	15	0.421	0.011	1.000
12	20	0.011	0.195	1.000
12	21	0.094	0.218	1.000
12	25	0.136	0.083	1.000
12	29	0.196	0.033	1.000
13	2	0.212	0.136	1.000
13	3	0.131	0.122	1.000
13	4	0.403	0.110	1.000
13	6	0.089	0.138	1.000
13	10	0.278	0.002	1.000
13	17	0.051	0.018	1.000
13	20	0.103	0.088	1.000
13	21	0.138	0.112	1.000
13	23	0.176	0.092	1.000
13	24	0.077	0.090	1.000
13	27	0.321	0.092	1.000
14	3	0.004	0.067	1.000
14	5	0.344	0.048	1.000
14	13	0.115	0.285	1.000
14	20	0.078	0.258	1.000
14	21	0.036	0.342	1.000
15	3	0.144	0.319	1.000
15	13	0.191	0.113	1.000
15	20	0.127	0.280	1.000
15	21	0.116	0.288	1.000
16	1	0.311	0.014	1.000
16	13	0.073	0.186	1.000
16	14	0.012	0.123	1.000
16	16	0.286	0.178	1.000
16	20	0.061	0.191	1.000
16	22	0.108	0.154	1.000
16	26	0.242	0.009	1.000
16	29	0.201	0.146	1.000
17	7	0.007	0.032	1.000
17	8	0.120	0.082	1.000
17	9	0.078	0.177	1.000
17	11	0.140	0.175	1.000
17	23	0.119	0.185	1.000
17	24	0.064	0.187	1.000
17	28	0.056	0.163	1.000
18	1	0.428	0.223	1.000
18	13	0.030	0.113	1.000
18	14	0.268	0.283	1.000
18	16	0.714	0.008	1.000
18	20	0.133	0.049	1.000
18	22	0.130	0.246	1.000
18	26	0.283	0.011	1.000
18	29	0.216	0.067	1.000
19	18	1.000	0.238	1.000
19	20	0.084	0.122	1.000
19	22	0.762	0.086	1.000
19	26	0.383	0.245	1.000
19	29	0.184	0.309	1.000
20	4	0.338	0.104	1.000
20	7	0.214	0.157	1.000
20	8	0.105	0.058	1.000
20	10	0.234	0.023	1.000
20	17	0.077	0.068	1.000
20	21	0.075	0.175	1.000
20	23	0.002	0.169	1.000
20	24	0.092	0.177	1.000
20	27	0.240	0.069	1.000
21	7	0.010	0.231	1.000
21	8	0.107	0.204	1.000
21	9	0.156	0.023	1.000
21	23	0.100	0.182	1.000
21	24	0.093	0.120	1.000
21	28	0.044	0.240	1.000
22	1	0.261	0.124	1.000
22	3	0.213	0.087	1.000
22	12	1.000	0.011	1.000
22	13	0.103	0.028	1.000
22	14	0.307	0.168	1.000
22	15	0.579	0.158	1.000
22	20	0.028	0.093	1.000
22	21	0.065	0.095	1.000
22	25	0.346	0.084	1.000
22	26	0.091	0.122	1.000
22	29	0.205	0.031	1.000
23	7	0.111	0.252	1.000
23	8	0.056	0.151	1.000
23	9	0.050	0.033	1.000
23	23	0.046	0.199	1.000
23	24	0.016	0.232	1.000
23	28	0.027	0.133	1.000
24	8	0.025	0.066	1.000
24	9	0.015	0.173	1.000
24	11	0.029	0.151	1.000
24	24	0.071	0.489	1.000
24	28	0.002	0.121	1.000
25	2	0.235	0.228	1.000
25	3	0.098	0.219	1.000
25	13	0.041	0.081	1.000
25	17	0.163	0.017	1.000
25	20	0.089	0.237	1.000
25	21	0.062	0.099	1.000
25	23	0.190	0.118	1.000
26	7	0.196	0.199	1.000
26	8	0.018	0.202	1.000
26	9	0.158	0.112	1.000
26	21	0.097	0.197	1.000
26	23	0.062	0.115	1.000
26	24	0.081	0.005	1.000
26	28	0.046	0.171	1.000
27	7	0.115	0.035	1.000
27	8	0.043	0.338	1.000
27	9	0.129	0.007	1.000
27	23	0.044	0.258	1.000
27	24	0.090	0.081	1.000
27	28	0.073	0.281	1.000
28	8	0.057	0.213	1.000
28	9	0.039	0.319	1.000
28	11	0.007	0.144	1.000
28	24	0.029	0.171	1.000
28	28	0.130	0.153	1.000
29	0	0.390	0.009	1.000
29	3	0.170	0.306	1.000
29	5	0.205	0.305	1.000
29	13	0.222	0.021	1.000
29	20	0.110	0.095	1.000
29	21	0.051	0.263	1.000
