#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.180	1.265	0.782	0.938	1.000	0.546
1	1.000	1.458	1.019	0.564	0.863	0.000	0.658
2	1.000	0.986	1.404	0.467	0.668	0.000	0.763
3	1.000	0.950	1.489	0.962	0.752	0.000	0.880
4	0.160	1.483	1.059	0.317	0.531	1.000	0.810
5	0.246	0.559	1.419	0.397	0.818	1.000	0.962
6	0.061	1.357	1.020	0.355	0.887	1.000	0.000
7	1.000	0.881	1.162	0.121	0.528	0.000	0.763
8	0.116	0.989	1.356	0.701	0.992	1.000	0.554
9	0.129	0.794	1.183	0.891	0.989	1.000	0.667
10	0.134	0.699	1.337	0.407	0.579	1.000	0.799
11	1.000	0.943	1.058	0.201	0.740	0.000	0.987
12	0.057	1.049	1.167	0.896	0.660	1.000	0.600
13	1.000	0.650	1.276	0.449	0.733	0.000	0.841
14	0.017	1.168	1.072	0.556	0.581	1.000	0.970
15	0.180	0.530	1.280	0.521	0.769	1.000	0.521
16	0.195	0.875	1.199	0.332	0.585	1.000	0.517
17	0.097	0.885	1.463	0.109	0.757	1.000	0.542
18	0.097	0.898	1.457	0.078	0.848	1.000	0.000
19	0.085	1.205	1.343	0.595	0.849	1.000	0.948
20	0.042	1.321	1.260	0.175	0.958	1.000	0.911
21	0.097	0.623	1.207	0.486	0.597	1.000	0.927
22	0.393	1.419	1.017	0.437	0.708	1.000	0.539
23	0.118	0.684	1.362	0.339	0.707	1.000	0.738
24	0.246	1.218	1.145	0.410	0.646	1.000	0.605
25	1.000	0.882	1.055	0.443	0.563	0.000	0.682
26	0.046	0.549	1.393	0.486	0.605	1.000	0.706
27	0.106	1.441	1.070	0.204	0.832	1.000	0.929
28	0.143	1.431	1.217	0.053	0.892	1.000	0.585
29	0.143	1.484	1.269	0.949	0.798	1.000	0.587
#From	To	chi[to]	beta[fr]	lambda
22	0	0.646	0.125	1.000
22	5	0.091	0.236	1.000
22	15	0.323	0.280	1.000
22	23	0.048	0.163	1.000
22	24	0.438	0.195	1.000
23	6	0.080	0.240	1.000
23	12	0.044	0.234	1.000
23	26	1.000	0.071	1.000
23	27	0.006	0.455	1.000
24	6	0.045	0.289	1.000
24	9	0.282	0.265	1.000
24	18	0.005	0.224	1.000
24	23	0.105	0.222	1.000
25	4	0.291	0.175	1.000
25	6	0.003	0.148	1.000
25	8	0.384	0.054	1.000
25	17	0.193	0.112	1.000
25	18	0.091	0.129	1.000
25	23	0.044	0.171	1.000
25	27	0.072	0.211	1.000
26	6	0.051	0.110	1.000
26	12	0.012	0.220	1.000
26	14	0.695	0.670	1.000
27	6	0.072	0.445	1.000
27	12	0.170	0.313	1.000
27	19	0.124	0.150	1.000
27	20	1.000	0.037	1.000
27	27	0.029	0.055	1.000
28	6	0.060	0.060	1.000
28	17	0.170	0.255	1.000
28	19	0.076	0.019	1.000
28	23	0.037	0.515	1.000
28	27	0.015	0.152	1.000
29	4	0.255	0.201	1.000
29	6	0.042	0.103	1.000
29	8	0.189	0.153	1.000
29	17	0.114	0.168	1.000
29	18	0.034	0.191	1.000
29	23	0.094	0.014	1.000
29	27	0.057	0.170	1.000
