#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	1.072	1.049	0.734	0.828	1.000	0.765
1	0.092	0.551	1.072	0.685	0.876	1.000	0.794
2	1.000	0.649	1.444	0.093	0.660	0.000	0.587
3	0.393	0.660	1.320	0.620	0.996	1.000	0.920
4	0.147	1.480	1.408	0.755	0.546	1.000	0.542
5	0.246	1.190	1.108	0.590	0.518	1.000	0.825
6	1.000	0.896	1.252	0.606	0.501	0.000	0.953
7	1.000	0.557	1.452	0.187	0.529	0.000	0.603
8	0.124	1.427	1.350	0.433	0.967	1.000	0.519
9	1.000	0.662	1.392	0.248	0.607	0.000	0.848
10	0.132	0.607	1.431	0.824	0.824	1.000	0.653
11	0.393	0.715	1.316	0.496	0.770	1.000	0.985
12	1.000	0.838	1.420	0.727	0.524	0.000	0.587
13	1.000	0.956	1.002	0.684	0.973	0.000	0.564
14	0.393	0.838	1.146	0.754	0.744	1.000	0.825
15	0.393	0.931	1.157	0.662	0.546	1.000	0.785
16	0.150	1.212	1.107	0.442	0.658	1.000	0.964
17	1.000	1.457	1.133	0.469	0.657	0.000	0.647
18	0.095	1.156	1.097	0.120	0.662	1.000	0.689
19	0.147	1.176	1.357	0.116	0.834	1.000	0.976
20	0.141	1.214	1.406	0.469	0.783	1.000	0.798
21	0.059	1.409	1.310	0.274	0.846	1.000	0.623
22	0.393	0.813	1.027	0.910	0.501	1.000	0.570
23	1.000	0.747	1.192	0.052	0.955	0.000	0.930
24	0.154	1.311	1.236	0.402	0.557	1.000	0.643
25	0.147	1.237	1.389	0.164	0.625	1.000	0.978
26	1.000	1.401	1.439	0.787	0.881	0.000	0.542
27	1.000	0.905	1.085	0.070	0.803	0.000	0.590
28	0.103	1.165	1.324	0.087	0.556	1.000	0.756
29	0.141	1.158	1.210	0.328	0.660	1.000	0.859
#From	To	chi[to]	beta[fr]	lambda
14	0	0.026	0.186	1.000
14	16	0.081	0.075	1.000
14	28	0.088	0.400	1.000
14	29	0.021	0.339	1.000
15	8	0.263	0.244	1.000
15	10	0.062	0.027	1.000
15	16	0.066	0.206	1.000
15	20	0.416	0.243	1.000
15	29	0.123	0.280	1.000
16	0	0.147	0.405	1.000
16	18	0.072	0.348	1.000
16	28	0.089	0.247	1.000
17	3	1.000	0.331	1.000
17	5	0.521	0.436	1.000
17	10	0.085	0.123	1.000
17	16	0.028	0.110	1.000
18	18	0.112	0.228	1.000
18	21	0.275	0.772	1.000
19	18	0.152	0.655	1.000
19	21	0.212	0.345	1.000
20	1	0.204	0.091	1.000
20	4	0.675	0.137	1.000
20	8	0.020	0.209	1.000
20	10	0.188	0.089	1.000
20	16	0.036	0.117	1.000
20	19	0.498	0.137	1.000
20	25	0.457	0.199	1.000
20	29	0.042	0.019	1.000
21	18	0.083	1.000	1.000
22	0	0.091	0.331	1.000
22	18	0.140	0.366	1.000
22	28	0.109	0.303	1.000
23	11	0.077	0.192	1.000
23	14	0.222	0.316	1.000
23	15	0.208	0.103	1.000
23	16	0.071	0.389	1.000
24	8	0.070	0.163	1.000
24	10	0.090	0.107	1.000
24	16	0.024	0.212	1.000
24	20	0.169	0.311	1.000
24	29	0.123	0.208	1.000
25	0	0.173	0.219	1.000
25	1	0.445	0.212	1.000
25	10	0.125	0.162	1.000
25	16	0.061	0.104	1.000
25	28	0.047	0.124	1.000
25	29	0.096	0.178	1.000
26	11	0.404	0.178	1.000
26	14	0.245	0.201	1.000
26	15	0.277	0.262	1.000
26	22	1.000	0.358	1.000
27	11	0.411	0.379	1.000
27	14	0.227	0.288	1.000
27	15	0.120	0.284	1.000
27	16	0.057	0.049	1.000
28	18	0.078	1.000	1.000
29	0	0.108	0.370	1.000
29	16	0.034	0.094	1.000
29	28	0.044	0.474	1.000
29	29	0.039	0.062	1.000
