#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.939	1.446	0.814	0.665	1.000	0.993
1	0.125	1.317	1.118	0.981	0.754	1.000	0.993
2	0.023	0.885	1.406	0.580	0.642	1.000	0.638
3	0.032	0.707	1.171	0.481	0.863	1.000	0.805
4	0.026	1.323	1.043	0.129	0.764	1.000	0.687
5	0.040	0.891	1.120	0.786	0.980	1.000	0.834
6	0.131	1.099	1.189	0.568	0.622	1.000	0.776
7	0.020	0.670	1.421	0.351	0.799	1.000	0.621
8	0.014	1.173	1.053	0.960	0.523	1.000	0.930
9	0.017	0.929	1.062	0.009	0.611	1.000	0.725
10	0.020	1.400	1.331	0.665	0.581	1.000	0.561
11	0.010	0.676	1.342	0.489	0.766	1.000	0.788
12	0.083	1.294	1.069	0.350	0.761	1.000	0.802
13	0.044	0.681	1.490	0.245	0.775	1.000	0.543
14	0.078	1.038	1.451	0.978	0.912	1.000	0.791
15	0.052	0.581	1.249	0.363	0.678	1.000	0.976
16	0.393	1.273	1.243	0.198	0.604	1.000	0.836
17	0.022	1.401	1.166	0.001	0.528	1.000	0.886
18	0.393	0.658	1.190	0.616	0.665	1.000	0.643
19	1.000	1.199	1.242	0.908	0.819	0.000	0.553
20	0.049	0.998	1.062	0.273	0.716	1.000	0.787
21	0.027	0.836	1.118	0.902	0.638	1.000	0.752
22	0.211	1.063	1.101	0.323	0.998	1.000	0.979
23	0.021	1.034	1.475	0.180	0.897	1.000	0.846
24	0.017	1.120	1.131	0.594	0.518	1.000	0.882
25	0.050	1.469	1.454	0.171	0.808	1.000	0.896
26	0.167	1.399	1.063	0.063	0.532	1.000	0.895
27	0.026	1.360	1.196	0.977	0.571	1.000	0.648
28	0.016	0.895	1.213	0.243	0.805	1.000	0.719
29	0.120	0.979	1.457	0.705	0.818	1.000	0.898
#From	To	chi[to]	beta[fr]	lambda
9	7	0.147	0.300	1.000
9	8	0.041	0.016	1.000
9	9	0.040	0.082	1.000
9	11	0.149	0.197	1.000
9	23	0.006	0.214	1.000
9	24	0.043	0.131	1.000
9	28	0.162	0.060	1.000
10	8	0.045	1.000	1.000
11	8	0.041	1.000	1.000
12	0	0.184	0.178	1.000
12	3	0.003	0.126	1.000
12	13	0.039	0.127	1.000
12	14	0.144	0.092	1.000
12	15	0.738	0.140	1.000
12	20	0.079	0.012	1.000
12	21	0.113	0.120	1.000
12	25	0.332	0.171	1.000
12	29	0.026	0.034	1.000
13	2	0.291	0.122	1.000
13	3	0.180	0.019	1.000
13	4	0.319	0.195	1.000
13	6	0.399	0.120	1.000
13	10	0.414	0.060	1.000
13	17	0.235	0.036	1.000
13	20	0.015	0.083	1.000
13	21	0.051	0.085	1.000
13	23	0.172	0.159	1.000
13	24	0.029	0.019	1.000
13	27	0.585	0.101	1.000
14	3	0.023	0.293	1.000
14	5	0.364	0.183	1.000
14	13	0.136	0.280	1.000
14	20	0.062	0.086	1.000
14	21	0.124	0.157	1.000
15	3	0.157	0.185	1.000
15	13	0.061	0.275	1.000
15	20	0.055	0.199	1.000
15	21	0.042	0.341	1.000
16	1	0.178	0.006	1.000
16	13	0.095	0.097	1.000
16	14	0.258	0.100	1.000
16	16	0.681	0.260	1.000
16	20	0.048	0.248	1.000
16	22	0.209	0.097	1.000
16	26	0.551	0.018	1.000
16	29	0.137	0.173	1.000
17	7	0.087	0.132	1.000
17	8	0.032	0.104	1.000
17	9	0.053	0.013	1.000
17	11	0.114	0.221	1.000
17	23	0.022	0.189	1.000
17	24	0.084	0.152	1.000
17	28	0.017	0.188	1.000
18	1	0.503	0.113	1.000
18	13	0.171	0.112	1.000
18	14	0.256	0.179	1.000
18	16	0.319	0.109	1.000
18	20	0.093	0.183	1.000
18	22	0.360	0.030	1.000
18	26	0.071	0.113	1.000
18	29	0.239	0.161	1.000
19	18	1.000	0.243	1.000
19	20	0.103	0.133	1.000
19	22	0.432	0.125	1.000
19	26	0.356	0.307	1.000
19	29	0.234	0.193	1.000
20	4	0.283	0.046	1.000
20	7	0.015	0.187	1.000
20	8	0.004	0.176	1.000
20	10	0.191	0.046	1.000
20	17	0.165	0.010	1.000
20	21	0.032	0.193	1.000
20	23	0.036	0.137	1.000
20	24	0.106	0.099	1.000
20	27	0.122	0.106	1.000
21	7	0.070	0.195	1.000
21	8	0.087	0.083	1.000
21	9	0.008	0.127	1.000
21	23	0.064	0.152	1.000
21	24	0.103	0.274	1.000
21	28	0.125	0.170	1.000
22	1	0.319	0.003	1.000
22	3	0.046	0.105	1.000
22	12	1.000	0.109	1.000
22	13	0.070	0.083	1.000
22	14	0.157	0.129	1.000
22	15	0.262	0.205	1.000
22	20	0.072	0.026	1.000
22	21	0.008	0.095	1.000
22	25	0.299	0.091	1.000
22	26	0.022	0.112	1.000
22	29	0.363	0.043	1.000
23	7	0.136	0.247	1.000
23	8	0.067	0.023	1.000
23	9	0.070	0.223	1.000
23	23	0.112	0.187	1.000
23	24	0.033	0.039	1.000
23	28	0.083	0.282	1.000
24	8	0.046	0.154	1.000
24	9	0.191	0.270	1.000
24	11	0.193	0.221	1.000
24	24	0.091	0.257	1.000
24	28	0.046	0.098	1.000
25	2	0.224	0.240	1.000
25	3	0.048	0.108	1.000
25	13	0.167	0.008	1.000
25	17	0.277	0.007	1.000
25	20	0.111	0.226	1.000
25	21	0.126	0.182	1.000
25	23	0.068	0.229	1.000
26	7	0.166	0.150	1.000
26	8	0.085	0.219	1.000
26	9	0.053	0.153	1.000
26	21	0.022	0.007	1.000
26	23	0.046	0.065	1.000
26	24	0.140	0.217	1.000
26	28	0.030	0.189	1.000
27	7	0.116	0.164	1.000
27	8	0.068	0.129	1.000
27	9	0.027	0.268	1.000
27	23	0.067	0.117	1.000
27	24	0.056	0.186	1.000
27	28	0.152	0.136	1.000
28	8	0.098	0.046	1.000
28	9	0.020	0.269	1.000
28	11	0.036	0.267	1.000
28	24	0.069	0.119	1.000
28	28	0.021	0.299	1.000
29	0	0.204	0.090	1.000
29	3	0.084	0.115	1.000
29	5	0.279	0.058	1.000
29	13	0.101	0.347	1.000
29	20	0.154	0.163	1.000
29	21	0.089	0.227	1.000
