#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.241	1.320	0.424	0.746	1.000	0.550
1	1.000	1.066	1.394	0.737	0.563	0.000	0.698
2	0.060	1.029	1.370	0.328	0.512	1.000	0.000
3	0.311	1.468	1.192	0.873	0.583	1.000	0.855
4	0.288	1.213	1.459	0.585	0.800	1.000	0.615
5	0.204	1.009	1.053	0.089	0.611	1.000	0.532
6	1.000	0.803	1.499	0.524	0.985	0.000	0.698
7	0.288	0.869	1.232	0.556	0.994	1.000	0.963
8	1.000	1.114	1.135	0.816	0.556	0.000	0.907
9	1.000	0.913	1.172	0.990	0.842	0.000	0.907
10	0.115	0.528	1.334	0.259	0.982	1.000	0.781
11	0.336	1.157	1.109	0.460	0.826	1.000	0.995
12	1.000	0.872	1.147	0.999	0.906	0.000	0.988
13	0.036	1.188	1.273	0.336	0.695	1.000	0.774
14	0.393	1.227	1.144	0.863	0.780	1.000	0.848
15	1.000	0.546	1.251	0.844	0.867	0.000	0.545
16	1.000	1.021	1.076	0.298	0.606	0.000	0.809
17	1.000	1.074	1.188	0.709	0.646	0.000	0.669
18	0.098	1.422	1.399	0.896	0.511	1.000	0.869
19	0.393	0.526	1.413	0.283	0.962	1.000	0.747
20	0.037	1.424	1.103	0.930	0.792	1.000	0.580
21	0.177	0.658	1.477	0.311	0.612	1.000	0.966
22	0.393	1.368	1.241	0.378	0.953	1.000	0.737
23	0.108	0.537	1.162	0.374	0.607	1.000	0.621
24	0.131	1.392	1.117	0.466	0.672	1.000	0.000
25	0.078	0.558	1.482	0.522	0.816	1.000	0.663
26	0.064	0.513	1.402	0.872	0.563	1.000	0.727
27	0.039	1.234	1.036	0.399	0.726	1.000	0.771
28	0.036	0.576	1.157	0.796	0.621	1.000	0.848
29	0.137	1.364	1.092	0.979	0.759	1.000	0.908
#From	To	chi[to]	beta[fr]	lambda
12	22	0.330	0.064	1.000
13	2	0.018	0.116	1.000
13	20	0.056	0.061	1.000
13	25	0.090	0.233	1.000
13	26	0.176	0.128	1.000
13	27	0.188	0.260	1.000
13	28	0.345	0.201	1.000
14	2	0.070	0.090	1.000
14	10	0.082	0.302	1.000
14	18	0.007	0.188	1.000
14	21	0.129	0.330	1.000
14	29	0.299	0.089	1.000
15	3	0.083	0.070	1.000
15	5	0.710	0.218	1.000
15	11	0.239	0.169	1.000
15	14	0.468	0.161	1.000
15	18	0.104	0.139	1.000
15	21	0.071	0.053	1.000
15	22	0.324	0.192	1.000
16	19	1.000	1.000	1.000
17	24	0.145	0.391	1.000
17	25	0.039	0.609	1.000
18	2	0.045	0.222	1.000
18	20	0.232	0.182	1.000
18	25	0.031	0.099	1.000
18	26	0.212	0.196	1.000
18	27	0.074	0.145	1.000
18	28	0.108	0.156	1.000
19	3	0.341	0.084	1.000
19	4	0.436	0.357	1.000
19	7	0.277	0.318	1.000
19	11	0.169	0.151	1.000
19	22	0.244	0.090	1.000
20	24	0.118	0.127	1.000
20	25	0.081	0.453	1.000
20	27	0.080	0.420	1.000
21	24	0.085	1.000	1.000
22	5	0.041	0.015	1.000
22	11	0.042	0.405	1.000
22	18	0.131	0.063	1.000
22	21	0.255	0.111	1.000
22	22	0.076	0.407	1.000
23	2	0.067	0.130	1.000
23	13	0.225	0.037	1.000
23	18	0.074	0.036	1.000
23	20	0.005	0.008	1.000
23	23	0.137	0.270	1.000
23	26	0.119	0.033	1.000
23	27	0.037	0.186	1.000
23	28	0.285	0.301	1.000
24	24	0.137	1.000	1.000
25	24	0.142	0.352	1.000
25	25	0.198	0.441	1.000
25	27	0.096	0.207	1.000
26	2	0.003	0.110	1.000
26	13	0.423	0.094	1.000
26	18	0.094	0.176	1.000
26	20	0.217	0.243	1.000
26	23	0.033	0.048	1.000
26	26	0.185	0.220	1.000
26	28	0.161	0.109	1.000
27	24	0.063	0.494	1.000
27	25	0.115	0.506	1.000
28	2	0.047	0.293	1.000
28	20	0.030	0.200	1.000
28	25	0.095	0.282	1.000
28	27	0.074	0.224	1.000
29	2	0.087	0.435	1.000
29	10	0.090	0.171	1.000
29	18	0.111	0.393	1.000
