#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.717	1.118	0.700	0.796	0.000	0.720
1	0.165	1.137	1.175	0.042	0.632	1.000	0.911
2	0.311	1.178	1.386	0.578	0.631	1.000	0.646
3	1.000	0.938	1.394	0.618	0.653	0.000	0.684
4	0.121	0.945	1.100	0.090	0.921	1.000	0.845
5	1.000	0.799	1.081	0.498	0.565	0.000	0.639
6	0.203	0.577	1.279	0.120	0.818	1.000	0.789
7	0.083	1.309	1.209	0.440	0.726	1.000	0.904
8	0.137	1.287	1.474	0.681	0.998	1.000	0.825
9	0.070	1.098	1.280	0.566	0.877	1.000	0.795
10	0.627	0.933	1.371	0.627	0.905	1.000	0.705
11	1.000	1.408	1.006	0.132	0.720	0.000	0.806
12	0.146	1.047	1.067	0.486	0.820	1.000	0.560
13	0.067	1.391	1.061	0.814	0.909	1.000	0.000
14	0.393	0.668	1.281	0.486	0.919	1.000	0.991
15	1.000	0.586	1.227	0.351	0.717	0.000	0.907
16	0.349	1.345	1.407	0.298	0.643	1.000	0.508
17	0.060	1.307	1.295	0.389	0.599	1.000	0.963
18	0.103	0.629	1.499	0.556	0.873	1.000	0.722
19	0.393	1.255	1.011	0.195	0.711	1.000	0.915
20	1.000	0.775	1.106	0.280	0.774	0.000	0.529
21	0.153	0.664	1.042	0.004	0.667	1.000	0.993
22	0.131	0.726	1.219	0.851	0.741	1.000	0.838
23	0.137	0.569	1.257	0.267	0.502	1.000	0.688
24	0.131	0.703	1.434	0.806	0.860	1.000	0.833
25	0.086	0.925	1.196	0.378	0.541	1.000	0.734
26	0.281	0.541	1.213	0.752	0.909	1.000	0.949
27	0.094	1.276	1.065	0.547	0.776	1.000	0.716
28	0.087	1.049	1.224	0.036	0.562	1.000	0.973
29	0.067	0.979	1.354	0.737	0.666	1.000	0.749
#From	To	chi[to]	beta[fr]	lambda
14	23	0.026	0.183	1.000
14	24	0.092	0.035	1.000
14	25	0.123	0.223	1.000
14	27	0.104	0.299	1.000
14	28	0.135	0.081	1.000
15	2	0.439	0.010	1.000
15	10	0.092	0.246	1.000
15	14	1.000	0.183	1.000
15	16	0.124	0.209	1.000
15	19	1.000	0.047	1.000
15	21	0.163	0.088	1.000
15	22	0.119	0.074	1.000
15	24	0.179	0.134	1.000
15	26	0.389	0.009	1.000
16	6	0.304	0.024	1.000
16	7	0.425	0.359	1.000
16	8	1.000	0.021	1.000
16	23	0.384	0.166	1.000
16	27	0.010	0.331	1.000
16	28	0.086	0.098	1.000
17	13	0.002	1.000	1.000
18	13	0.006	0.345	1.000
18	17	0.156	0.114	1.000
18	18	0.194	0.024	1.000
18	27	0.095	0.148	1.000
18	28	0.076	0.369	1.000
19	13	0.016	0.445	1.000
19	29	0.166	0.555	1.000
20	16	0.154	1.000	1.000
21	13	0.055	1.000	1.000
22	13	0.031	0.320	1.000
22	17	0.149	0.138	1.000
22	18	0.158	0.074	1.000
22	27	0.037	0.378	1.000
22	28	0.127	0.090	1.000
23	13	0.014	0.082	1.000
23	17	0.088	0.209	1.000
23	18	0.183	0.008	1.000
23	27	0.014	0.338	1.000
23	28	0.057	0.043	1.000
23	29	0.115	0.319	1.000
24	13	0.122	0.460	1.000
24	29	0.068	0.540	1.000
25	7	0.065	0.137	1.000
25	13	0.009	0.253	1.000
25	17	0.242	0.265	1.000
25	18	0.234	0.208	1.000
25	27	0.087	0.112	1.000
25	28	0.083	0.025	1.000
26	1	0.501	0.105	1.000
26	4	0.185	0.102	1.000
26	9	0.342	0.006	1.000
26	21	0.199	0.173	1.000
26	22	0.074	0.110	1.000
26	24	0.206	0.165	1.000
26	26	0.023	0.104	1.000
26	27	0.124	0.235	1.000
27	13	0.083	1.000	1.000
28	13	0.040	0.495	1.000
28	29	0.080	0.505	1.000
29	13	0.039	1.000	1.000
