#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.157	1.383	0.901	0.517	1.000	0.521
1	0.234	1.150	1.353	0.375	0.911	1.000	0.952
2	0.149	1.003	1.341	0.559	0.774	1.000	0.863
3	0.018	0.741	1.368	0.487	0.545	1.000	0.735
4	0.042	0.589	1.315	0.174	0.647	1.000	0.646
5	0.043	1.436	1.138	0.779	0.958	1.000	0.884
6	0.050	0.510	1.145	0.364	0.625	1.000	0.719
7	0.027	0.733	1.190	0.315	0.884	1.000	0.674
8	0.027	1.113	1.246	0.086	0.763	1.000	0.809
9	0.104	1.325	1.162	0.221	0.705	1.000	0.965
10	0.047	1.470	1.051	0.586	0.614	1.000	0.795
11	0.088	1.230	1.459	0.372	0.923	1.000	0.502
12	0.211	1.497	1.438	0.158	0.703	1.000	0.690
13	0.028	0.936	1.191	0.990	0.917	1.000	0.617
14	0.165	0.611	1.191	0.097	0.737	1.000	0.850
15	0.393	0.700	1.009	0.162	0.899	1.000	0.914
16	0.046	1.430	1.211	0.864	0.620	1.000	0.863
17	1.000	0.677	1.444	0.604	0.541	0.000	0.627
18	0.051	0.817	1.179	0.630	0.837	1.000	0.612
19	0.096	1.264	1.264	0.598	0.656	1.000	0.637
20	0.088	0.992	1.040	0.012	0.994	1.000	0.872
21	0.115	0.507	1.032	0.133	0.675	1.000	0.651
22	0.393	0.606	1.258	0.423	0.520	1.000	0.746
23	0.042	0.749	1.174	0.871	0.697	1.000	0.948
24	1.000	1.165	1.119	0.639	0.504	0.000	0.746
25	0.046	0.981	1.108	0.073	0.685	1.000	0.718
26	0.022	1.100	1.089	0.385	0.510	1.000	0.905
27	1.000	1.313	1.149	0.153	0.677	0.000	0.539
28	1.000	0.971	1.288	0.760	0.998	0.000	0.688
29	0.105	0.937	1.113	0.193	0.654	1.000	0.848
#From	To	chi[to]	beta[fr]	lambda
10	3	1.000	0.249	1.000
10	5	0.040	0.062	1.000
10	7	0.034	0.242	1.000
10	8	0.085	0.105	1.000
10	10	0.198	0.267	1.000
10	13	0.014	0.043	1.000
10	23	0.123	0.032	1.000
11	5	0.096	0.104	1.000
11	6	0.110	0.199	1.000
11	7	0.215	0.078	1.000
11	8	0.204	0.149	1.000
11	10	0.094	0.106	1.000
11	11	0.154	0.091	1.000
11	13	0.110	0.048	1.000
11	23	0.040	0.227	1.000
12	2	0.084	0.072	1.000
12	11	0.067	0.189	1.000
12	14	0.084	0.261	1.000
12	19	0.164	0.252	1.000
12	20	0.135	0.058	1.000
12	29	0.079	0.169	1.000
13	13	0.082	0.412	1.000
13	26	0.138	0.588	1.000
14	2	0.330	0.084	1.000
14	9	0.380	0.010	1.000
14	11	0.042	0.226	1.000
14	14	0.240	0.120	1.000
14	19	0.191	0.075	1.000
14	20	0.012	0.141	1.000
14	21	0.290	0.210	1.000
14	29	0.146	0.134	1.000
15	0	0.443	0.107	1.000
15	1	0.016	0.017	1.000
15	9	0.312	0.167	1.000
15	11	0.009	0.100	1.000
15	12	0.263	0.195	1.000
15	14	0.192	0.056	1.000
15	19	0.046	0.068	1.000
15	20	0.038	0.027	1.000
15	21	0.300	0.084	1.000
15	29	0.272	0.178	1.000
16	13	0.005	1.000	1.000
17	5	0.043	0.069	1.000
17	6	0.021	0.089	1.000
17	7	0.119	0.234	1.000
17	8	0.031	0.103	1.000
17	10	0.055	0.017	1.000
17	11	0.075	0.209	1.000
17	13	0.013	0.039	1.000
17	23	0.087	0.240	1.000
18	13	0.064	1.000	1.000
19	5	0.081	0.149	1.000
19	6	0.079	0.138	1.000
19	7	0.130	0.076	1.000
19	8	0.119	0.115	1.000
19	10	0.040	0.137	1.000
19	11	0.146	0.118	1.000
19	13	0.069	0.147	1.000
19	23	0.137	0.120	1.000
20	13	0.002	0.173	1.000
20	26	0.110	0.827	1.000
21	4	0.477	0.118	1.000
21	5	0.098	0.079	1.000
21	6	0.197	0.158	1.000
21	11	0.024	0.137	1.000
21	16	0.463	0.166	1.000
21	18	0.920	0.106	1.000
21	20	0.098	0.060	1.000
21	25	0.070	0.176	1.000
22	0	0.388	0.052	1.000
22	1	0.140	0.170	1.000
22	11	0.125	0.191	1.000
22	12	0.125	0.057	1.000
22	14	0.019	0.064	1.000
22	19	0.151	0.121	1.000
22	20	0.339	0.009	1.000
22	21	0.113	0.184	1.000
22	29	0.244	0.152	1.000
23	5	0.099	0.193	1.000
23	7	0.097	0.192	1.000
23	8	0.024	0.075	1.000
23	13	0.019	0.236	1.000
23	23	0.087	0.180	1.000
23	26	0.086	0.124	1.000
24	1	0.268	0.014	1.000
24	12	0.150	0.198	1.000
24	15	0.883	0.451	1.000
24	22	0.089	0.337	1.000
25	5	0.126	0.040	1.000
25	6	0.123	0.158	1.000
25	7	0.090	0.208	1.000
25	8	0.148	0.058	1.000
25	10	0.223	0.208	1.000
25	11	0.035	0.212	1.000
25	13	0.049	0.106	1.000
25	23	0.145	0.010	1.000
26	13	0.045	0.036	1.000
26	26	0.060	0.964	1.000
27	1	0.271	0.098	1.000
27	12	0.299	0.379	1.000
27	15	0.117	0.390	1.000
27	22	0.313	0.133	1.000
28	1	0.203	0.496	1.000
28	22	0.598	0.504	1.000
29	4	0.492	0.045	1.000
29	5	0.060	0.023	1.000
29	6	0.004	0.201	1.000
29	11	0.040	0.132	1.000
29	13	0.116	0.236	1.000
29	16	0.357	0.198	1.000
29	25	0.350	0.165	1.000
