#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	0.930	1.410	0.654	0.816	1.000	0.814
1	0.154	0.898	1.425	0.808	0.957	1.000	0.546
2	0.074	0.549	1.328	0.576	0.855	1.000	0.652
3	0.046	1.206	1.171	0.548	0.551	1.000	0.728
4	0.097	0.668	1.490	0.709	0.550	1.000	0.999
5	0.154	0.840	1.121	0.713	0.895	1.000	0.862
6	0.106	1.088	1.135	0.282	0.699	1.000	0.791
7	0.393	0.931	1.091	0.321	0.553	1.000	0.566
8	0.056	0.704	1.321	0.079	0.831	1.000	0.625
9	0.053	0.548	1.387	0.819	0.845	1.000	0.832
10	0.154	1.392	1.294	0.158	0.838	1.000	0.532
11	1.000	1.269	1.244	0.970	0.821	0.000	0.721
12	0.154	0.815	1.433	0.926	0.762	1.000	0.569
13	1.000	1.288	1.145	0.359	0.706	0.000	0.774
14	0.101	0.820	1.143	0.329	0.874	1.000	0.880
15	0.046	1.392	1.078	0.702	0.657	1.000	0.782
16	1.000	0.947	1.244	0.047	0.547	0.000	0.550
17	0.054	0.535	1.495	0.963	0.881	1.000	0.000
18	0.060	1.239	1.381	0.072	0.629	1.000	0.556
19	1.000	1.143	1.424	0.303	0.834	0.000	0.799
20	0.100	1.238	1.013	0.808	0.976	1.000	0.761
21	0.058	0.635	1.121	0.723	0.965	1.000	0.559
22	0.393	1.274	1.353	0.204	0.809	1.000	0.740
23	0.154	1.300	1.030	0.345	0.596	1.000	0.639
24	0.113	1.441	1.143	0.203	0.575	1.000	0.975
25	0.154	0.814	1.115	0.367	0.616	1.000	0.859
26	0.065	0.880	1.187	0.752	0.777	1.000	0.558
27	0.073	1.232	1.150	0.018	0.864	1.000	0.932
28	0.122	0.559	1.043	0.208	0.894	1.000	0.908
29	0.154	1.185	1.201	0.854	0.940	1.000	0.891
#From	To	chi[to]	beta[fr]	lambda
10	5	0.095	0.169	1.000
10	12	0.323	0.283	1.000
10	14	0.194	0.052	1.000
10	20	0.074	0.270	1.000
10	24	0.163	0.143	1.000
10	28	0.237	0.024	1.000
11	2	0.083	0.072	1.000
11	6	0.232	0.135	1.000
11	15	0.076	0.236	1.000
11	17	0.079	0.031	1.000
11	21	0.006	0.012	1.000
11	26	0.011	0.251	1.000
11	27	0.083	0.263	1.000
12	15	0.085	0.027	1.000
12	17	0.011	0.538	1.000
12	21	0.054	0.435	1.000
13	1	0.412	0.177	1.000
13	14	0.107	0.188	1.000
13	17	0.069	0.085	1.000
13	18	0.079	0.120	1.000
13	20	0.158	0.016	1.000
13	21	0.044	0.202	1.000
13	23	0.114	0.077	1.000
13	24	0.470	0.091	1.000
13	28	0.269	0.043	1.000
14	0	0.238	0.035	1.000
14	2	0.036	0.101	1.000
14	3	0.171	0.045	1.000
14	9	0.177	0.104	1.000
14	14	0.136	0.149	1.000
14	15	0.097	0.055	1.000
14	17	0.006	0.016	1.000
14	18	0.143	0.161	1.000
14	21	0.046	0.124	1.000
14	26	0.043	0.054	1.000
14	27	0.102	0.157	1.000
15	17	0.064	1.000	1.000
16	5	0.408	0.147	1.000
16	7	1.000	0.635	1.000
16	12	0.305	0.217	1.000
17	17	0.033	1.000	1.000
18	15	0.077	0.073	1.000
18	17	0.024	0.584	1.000
18	21	0.045	0.343	1.000
19	2	0.061	0.150	1.000
19	6	0.277	0.197	1.000
19	15	0.072	0.174	1.000
19	17	0.013	0.196	1.000
19	21	0.046	0.051	1.000
19	26	0.068	0.184	1.000
19	27	0.106	0.049	1.000
20	2	0.115	0.255	1.000
20	15	0.068	0.220	1.000
20	17	0.011	0.044	1.000
20	21	0.015	0.128	1.000
20	26	0.051	0.303	1.000
20	27	0.061	0.049	1.000
21	15	0.071	0.096	1.000
21	17	0.020	0.445	1.000
21	21	0.056	0.459	1.000
22	4	0.285	0.066	1.000
22	5	0.430	0.172	1.000
22	10	1.000	0.076	1.000
22	12	0.017	0.178	1.000
22	14	0.009	0.129	1.000
22	20	0.199	0.037	1.000
22	22	0.483	0.122	1.000
22	25	0.215	0.024	1.000
22	28	0.269	0.007	1.000
22	29	1.000	0.190	1.000
23	0	0.125	0.030	1.000
23	2	0.010	0.218	1.000
23	3	0.144	0.044	1.000
23	14	0.136	0.009	1.000
23	15	0.054	0.128	1.000
23	17	0.012	0.068	1.000
23	18	0.105	0.186	1.000
23	21	0.056	0.135	1.000
23	26	0.102	0.014	1.000
23	27	0.042	0.169	1.000
24	0	0.285	0.179	1.000
24	2	0.049	0.012	1.000
24	3	0.153	0.034	1.000
24	14	0.006	0.142	1.000
24	15	0.003	0.141	1.000
24	17	0.082	0.159	1.000
24	18	0.130	0.036	1.000
24	21	0.037	0.146	1.000
24	26	0.089	0.018	1.000
24	27	0.069	0.134	1.000
25	8	0.526	0.104	1.000
25	9	0.029	0.195	1.000
25	14	0.042	0.140	1.000
25	17	0.039	0.041	1.000
25	18	0.159	0.026	1.000
25	20	0.104	0.176	1.000
25	21	0.065	0.207	1.000
25	26	0.026	0.110	1.000
26	2	0.101	0.132	1.000
26	15	0.085	0.239	1.000
26	17	0.012	0.179	1.000
26	21	0.065	0.035	1.000
26	26	0.029	0.208	1.000
26	27	0.147	0.207	1.000
27	2	0.028	0.166	1.000
27	6	0.080	0.011	1.000
27	15	0.004	0.049	1.000
27	17	0.012	0.218	1.000
27	21	0.055	0.231	1.000
27	26	0.075	0.160	1.000
27	27	0.026	0.166	1.000
28	2	0.158	0.185	1.000
28	3	0.178	0.038	1.000
28	8	0.090	0.029	1.000
28	9	0.103	0.010	1.000
28	14	0.146	0.155	1.000
28	15	0.038	0.130	1.000
28	17	0.077	0.034	1.000
28	18	0.096	0.167	1.000
28	20	0.102	0.037	1.000
28	21	0.019	0.115	1.000
28	26	0.090	0.101	1.000
29	1	0.588	0.007	1.000
29	9	0.376	0.038	1.000
29	14	0.054	0.058	1.000
29	17	0.009	0.153	1.000
29	18	0.110	0.008	1.000
29	20	0.215	0.105	1.000
29	21	0.045	0.003	1.000
29	23	0.886	0.144	1.000
29	24	0.368	0.150	1.000
29	26	0.014	0.236	1.000
29	28	0.225	0.100	1.000
