#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	1.004	1.212	0.264	0.878	1.000	0.658
1	0.026	0.796	1.104	0.122	0.575	1.000	0.830
2	0.105	0.954	1.340	0.909	0.659	1.000	0.814
3	0.024	1.016	1.460	0.645	0.861	1.000	0.849
4	0.138	1.467	1.288	0.435	0.619	1.000	0.847
5	0.049	1.347	1.257	0.950	0.889	1.000	0.599
6	1.000	1.253	1.072	0.873	0.845	0.000	0.578
7	0.035	1.183	1.175	0.465	0.877	1.000	0.965
8	0.102	1.217	1.219	0.470	0.884	1.000	0.952
9	1.000	1.089	1.436	0.467	0.962	0.000	0.601
10	0.035	1.316	1.320	0.323	0.757	1.000	0.561
11	0.181	1.327	1.305	0.570	0.829	1.000	0.736
12	0.080	0.913	1.145	0.956	0.862	1.000	0.555
13	0.042	1.321	1.231	0.016	0.884	1.000	0.749
14	0.071	1.386	1.155	0.989	0.816	1.000	0.874
15	0.195	0.738	1.331	0.826	0.856	1.000	0.987
16	0.102	1.110	1.137	0.711	0.586	1.000	0.551
17	0.038	0.582	1.375	0.220	0.866	1.000	0.887
18	0.157	0.776	1.402	0.835	0.827	1.000	0.548
19	0.128	1.273	1.278	0.415	0.553	1.000	0.625
20	0.102	0.853	1.022	0.350	0.894	1.000	0.879
21	0.246	1.454	1.254	0.837	0.664	1.000	0.784
22	0.393	0.776	1.217	0.006	0.925	1.000	0.629
23	0.023	0.806	1.412	0.862	0.951	1.000	0.638
24	0.097	1.206	1.252	0.608	0.618	1.000	0.665
25	1.000	1.093	1.156	0.359	0.924	0.000	0.749
26	0.025	1.043	1.138	0.449	0.918	1.000	0.567
27	1.000	1.212	1.198	0.284	0.851	0.000	0.966
28	1.000	1.311	1.220	0.923	0.631	0.000	0.931
29	0.393	0.930	1.236	0.756	0.745	1.000	0.682
#From	To	chi[to]	beta[fr]	lambda
17	0	0.121	0.295	1.000
17	3	0.155	0.223	1.000
17	12	0.301	0.169	1.000
17	17	0.055	0.313	1.000
18	0	0.086	0.110	1.000
18	3	0.013	0.029	1.000
18	7	0.183	0.257	1.000
18	10	0.135	0.278	1.000
18	12	0.023	0.236	1.000
18	17	0.018	0.013	1.000
18	26	0.097	0.077	1.000
19	0	0.066	0.213	1.000
19	3	0.203	0.083	1.000
19	7	0.103	0.014	1.000
19	10	0.069	0.012	1.000
19	17	0.003	0.374	1.000
19	26	0.093	0.304	1.000
20	1	0.730	0.144	1.000
20	2	0.107	0.176	1.000
20	5	0.143	0.054	1.000
20	10	0.160	0.237	1.000
20	14	0.103	0.230	1.000
20	17	0.117	0.079	1.000
20	23	0.141	0.040	1.000
20	26	0.096	0.039	1.000
21	2	0.086	0.055	1.000
21	4	0.158	0.007	1.000
21	11	0.051	0.130	1.000
21	14	0.099	0.147	1.000
21	15	0.973	0.179	1.000
21	18	0.137	0.104	1.000
21	19	0.126	0.204	1.000
21	24	1.000	0.174	1.000
22	2	0.046	0.266	1.000
22	4	0.108	0.048	1.000
22	11	0.147	0.194	1.000
22	14	0.014	0.190	1.000
22	18	0.186	0.181	1.000
22	19	0.135	0.060	1.000
22	21	0.776	0.029	1.000
22	29	0.027	0.033	1.000
23	0	0.029	0.224	1.000
23	3	0.069	0.050	1.000
23	7	0.122	0.114	1.000
23	10	0.034	0.064	1.000
23	12	0.231	0.280	1.000
23	17	0.019	0.073	1.000
23	26	0.073	0.195	1.000
24	2	0.013	0.247	1.000
24	4	0.025	0.070	1.000
24	8	0.635	0.134	1.000
24	11	0.144	0.070	1.000
24	14	0.015	0.089	1.000
24	16	0.069	0.153	1.000
24	18	0.076	0.047	1.000
24	19	0.030	0.033	1.000
24	20	0.451	0.157	1.000
25	2	0.093	0.156	1.000
25	4	0.291	0.201	1.000
25	11	0.040	0.187	1.000
25	14	0.103	0.025	1.000
25	15	0.027	0.015	1.000
25	18	0.098	0.150	1.000
25	19	0.124	0.093	1.000
25	29	0.396	0.173	1.000
26	0	0.025	1.000	1.000
27	2	0.058	0.266	1.000
27	11	0.172	0.262	1.000
27	14	0.053	0.139	1.000
27	18	0.268	0.174	1.000
27	19	0.051	0.077	1.000
27	21	0.224	0.008	1.000
27	29	0.280	0.074	1.000
28	2	0.094	0.389	1.000
28	22	1.000	0.611	1.000
29	2	0.094	0.136	1.000
29	4	0.158	0.230	1.000
29	11	0.069	0.097	1.000
29	14	0.029	0.177	1.000
29	18	0.043	0.150	1.000
29	19	0.130	0.074	1.000
29	29	0.296	0.135	1.000
