#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.472	1.442	0.453	0.505	1.000	0.631
1	1.000	0.946	1.024	0.722	0.660	0.000	0.685
2	1.000	1.086	1.205	0.963	0.505	0.000	0.927
3	1.000	0.681	1.379	0.793	0.649	0.000	0.679
4	0.160	1.280	1.019	0.494	0.971	1.000	0.832
5	0.246	1.401	1.261	0.575	0.704	1.000	0.794
6	0.061	0.665	1.238	0.196	0.539	1.000	0.000
7	1.000	0.871	1.127	0.424	0.512	0.000	0.563
8	0.116	0.676	1.294	0.706	0.869	1.000	0.998
9	0.129	1.437	1.110	0.526	0.808	1.000	0.916
10	0.134	1.410	1.274	0.037	0.564	1.000	0.714
11	1.000	0.564	1.326	0.279	0.620	0.000	0.515
12	0.057	1.019	1.296	0.714	0.503	1.000	0.742
13	1.000	0.702	1.144	0.382	0.889	0.000	0.855
14	0.017	0.576	1.091	0.363	0.562	1.000	0.704
15	0.180	0.956	1.069	0.433	0.915	1.000	0.591
16	0.195	1.301	1.080	0.363	0.595	1.000	0.902
17	0.097	1.087	1.197	0.735	0.870	1.000	0.623
18	0.097	1.221	1.475	0.899	0.605	1.000	0.000
19	0.085	1.076	1.048	0.502	0.964	1.000	0.957
20	0.042	0.999	1.387	0.144	0.581	1.000	0.993
21	0.097	1.463	1.130	0.912	0.847	1.000	0.735
22	0.393	1.149	1.086	0.139	0.772	1.000	0.954
23	0.118	1.218	1.131	0.220	0.592	1.000	0.525
24	0.246	0.781	1.271	0.158	0.839	1.000	0.908
25	1.000	1.082	1.258	0.136	0.927	0.000	0.627
26	0.046	1.306	1.371	0.617	0.600	1.000	0.520
27	0.106	1.160	1.418	0.809	0.980	1.000	0.521
28	0.143	0.578	1.299	0.487	0.746	1.000	0.940
29	0.143	0.630	1.317	0.398	0.920	1.000	0.811
#From	To	chi[to]	beta[fr]	lambda
13	10	0.058	0.149	1.000
13	12	0.085	0.110	1.000
13	17	0.188	0.255	1.000
13	19	0.127	0.217	1.000
13	27	0.039	0.225	1.000
14	6	0.078	1.000	1.000
15	6	0.021	0.210	1.000
15	12	0.090	0.185	1.000
15	19	0.003	0.275	1.000
15	27	0.035	0.330	1.000
16	6	0.091	0.115	1.000
16	9	0.272	0.100	1.000
16	18	0.156	0.296	1.000
16	23	0.119	0.127	1.000
16	28	0.531	0.260	1.000
16	29	0.502	0.102	1.000
17	6	0.011	0.231	1.000
17	12	0.167	0.068	1.000
17	19	0.140	0.359	1.000
17	27	0.044	0.342	1.000
19	6	0.092	0.429	1.000
19	12	0.123	0.571	1.000
20	6	0.002	0.398	1.000
20	12	0.073	0.314	1.000
20	14	0.849	0.288	1.000
21	4	0.019	0.062	1.000
21	6	0.069	0.219	1.000
21	8	0.275	0.112	1.000
21	17	0.048	0.218	1.000
21	18	0.150	0.087	1.000
21	23	0.061	0.067	1.000
21	27	0.067	0.234	1.000
22	0	0.455	0.191	1.000
22	5	0.079	0.321	1.000
22	15	0.501	0.032	1.000
22	23	0.037	0.207	1.000
22	24	0.419	0.249	1.000
23	6	0.048	0.232	1.000
23	12	0.124	0.157	1.000
23	26	1.000	0.242	1.000
23	27	0.098	0.369	1.000
24	6	0.084	0.361	1.000
24	9	0.253	0.075	1.000
24	18	0.160	0.398	1.000
24	23	0.015	0.166	1.000
25	4	0.326	0.037	1.000
25	6	0.055	0.380	1.000
25	8	0.493	0.242	1.000
25	17	0.151	0.030	1.000
25	18	0.134	0.039	1.000
25	23	0.089	0.224	1.000
25	27	0.108	0.049	1.000
26	6	0.060	0.380	1.000
26	12	0.067	0.156	1.000
26	14	0.151	0.464	1.000
27	6	0.012	0.228	1.000
27	12	0.051	0.123	1.000
27	19	0.153	0.209	1.000
27	20	1.000	0.173	1.000
27	27	0.089	0.267	1.000
28	6	0.040	0.307	1.000
28	17	0.118	0.329	1.000
28	19	0.159	0.084	1.000
28	23	0.040	0.260	1.000
28	27	0.051	0.020	1.000
29	4	0.057	0.253	1.000
29	6	0.006	0.294	1.000
29	8	0.104	0.084	1.000
29	17	0.215	0.022	1.000
29	18	0.068	0.280	1.000
29	23	0.118	0.047	1.000
29	27	0.010	0.020	1.000
