#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	0.712	1.435	0.105	0.992	1.000	0.533
1	0.026	0.850	1.275	0.213	0.865	1.000	0.743
2	0.105	0.570	1.223	0.592	0.886	1.000	0.799
3	0.024	1.152	1.454	0.837	0.830	1.000	0.668
4	0.138	0.724	1.032	0.714	0.908	1.000	0.846
5	0.049	0.944	1.222	0.834	0.983	1.000	0.895
6	1.000	0.513	1.110	0.414	0.922	0.000	0.603
7	0.035	1.428	1.009	0.981	0.838	1.000	0.612
8	0.102	0.898	1.083	0.355	0.852	1.000	0.658
9	1.000	0.618	1.486	0.503	0.915	0.000	0.838
10	0.035	0.757	1.314	0.182	0.627	1.000	0.788
11	0.181	1.025	1.203	0.296	0.710	1.000	0.594
12	0.080	1.465	1.333	0.552	0.708	1.000	0.976
13	0.042	1.371	1.130	0.311	0.657	1.000	0.570
14	0.071	0.847	1.407	0.669	0.605	1.000	0.941
15	0.195	0.944	1.014	0.512	0.736	1.000	0.963
16	0.102	0.883	1.352	0.366	0.797	1.000	0.981
17	0.038	1.281	1.209	0.696	0.910	1.000	0.851
18	0.157	1.274	1.129	0.187	0.571	1.000	0.611
19	0.128	0.840	1.076	0.423	0.792	1.000	0.757
20	0.102	0.554	1.402	0.901	0.887	1.000	0.865
21	0.246	0.747	1.300	0.058	0.641	1.000	0.899
22	0.393	0.946	1.063	0.619	0.915	1.000	0.634
23	0.023	1.363	1.054	0.873	0.831	1.000	0.547
24	0.097	1.434	1.138	0.049	0.819	1.000	0.659
25	1.000	0.904	1.458	0.136	0.832	0.000	0.907
26	0.025	1.053	1.423	0.333	0.859	1.000	0.702
27	1.000	1.496	1.067	0.405	0.620	0.000	0.934
28	1.000	0.647	1.026	0.272	0.624	0.000	0.958
29	0.393	1.332	1.080	0.331	0.730	1.000	0.507
#From	To	chi[to]	beta[fr]	lambda
12	0	0.089	0.312	1.000
12	3	0.080	0.169	1.000
12	12	0.298	0.481	1.000
12	17	0.023	0.039	1.000
13	1	0.197	0.062	1.000
13	5	0.265	0.191	1.000
13	7	0.136	0.061	1.000
13	10	0.139	0.054	1.000
13	14	0.021	0.127	1.000
13	17	0.055	0.141	1.000
13	23	0.094	0.182	1.000
13	26	0.044	0.181	1.000
14	5	0.035	0.023	1.000
14	7	0.146	0.082	1.000
14	10	0.142	0.252	1.000
14	17	0.052	0.164	1.000
14	23	0.098	0.280	1.000
14	26	0.120	0.200	1.000
15	2	0.117	0.291	1.000
15	5	0.098	0.312	1.000
15	13	0.161	0.012	1.000
15	14	0.035	0.064	1.000
15	17	0.083	0.180	1.000
15	19	0.156	0.141	1.000
16	5	0.252	0.111	1.000
16	7	0.116	0.105	1.000
16	10	0.052	0.101	1.000
16	14	0.019	0.153	1.000
16	17	0.053	0.218	1.000
16	23	0.152	0.078	1.000
16	26	0.137	0.234	1.000
17	0	0.066	0.022	1.000
17	3	0.006	0.252	1.000
17	12	0.305	0.333	1.000
17	17	0.074	0.393	1.000
18	0	0.116	0.250	1.000
18	3	0.133	0.195	1.000
18	7	0.008	0.011	1.000
18	10	0.073	0.006	1.000
18	12	0.135	0.230	1.000
18	17	0.084	0.015	1.000
18	26	0.018	0.292	1.000
19	0	0.004	0.229	1.000
19	3	0.176	0.304	1.000
19	7	0.091	0.042	1.000
19	10	0.074	0.056	1.000
19	17	0.070	0.083	1.000
19	26	0.136	0.286	1.000
20	1	0.803	0.032	1.000
20	2	0.030	0.267	1.000
20	5	0.091	0.091	1.000
20	10	0.052	0.155	1.000
20	14	0.064	0.064	1.000
20	17	0.097	0.045	1.000
20	23	0.029	0.124	1.000
20	26	0.059	0.223	1.000
21	2	0.010	0.084	1.000
21	4	0.077	0.063	1.000
21	11	0.079	0.126	1.000
21	14	0.009	0.042	1.000
21	15	0.060	0.150	1.000
21	18	0.212	0.171	1.000
21	19	0.172	0.182	1.000
21	24	1.000	0.182	1.000
22	2	0.041	0.183	1.000
22	4	0.081	0.145	1.000
22	11	0.058	0.138	1.000
22	14	0.093	0.088	1.000
22	18	0.134	0.107	1.000
22	19	0.145	0.144	1.000
22	21	0.614	0.130	1.000
22	29	0.289	0.064	1.000
23	0	0.154	0.241	1.000
23	3	0.204	0.160	1.000
23	7	0.157	0.134	1.000
23	10	0.149	0.080	1.000
23	12	0.097	0.198	1.000
23	17	0.060	0.056	1.000
23	26	0.049	0.131	1.000
24	2	0.010	0.056	1.000
24	4	0.295	0.018	1.000
24	8	0.138	0.146	1.000
24	11	0.094	0.053	1.000
24	14	0.018	0.167	1.000
24	16	0.602	0.128	1.000
24	18	0.104	0.145	1.000
24	19	0.016	0.104	1.000
24	20	0.063	0.184	1.000
25	2	0.072	0.213	1.000
25	4	0.196	0.125	1.000
25	11	0.067	0.147	1.000
25	14	0.085	0.106	1.000
25	15	0.940	0.150	1.000
25	18	0.099	0.024	1.000
25	19	0.093	0.159	1.000
25	29	0.245	0.075	1.000
26	0	0.088	1.000	1.000
27	2	0.098	0.239	1.000
27	11	0.007	0.182	1.000
27	14	0.108	0.233	1.000
27	18	0.027	0.145	1.000
27	19	0.023	0.040	1.000
27	21	0.386	0.156	1.000
27	29	0.286	0.005	1.000
28	2	0.172	0.678	1.000
28	22	1.000	0.322	1.000
29	2	0.095	0.341	1.000
29	4	0.028	0.098	1.000
29	11	0.160	0.124	1.000
29	14	0.030	0.068	1.000
29	18	0.060	0.160	1.000
29	19	0.042	0.115	1.000
29	29	0.181	0.094	1.000
