#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	0.886	1.159	0.533	0.516	1.000	0.549
1	1.000	0.656	1.175	0.253	0.557	0.000	0.869
2	0.459	0.522	1.118	0.614	0.935	1.000	0.663
3	0.154	1.348	1.227	0.435	0.991	1.000	0.751
4	0.062	1.192	1.136	0.520	0.891	1.000	0.576
5	0.154	0.533	1.437	0.071	0.606	1.000	0.701
6	0.266	1.335	1.214	0.324	0.824	1.000	0.799
7	1.000	0.542	1.441	0.042	0.842	0.000	0.682
8	1.000	1.469	1.124	0.086	0.531	0.000	0.822
9	0.071	1.156	1.130	0.339	0.909	1.000	0.844
10	0.108	0.711	1.232	0.317	0.502	1.000	0.720
11	0.045	0.822	1.078	0.807	0.709	1.000	0.840
12	0.062	1.274	1.480	0.193	0.931	1.000	0.937
13	0.111	1.260	1.306	0.475	0.637	1.000	0.694
14	0.180	1.146	1.472	0.999	0.975	1.000	0.551
15	0.061	0.800	1.280	0.395	0.867	1.000	0.620
16	0.056	1.021	1.436	0.231	0.964	1.000	0.935
17	0.055	0.986	1.124	0.847	0.851	1.000	0.000
18	0.075	1.359	1.284	0.533	0.574	1.000	0.743
19	0.266	1.276	1.449	0.476	0.806	1.000	0.703
20	0.057	0.678	1.215	0.079	0.898	1.000	0.982
21	0.154	0.574	1.205	0.766	0.844	1.000	0.852
22	1.000	0.947	1.089	0.312	0.751	0.000	0.812
23	0.627	1.047	1.091	0.856	0.963	1.000	0.742
24	0.049	1.376	1.425	0.290	0.589	1.000	0.947
25	0.052	0.715	1.084	0.333	0.806	1.000	0.661
26	0.125	1.382	1.030	0.226	0.757	1.000	0.586
27	0.060	0.615	1.466	0.404	0.831	1.000	0.907
28	0.071	1.334	1.145	0.759	0.557	1.000	0.975
29	1.000	1.267	1.257	0.825	0.965	0.000	0.568
#From	To	chi[to]	beta[fr]	lambda
9	17	0.009	0.212	1.000
9	18	0.076	0.132	1.000
9	20	0.013	0.141	1.000
10	4	0.092	0.050	1.000
10	12	0.035	0.313	1.000
10	15	0.057	0.089	1.000
10	16	0.131	0.080	1.000
10	17	0.031	0.083	1.000
10	18	0.010	0.217	1.000
10	20	0.101	0.167	1.000
11	4	0.010	0.042	1.000
11	12	0.046	0.108	1.000
11	15	0.172	0.064	1.000
11	16	0.099	0.251	1.000
11	17	0.043	0.272	1.000
11	18	0.063	0.226	1.000
11	20	0.018	0.038	1.000
12	17	0.051	0.589	1.000
12	25	0.168	0.411	1.000
13	4	0.021	0.275	1.000
13	11	0.328	0.021	1.000
13	12	0.015	0.099	1.000
13	13	0.184	0.080	1.000
13	15	0.109	0.080	1.000
13	16	0.091	0.209	1.000
13	18	0.066	0.029	1.000
13	20	0.077	0.030	1.000
13	27	0.219	0.177	1.000
14	3	0.290	0.147	1.000
14	4	0.034	0.007	1.000
14	5	0.070	0.131	1.000
14	9	1.000	0.133	1.000
14	10	0.063	0.069	1.000
14	11	0.198	0.066	1.000
14	12	0.019	0.014	1.000
14	18	0.066	0.038	1.000
14	20	0.137	0.042	1.000
14	21	0.054	0.101	1.000
14	27	0.238	0.123	1.000
14	28	1.000	0.129	1.000
15	4	0.109	0.274	1.000
15	12	0.104	0.210	1.000
15	16	0.002	0.275	1.000
15	17	0.029	0.035	1.000
15	18	0.062	0.104	1.000
15	24	0.228	0.084	1.000
15	25	0.024	0.018	1.000
16	4	0.076	0.262	1.000
16	12	0.077	0.315	1.000
16	17	0.077	0.085	1.000
16	24	0.287	0.055	1.000
16	25	0.109	0.284	1.000
17	17	0.062	1.000	1.000
18	17	0.050	1.000	1.000
19	3	0.146	0.073	1.000
19	4	0.035	0.045	1.000
19	5	0.230	0.163	1.000
19	6	0.417	0.068	1.000
19	10	0.140	0.062	1.000
19	12	0.043	0.039	1.000
19	14	0.287	0.070	1.000
19	18	0.017	0.159	1.000
19	19	0.346	0.032	1.000
19	21	0.254	0.109	1.000
19	26	0.461	0.149	1.000
19	27	0.165	0.030	1.000
20	4	0.073	0.068	1.000
20	12	0.036	0.254	1.000
20	17	0.003	0.053	1.000
20	24	0.175	0.145	1.000
20	25	0.186	0.480	1.000
21	0	0.368	0.198	1.000
21	4	0.003	0.059	1.000
21	12	0.007	0.155	1.000
21	15	0.075	0.124	1.000
21	16	0.136	0.160	1.000
21	17	0.080	0.123	1.000
21	18	0.118	0.099	1.000
21	20	0.059	0.082	1.000
22	4	0.056	0.216	1.000
22	12	0.039	0.158	1.000
22	15	0.172	0.108	1.000
22	16	0.026	0.107	1.000
22	17	0.043	0.096	1.000
22	18	0.006	0.124	1.000
22	20	0.060	0.189	1.000
23	2	0.295	0.061	1.000
23	3	0.238	0.270	1.000
23	5	0.230	0.049	1.000
23	10	0.042	0.110	1.000
23	14	0.051	0.081	1.000
23	18	0.087	0.044	1.000
23	21	0.359	0.243	1.000
23	23	0.087	0.141	1.000
24	17	0.098	1.000	1.000
25	17	0.086	0.076	1.000
25	25	0.044	0.924	1.000
26	4	0.111	0.108	1.000
26	10	0.133	0.072	1.000
26	11	0.420	0.145	1.000
26	12	0.081	0.162	1.000
26	13	0.610	0.138	1.000
26	18	0.048	0.148	1.000
26	20	0.112	0.049	1.000
26	27	0.128	0.179	1.000
27	4	0.020	0.248	1.000
27	12	0.077	0.178	1.000
27	15	0.142	0.094	1.000
27	16	0.126	0.016	1.000
27	17	0.065	0.124	1.000
27	18	0.032	0.147	1.000
27	20	0.106	0.192	1.000
28	4	0.070	0.141	1.000
28	10	0.059	0.012	1.000
28	11	0.055	0.112	1.000
28	12	0.080	0.251	1.000
28	13	0.206	0.054	1.000
28	18	0.021	0.042	1.000
28	20	0.156	0.159	1.000
28	27	0.003	0.229	1.000
29	4	0.011	0.034	1.000
29	12	0.050	0.174	1.000
29	15	0.145	0.178	1.000
29	16	0.035	0.148	1.000
29	17	0.019	0.137	1.000
29	18	0.035	0.168	1.000
29	20	0.081	0.162	1.000
