#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	1.328	1.317	0.043	0.610	1.000	0.670
1	0.125	1.284	1.172	0.248	0.889	1.000	0.941
2	0.023	0.670	1.395	0.789	0.533	1.000	0.952
3	0.032	0.530	1.339	0.008	0.987	1.000	0.754
4	0.026	1.065	1.018	0.758	0.523	1.000	0.766
5	0.040	0.791	1.078	0.817	0.634	1.000	0.894
6	0.131	1.009	1.121	0.679	0.834	1.000	0.838
7	0.020	1.166	1.095	0.382	0.585	1.000	0.652
8	0.014	1.094	1.190	0.431	0.824	1.000	0.858
9	0.017	0.510	1.371	0.050	0.979	1.000	0.870
10	0.020	1.183	1.441	0.236	0.656	1.000	0.896
11	0.010	0.541	1.019	0.745	0.794	1.000	0.557
12	0.083	1.082	1.216	0.685	0.726	1.000	0.905
13	0.044	0.656	1.098	0.675	0.515	1.000	0.965
14	0.078	0.756	1.255	0.332	0.776	1.000	0.718
15	0.052	1.178	1.106	0.598	0.676	1.000	0.873
16	0.393	1.029	1.105	0.663	0.702	1.000	0.627
17	0.022	0.775	1.478	0.465	0.571	1.000	0.879
18	0.393	1.039	1.443	0.954	0.700	1.000	0.578
19	1.000	0.644	1.261	0.979	0.661	0.000	0.542
20	0.049	1.257	1.382	0.092	0.714	1.000	0.894
21	0.027	1.110	1.021	0.573	0.911	1.000	0.981
22	0.211	0.614	1.363	0.611	0.597	1.000	0.951
23	0.021	0.801	1.185	0.592	0.855	1.000	0.830
24	0.017	0.999	1.361	0.892	0.718	1.000	0.910
25	0.050	1.318	1.482	0.056	0.777	1.000	0.885
26	0.167	0.787	1.434	0.867	0.924	1.000	0.747
27	0.026	0.588	1.279	0.123	0.584	1.000	0.962
28	0.016	1.322	1.491	0.805	0.577	1.000	0.715
29	0.120	0.851	1.153	0.437	0.931	1.000	0.716
#From	To	chi[to]	beta[fr]	lambda
20	21	0.095	0.057	1.000
20	23	0.091	0.082	1.000
20	24	0.034	0.035	1.000
20	27	0.301	0.165	1.000
21	7	0.008	0.220	1.000
21	8	0.024	0.282	1.000
21	9	0.060	0.181	1.000
21	23	0.012	0.179	1.000
21	24	0.031	0.063	1.000
21	28	0.037	0.075	1.000
22	1	0.510	0.180	1.000
22	3	0.105	0.099	1.000
22	12	1.000	0.023	1.000
22	13	0.198	0.188	1.000
22	14	0.048	0.026	1.000
22	15	0.440	0.006	1.000
22	20	0.137	0.083	1.000
22	21	0.114	0.126	1.000
22	25	0.777	0.163	1.000
22	26	0.350	0.097	1.000
22	29	0.255	0.009	1.000
23	7	0.128	0.020	1.000
23	8	0.062	0.144	1.000
23	9	0.138	0.259	1.000
23	23	0.012	0.259	1.000
23	24	0.010	0.238	1.000
23	28	0.113	0.081	1.000
24	8	0.095	0.399	1.000
24	9	0.147	0.109	1.000
24	11	0.249	0.309	1.000
24	24	0.112	0.124	1.000
24	28	0.026	0.059	1.000
25	2	0.067	0.059	1.000
25	3	0.136	0.060	1.000
25	13	0.048	0.096	1.000
25	17	0.386	0.228	1.000
25	20	0.122	0.239	1.000
25	21	0.032	0.160	1.000
25	23	0.078	0.160	1.000
26	7	0.091	0.065	1.000
26	8	0.004	0.130	1.000
26	9	0.125	0.115	1.000
26	21	0.018	0.094	1.000
26	23	0.125	0.038	1.000
26	24	0.062	0.278	1.000
26	28	0.056	0.280	1.000
27	7	0.105	0.427	1.000
27	8	0.070	0.235	1.000
27	9	0.087	0.105	1.000
27	23	0.083	0.179	1.000
27	24	0.059	0.007	1.000
27	28	0.098	0.047	1.000
28	8	0.110	0.209	1.000
28	9	0.067	0.097	1.000
28	11	0.039	0.210	1.000
28	24	0.002	0.311	1.000
28	28	0.077	0.174	1.000
29	0	0.210	0.047	1.000
29	3	0.151	0.024	1.000
29	5	0.595	0.005	1.000
29	13	0.075	0.326	1.000
29	20	0.105	0.369	1.000
29	21	0.063	0.230	1.000
