#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	0.624	1.197	0.748	0.909	1.000	0.975
1	0.092	0.924	1.193	0.266	0.734	1.000	0.934
2	1.000	1.136	1.361	0.435	0.561	0.000	0.868
3	0.393	0.922	1.346	0.482	0.951	1.000	0.982
4	0.147	1.492	1.120	0.526	0.903	1.000	0.855
5	0.246	0.580	1.480	0.628	0.690	1.000	0.714
6	1.000	0.516	1.044	0.737	0.715	0.000	0.782
7	1.000	1.309	1.089	0.353	0.657	0.000	0.663
8	0.124	1.072	1.489	0.470	0.663	1.000	0.864
9	1.000	1.385	1.287	0.715	0.806	0.000	0.736
10	0.132	1.304	1.319	0.544	0.836	1.000	0.900
11	0.393	0.579	1.395	0.237	0.557	1.000	0.790
12	1.000	0.660	1.233	0.632	0.688	0.000	0.778
13	1.000	1.202	1.146	0.065	0.658	0.000	0.735
14	0.393	1.143	1.326	0.239	0.907	1.000	0.695
15	0.393	1.305	1.309	0.990	0.874	1.000	0.938
16	0.150	1.277	1.292	0.676	0.945	1.000	0.745
17	1.000	1.082	1.122	0.337	0.828	0.000	0.561
18	0.095	0.890	1.122	0.855	0.942	1.000	0.597
19	0.147	1.280	1.095	0.708	0.538	1.000	0.548
20	0.141	0.713	1.476	0.242	0.740	1.000	0.607
21	0.059	1.053	1.390	0.501	0.898	1.000	0.526
22	0.393	0.632	1.356	0.362	0.726	1.000	0.882
23	1.000	0.906	1.402	0.285	0.761	0.000	0.975
24	0.154	1.014	1.150	0.697	0.728	1.000	0.877
25	0.147	1.321	1.299	0.907	0.566	1.000	0.577
26	1.000	0.867	1.140	0.420	0.714	0.000	0.820
27	1.000	0.971	1.372	0.164	0.630	0.000	0.999
28	0.103	0.978	1.345	0.754	0.761	1.000	0.540
29	0.141	0.946	1.291	0.106	0.602	1.000	0.544
#From	To	chi[to]	beta[fr]	lambda
26	14	0.256	0.159	1.000
26	15	0.519	0.197	1.000
26	22	1.000	0.423	1.000
27	11	0.394	0.229	1.000
27	14	0.169	0.139	1.000
27	15	0.206	0.215	1.000
27	16	0.040	0.417	1.000
28	18	0.026	1.000	1.000
29	0	0.165	0.048	1.000
29	16	0.021	0.197	1.000
29	28	0.150	0.362	1.000
29	29	0.010	0.392	1.000
