#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.355	1.385	0.805	0.720	0.000	0.659
1	1.000	1.083	1.173	0.821	0.852	0.000	0.561
2	0.627	1.002	1.016	0.965	0.992	1.000	0.848
3	0.154	0.576	1.034	0.824	0.909	1.000	0.931
4	1.000	0.589	1.262	0.903	0.516	0.000	0.743
5	1.000	1.371	1.037	0.020	0.869	0.000	0.656
6	0.195	0.621	1.282	0.045	0.941	1.000	0.666
7	0.103	0.632	1.403	0.964	0.950	1.000	0.639
8	1.000	1.244	1.240	0.483	0.569	0.000	0.512
9	1.000	1.206	1.284	0.436	0.676	0.000	0.790
10	0.068	1.345	1.326	0.696	0.613	1.000	0.505
11	0.168	1.068	1.002	0.923	0.975	1.000	0.520
12	0.225	0.736	1.124	0.092	0.822	1.000	0.685
13	0.196	1.419	1.118	0.864	0.720	1.000	0.953
14	0.393	1.415	1.286	0.326	0.684	1.000	0.641
15	0.097	1.221	1.349	0.841	0.793	1.000	0.540
16	0.157	1.182	1.250	0.677	0.878	1.000	0.850
17	0.393	1.008	1.253	0.972	0.822	1.000	0.958
18	0.155	0.996	1.459	0.430	0.928	1.000	0.737
19	0.143	0.745	1.065	0.437	0.582	1.000	0.502
20	0.186	0.929	1.204	0.533	0.701	1.000	0.907
21	0.149	1.388	1.353	0.071	0.791	1.000	0.824
22	0.393	1.169	1.044	0.944	0.955	1.000	0.641
23	0.154	1.458	1.065	0.953	0.954	1.000	0.556
24	0.393	1.039	1.171	0.021	0.777	1.000	0.681
25	1.000	0.660	1.171	0.501	0.740	0.000	0.666
26	0.105	1.395	1.110	0.916	0.853	1.000	0.000
27	0.158	0.672	1.352	0.442	0.993	1.000	0.981
28	0.157	1.289	1.290	0.154	0.626	1.000	0.731
29	1.000	0.586	1.184	0.098	0.508	0.000	0.920
#From	To	chi[to]	beta[fr]	lambda
14	19	0.001	0.092	1.000
14	26	0.035	0.248	1.000
15	6	0.081	0.183	1.000
15	16	0.138	0.127	1.000
15	19	0.010	0.359	1.000
15	28	0.084	0.331	1.000
16	6	0.136	0.021	1.000
16	12	0.241	0.075	1.000
16	13	0.371	0.163	1.000
16	18	0.473	0.352	1.000
16	19	0.097	0.019	1.000
16	26	0.049	0.370	1.000
17	3	1.000	0.128	1.000
17	15	0.751	0.200	1.000
17	16	0.023	0.089	1.000
17	19	0.019	0.038	1.000
17	20	0.254	0.187	1.000
17	23	1.000	0.210	1.000
17	27	0.201	0.063	1.000
17	28	0.095	0.085	1.000
18	7	0.223	0.489	1.000
18	26	0.014	0.511	1.000
19	7	0.089	0.521	1.000
19	26	0.135	0.479	1.000
20	16	0.075	0.471	1.000
20	19	0.042	0.252	1.000
20	20	0.312	0.174	1.000
20	27	0.099	0.028	1.000
20	28	0.079	0.076	1.000
21	7	0.082	0.647	1.000
21	21	0.041	0.044	1.000
21	26	0.031	0.309	1.000
22	6	0.149	0.339	1.000
22	12	0.231	0.395	1.000
22	16	0.170	0.212	1.000
22	19	0.035	0.038	1.000
22	28	0.146	0.016	1.000
23	16	0.004	0.180	1.000
23	19	0.025	0.192	1.000
23	20	0.178	0.214	1.000
23	27	0.010	0.185	1.000
23	28	0.027	0.229	1.000
24	7	0.132	0.599	1.000
24	26	0.032	0.401	1.000
25	19	0.059	0.473	1.000
25	21	0.249	0.465	1.000
25	26	0.050	0.061	1.000
26	26	0.125	1.000	1.000
27	7	0.101	0.928	1.000
27	26	0.023	0.072	1.000
28	10	0.084	0.178	1.000
28	11	0.530	0.017	1.000
28	19	0.044	0.333	1.000
28	21	0.232	0.298	1.000
28	26	0.109	0.173	1.000
29	6	0.090	0.197	1.000
29	12	0.028	0.108	1.000
29	13	0.413	0.209	1.000
29	18	0.043	0.206	1.000
29	19	0.033	0.187	1.000
29	26	0.076	0.094	1.000
