#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	0.979	1.332	0.369	0.853	1.000	0.525
1	0.111	0.860	1.272	0.320	0.860	1.000	0.725
2	1.000	1.257	1.448	0.933	0.699	0.000	0.883
3	0.393	1.066	1.093	0.208	0.861	1.000	0.972
4	1.000	1.187	1.144	0.914	0.891	0.000	0.669
5	1.000	1.271	1.339	0.465	0.658	0.000	0.700
6	0.135	0.795	1.255	0.626	0.567	1.000	0.651
7	0.627	0.833	1.008	0.374	0.848	1.000	0.893
8	0.097	0.578	1.493	0.296	0.719	1.000	0.789
9	0.084	1.420	1.012	0.869	0.521	1.000	0.549
10	0.180	0.621	1.394	0.220	0.796	1.000	0.579
11	0.120	0.620	1.259	0.251	0.984	1.000	0.611
12	0.120	0.719	1.167	0.115	0.577	1.000	0.714
13	1.000	0.862	1.172	0.154	0.734	0.000	0.596
14	0.393	1.221	1.011	0.370	0.985	1.000	0.840
15	1.000	0.722	1.093	0.861	0.986	0.000	0.872
16	0.195	0.737	1.200	0.804	0.897	1.000	0.628
17	0.101	1.112	1.019	0.182	0.799	1.000	0.991
18	1.000	1.245	1.065	0.074	0.739	0.000	0.854
19	1.000	1.116	1.284	0.139	0.718	0.000	0.575
20	0.131	0.931	1.106	0.161	0.574	1.000	0.874
21	0.095	0.565	1.163	0.488	0.821	1.000	0.000
22	0.311	0.509	1.089	0.377	0.907	1.000	0.987
23	0.061	1.245	1.321	0.713	0.771	1.000	0.766
24	0.154	1.436	1.197	0.488	0.872	1.000	0.533
25	1.000	1.123	1.015	0.552	0.957	0.000	0.544
26	0.082	0.616	1.482	0.544	0.945	1.000	0.598
27	0.195	0.719	1.018	0.945	0.723	1.000	0.906
28	0.108	0.655	1.382	0.096	0.621	1.000	0.993
29	0.164	0.538	1.379	0.201	0.669	1.000	0.635
#From	To	chi[to]	beta[fr]	lambda
19	7	0.850	0.337	1.000
19	11	0.142	0.209	1.000
19	12	0.128	0.137	1.000
19	14	1.000	0.171	1.000
19	22	0.617	0.051	1.000
20	21	0.085	1.000	1.000
21	21	0.097	1.000	1.000
22	1	0.042	0.103	1.000
22	8	0.269	0.161	1.000
22	9	0.155	0.139	1.000
22	11	0.118	0.194	1.000
22	12	0.078	0.042	1.000
22	26	0.086	0.110	1.000
22	28	0.083	0.167	1.000
22	29	0.217	0.084	1.000
23	1	0.053	0.173	1.000
23	6	0.042	0.308	1.000
23	11	0.115	0.086	1.000
23	12	0.016	0.099	1.000
23	17	0.157	0.159	1.000
23	24	0.087	0.139	1.000
23	28	0.077	0.035	1.000
24	1	0.023	0.042	1.000
24	6	0.145	0.064	1.000
24	11	0.096	0.149	1.000
24	12	0.117	0.211	1.000
24	17	0.211	0.191	1.000
24	24	0.416	0.193	1.000
24	28	0.020	0.149	1.000
25	1	0.024	0.325	1.000
25	21	0.151	0.675	1.000
26	1	0.027	0.214	1.000
26	21	0.060	0.786	1.000
27	1	0.006	0.128	1.000
27	9	0.420	0.163	1.000
27	11	0.146	0.085	1.000
27	12	0.093	0.139	1.000
27	26	0.355	0.024	1.000
27	28	0.095	0.289	1.000
27	29	0.438	0.173	1.000
28	1	0.087	0.599	1.000
28	20	0.197	0.401	1.000
29	1	0.092	0.011	1.000
29	9	0.425	0.286	1.000
29	11	0.098	0.184	1.000
29	12	0.043	0.051	1.000
29	26	0.333	0.112	1.000
29	28	0.107	0.074	1.000
29	29	0.234	0.281	1.000
