#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	1.334	1.456	0.464	0.912	1.000	0.814
1	0.092	0.788	1.203	0.258	0.760	1.000	0.923
2	1.000	0.533	1.186	0.722	0.832	0.000	0.782
3	0.393	1.267	1.075	0.508	0.724	1.000	0.767
4	0.147	0.852	1.039	0.002	0.701	1.000	0.751
5	0.246	0.514	1.340	0.927	0.908	1.000	0.668
6	1.000	1.212	1.336	0.923	0.587	0.000	0.625
7	1.000	0.536	1.261	0.479	0.732	0.000	0.611
8	0.124	0.858	1.102	0.620	0.784	1.000	0.824
9	1.000	1.410	1.021	0.649	0.969	0.000	0.708
10	0.132	1.164	1.312	0.489	0.705	1.000	0.643
11	0.393	0.686	1.250	0.381	0.881	1.000	0.993
12	1.000	1.461	1.010	0.475	0.799	0.000	0.961
13	1.000	0.911	1.273	0.723	0.507	0.000	0.838
14	0.393	1.011	1.247	0.405	0.886	1.000	0.591
15	0.393	1.166	1.081	0.445	0.849	1.000	0.759
16	0.150	1.352	1.141	0.654	0.736	1.000	0.583
17	1.000	1.140	1.126	0.696	0.766	0.000	0.707
18	0.095	0.522	1.173	0.648	0.726	1.000	0.796
19	0.147	1.421	1.125	0.281	0.743	1.000	0.828
20	0.141	0.907	1.405	0.110	0.517	1.000	0.792
21	0.059	1.404	1.463	0.978	0.682	1.000	0.512
22	0.393	1.164	1.113	0.468	0.930	1.000	0.884
23	1.000	1.149	1.123	0.311	0.929	0.000	0.522
24	0.154	0.870	1.093	0.047	0.860	1.000	0.688
25	0.147	1.368	1.050	0.657	0.863	1.000	0.639
26	1.000	0.597	1.243	0.810	0.976	0.000	0.998
27	1.000	1.438	1.386	0.276	0.989	0.000	0.570
28	0.103	0.732	1.227	0.832	0.959	1.000	0.736
29	0.141	1.336	1.319	0.349	0.705	1.000	0.657
#From	To	chi[to]	beta[fr]	lambda
14	0	0.026	0.088	1.000
14	16	0.018	0.063	1.000
14	28	0.118	0.485	1.000
14	29	0.072	0.364	1.000
15	8	0.219	0.161	1.000
15	10	0.067	0.246	1.000
15	16	0.113	0.296	1.000
15	20	0.159	0.193	1.000
15	29	0.006	0.104	1.000
16	0	0.146	0.173	1.000
16	18	0.108	0.434	1.000
16	28	0.068	0.394	1.000
17	3	1.000	0.129	1.000
17	5	0.062	0.405	1.000
17	10	0.067	0.135	1.000
17	16	0.051	0.331	1.000
18	18	0.030	0.357	1.000
18	21	0.302	0.643	1.000
19	18	0.143	0.505	1.000
19	21	0.212	0.495	1.000
20	1	0.200	0.039	1.000
20	4	0.670	0.036	1.000
20	8	0.083	0.260	1.000
20	10	0.097	0.011	1.000
20	16	0.114	0.016	1.000
20	19	0.864	0.286	1.000
20	25	0.559	0.144	1.000
20	29	0.080	0.209	1.000
21	18	0.106	1.000	1.000
22	0	0.092	0.323	1.000
22	18	0.117	0.254	1.000
22	28	0.046	0.424	1.000
23	11	0.552	0.079	1.000
23	14	0.194	0.290	1.000
23	15	0.205	0.224	1.000
23	16	0.048	0.407	1.000
24	8	0.173	0.340	1.000
24	10	0.166	0.251	1.000
24	16	0.093	0.172	1.000
24	20	0.288	0.075	1.000
24	29	0.045	0.162	1.000
25	0	0.073	0.148	1.000
25	1	0.077	0.158	1.000
25	10	0.076	0.186	1.000
25	16	0.006	0.173	1.000
25	28	0.109	0.166	1.000
25	29	0.108	0.168	1.000
26	11	0.356	0.052	1.000
26	14	0.393	0.289	1.000
26	15	0.357	0.214	1.000
26	22	1.000	0.445	1.000
27	11	0.022	0.095	1.000
27	14	0.110	0.376	1.000
27	15	0.317	0.166	1.000
27	16	0.051	0.364	1.000
28	18	0.172	1.000	1.000
29	0	0.139	0.124	1.000
29	16	0.059	0.380	1.000
29	28	0.077	0.079	1.000
29	29	0.024	0.418	1.000
