#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.556	1.377	0.356	0.757	0.000	0.912
1	0.165	1.200	1.415	0.512	0.962	1.000	0.765
2	0.311	0.999	1.455	0.389	0.810	1.000	0.516
3	1.000	1.016	1.084	0.734	0.834	0.000	0.688
4	0.121	1.147	1.488	0.329	0.650	1.000	0.992
5	1.000	1.250	1.483	0.488	0.835	0.000	0.654
6	0.203	1.434	1.119	0.607	0.721	1.000	0.614
7	0.083	0.513	1.342	0.403	0.684	1.000	0.637
8	0.137	0.786	1.142	0.331	0.610	1.000	0.844
9	0.070	0.532	1.459	0.539	0.512	1.000	0.866
10	0.627	1.051	1.130	0.015	0.614	1.000	0.675
11	1.000	0.688	1.270	0.728	0.695	0.000	0.846
12	0.146	1.355	1.080	0.208	0.872	1.000	0.794
13	0.067	1.412	1.065	0.420	0.612	1.000	0.000
14	0.393	1.150	1.450	0.394	0.949	1.000	0.668
15	1.000	1.261	1.239	0.781	0.677	0.000	0.652
16	0.349	0.832	1.097	0.603	0.517	1.000	0.544
17	0.060	0.901	1.250	0.447	0.869	1.000	0.922
18	0.103	0.639	1.149	0.253	0.788	1.000	0.779
19	0.393	0.879	1.266	0.211	0.872	1.000	0.628
20	1.000	1.215	1.093	0.360	0.533	0.000	0.686
21	0.153	0.581	1.313	0.121	0.891	1.000	0.589
22	0.131	1.142	1.283	0.510	0.539	1.000	0.928
23	0.137	0.678	1.022	0.535	0.945	1.000	0.794
24	0.131	0.711	1.009	0.999	0.568	1.000	0.782
25	0.086	0.523	1.239	0.293	0.903	1.000	0.980
26	0.281	1.198	1.103	0.796	0.541	1.000	0.535
27	0.094	0.872	1.046	0.144	0.994	1.000	0.611
28	0.087	0.799	1.250	0.399	0.666	1.000	0.665
29	0.067	1.131	1.033	0.124	0.984	1.000	0.533
#From	To	chi[to]	beta[fr]	lambda
14	23	0.151	0.232	1.000
14	24	0.081	0.028	1.000
14	25	0.122	0.108	1.000
14	27	0.079	0.114	1.000
14	28	0.039	0.132	1.000
15	2	0.317	0.148	1.000
15	10	0.277	0.207	1.000
15	14	1.000	0.198	1.000
15	16	0.315	0.071	1.000
15	19	1.000	0.177	1.000
15	21	0.034	0.037	1.000
15	22	0.064	0.041	1.000
15	24	0.062	0.039	1.000
15	26	0.388	0.082	1.000
16	6	0.655	0.254	1.000
16	7	0.479	0.079	1.000
16	8	1.000	0.261	1.000
16	23	0.145	0.164	1.000
16	27	0.081	0.193	1.000
16	28	0.024	0.049	1.000
17	13	0.074	1.000	1.000
18	13	0.025	0.232	1.000
18	17	0.096	0.058	1.000
18	18	0.301	0.297	1.000
18	27	0.038	0.310	1.000
18	28	0.166	0.102	1.000
19	13	0.057	0.694	1.000
19	29	0.151	0.306	1.000
20	16	0.332	1.000	1.000
21	13	0.057	1.000	1.000
22	13	0.081	0.162	1.000
22	17	0.107	0.084	1.000
22	18	0.134	0.414	1.000
22	27	0.048	0.278	1.000
22	28	0.146	0.062	1.000
23	13	0.085	0.207	1.000
23	17	0.306	0.185	1.000
23	18	0.120	0.093	1.000
23	27	0.144	0.109	1.000
23	28	0.158	0.146	1.000
23	29	0.096	0.260	1.000
24	13	0.067	0.145	1.000
24	29	0.159	0.855	1.000
25	7	0.209	0.034	1.000
25	13	0.014	0.224	1.000
25	17	0.351	0.173	1.000
25	18	0.258	0.203	1.000
25	27	0.138	0.195	1.000
25	28	0.059	0.171	1.000
26	1	0.479	0.142	1.000
26	4	0.213	0.194	1.000
26	9	0.185	0.165	1.000
26	21	0.200	0.119	1.000
26	22	0.199	0.064	1.000
26	24	0.306	0.137	1.000
26	26	0.301	0.074	1.000
26	27	0.084	0.104	1.000
27	13	0.063	1.000	1.000
28	13	0.025	0.252	1.000
28	29	0.034	0.748	1.000
29	13	0.017	1.000	1.000
