#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.774	1.377	0.001	0.967	1.000	0.542
1	0.125	1.239	1.100	0.089	0.558	1.000	0.562
2	0.023	0.596	1.058	0.038	0.576	1.000	0.935
3	0.032	0.549	1.461	0.748	0.522	1.000	0.878
4	0.026	0.976	1.149	0.001	0.782	1.000	0.732
5	0.040	1.161	1.312	0.666	0.660	1.000	0.935
6	0.131	1.007	1.490	0.424	0.504	1.000	0.587
7	0.020	0.904	1.161	0.420	0.646	1.000	0.947
8	0.014	0.812	1.224	0.774	0.973	1.000	0.948
9	0.017	0.778	1.482	0.740	0.622	1.000	0.990
10	0.020	0.648	1.301	0.900	0.964	1.000	0.857
11	0.010	1.134	1.458	0.655	0.553	1.000	0.739
12	0.083	1.013	1.190	0.921	0.566	1.000	0.763
13	0.044	1.004	1.076	0.597	0.863	1.000	0.581
14	0.078	1.284	1.112	0.910	0.991	1.000	0.577
15	0.052	0.716	1.355	0.327	0.767	1.000	0.807
16	0.393	0.993	1.115	0.414	0.810	1.000	0.522
17	0.022	1.205	1.066	0.639	0.942	1.000	0.979
18	0.393	0.896	1.307	0.326	0.919	1.000	0.815
19	1.000	1.258	1.174	0.067	0.888	0.000	0.989
20	0.049	0.987	1.334	0.673	0.885	1.000	0.595
21	0.027	1.308	1.380	0.190	0.591	1.000	0.936
22	0.211	0.957	1.107	0.612	0.710	1.000	0.646
23	0.021	1.232	1.428	0.867	0.688	1.000	0.694
24	0.017	1.203	1.347	0.556	0.796	1.000	0.687
25	0.050	1.493	1.213	0.666	0.926	1.000	0.657
26	0.167	1.348	1.190	0.814	0.556	1.000	0.642
27	0.026	0.792	1.312	0.353	0.860	1.000	0.858
28	0.016	1.411	1.039	0.611	0.705	1.000	0.565
29	0.120	1.164	1.248	0.602	0.776	1.000	0.511
#From	To	chi[to]	beta[fr]	lambda
9	7	0.178	0.005	1.000
9	8	0.055	0.109	1.000
9	9	0.082	0.192	1.000
9	11	0.086	0.208	1.000
9	23	0.064	0.235	1.000
9	24	0.010	0.152	1.000
9	28	0.104	0.099	1.000
10	8	0.093	1.000	1.000
11	8	0.076	1.000	1.000
12	0	0.380	0.097	1.000
12	3	0.186	0.182	1.000
12	13	0.034	0.050	1.000
12	14	0.008	0.131	1.000
12	15	0.430	0.156	1.000
12	20	0.079	0.062	1.000
12	21	0.018	0.186	1.000
12	25	0.180	0.076	1.000
12	29	0.026	0.062	1.000
13	2	0.379	0.056	1.000
13	3	0.114	0.112	1.000
13	4	0.348	0.114	1.000
13	6	0.559	0.149	1.000
13	10	0.655	0.133	1.000
13	17	0.370	0.140	1.000
13	20	0.128	0.088	1.000
13	21	0.038	0.037	1.000
13	23	0.030	0.017	1.000
13	24	0.040	0.117	1.000
13	27	0.347	0.035	1.000
14	3	0.076	0.027	1.000
14	5	0.224	0.266	1.000
14	13	0.027	0.327	1.000
14	20	0.137	0.170	1.000
14	21	0.011	0.211	1.000
15	3	0.092	0.214	1.000
15	13	0.067	0.293	1.000
15	20	0.163	0.162	1.000
15	21	0.017	0.331	1.000
16	1	0.416	0.080	1.000
16	13	0.135	0.089	1.000
16	14	0.405	0.142	1.000
16	16	0.932	0.189	1.000
16	20	0.018	0.186	1.000
16	22	0.366	0.073	1.000
16	26	0.511	0.075	1.000
16	29	0.150	0.165	1.000
17	7	0.136	0.096	1.000
17	8	0.023	0.143	1.000
17	9	0.160	0.267	1.000
17	11	0.166	0.119	1.000
17	23	0.143	0.318	1.000
17	24	0.118	0.028	1.000
17	28	0.023	0.030	1.000
18	1	0.441	0.105	1.000
18	13	0.199	0.142	1.000
18	14	0.046	0.149	1.000
18	16	0.068	0.098	1.000
18	20	0.100	0.112	1.000
18	22	0.287	0.152	1.000
18	26	0.086	0.132	1.000
18	29	0.428	0.112	1.000
19	18	1.000	0.087	1.000
19	20	0.089	0.291	1.000
19	22	0.347	0.205	1.000
19	26	0.125	0.306	1.000
19	29	0.106	0.111	1.000
20	4	0.314	0.028	1.000
20	7	0.184	0.154	1.000
20	8	0.079	0.212	1.000
20	10	0.272	0.184	1.000
20	17	0.051	0.220	1.000
20	21	0.084	0.016	1.000
20	23	0.076	0.059	1.000
20	24	0.065	0.073	1.000
20	27	0.145	0.054	1.000
21	7	0.143	0.042	1.000
21	8	0.099	0.213	1.000
21	9	0.038	0.207	1.000
21	23	0.140	0.116	1.000
21	24	0.086	0.212	1.000
21	28	0.019	0.209	1.000
22	1	0.142	0.076	1.000
22	3	0.205	0.053	1.000
22	12	1.000	0.116	1.000
22	13	0.142	0.107	1.000
22	14	0.383	0.067	1.000
22	15	0.570	0.121	1.000
22	20	0.027	0.174	1.000
22	21	0.035	0.054	1.000
22	25	0.497	0.064	1.000
22	26	0.279	0.091	1.000
22	29	0.289	0.077	1.000
23	7	0.145	0.008	1.000
23	8	0.064	0.187	1.000
23	9	0.023	0.108	1.000
23	23	0.137	0.162	1.000
23	24	0.102	0.321	1.000
23	28	0.122	0.214	1.000
24	8	0.031	0.259	1.000
24	9	0.113	0.255	1.000
24	11	0.181	0.273	1.000
24	24	0.032	0.098	1.000
24	28	0.076	0.114	1.000
25	2	0.207	0.051	1.000
25	3	0.015	0.029	1.000
25	13	0.170	0.183	1.000
25	17	0.317	0.149	1.000
25	20	0.019	0.247	1.000
25	21	0.112	0.122	1.000
25	23	0.092	0.219	1.000
26	7	0.015	0.049	1.000
26	8	0.011	0.194	1.000
26	9	0.144	0.196	1.000
26	21	0.180	0.062	1.000
26	23	0.088	0.118	1.000
26	24	0.010	0.235	1.000
26	28	0.082	0.147	1.000
27	7	0.057	0.259	1.000
27	8	0.059	0.074	1.000
27	9	0.027	0.039	1.000
27	23	0.021	0.228	1.000
27	24	0.034	0.166	1.000
27	28	0.068	0.235	1.000
28	8	0.069	0.204	1.000
28	9	0.185	0.285	1.000
28	11	0.117	0.079	1.000
28	24	0.101	0.178	1.000
28	28	0.114	0.254	1.000
29	0	0.288	0.245	1.000
29	3	0.054	0.130	1.000
29	5	0.152	0.164	1.000
29	13	0.059	0.057	1.000
29	20	0.036	0.318	1.000
29	21	0.189	0.086	1.000
