#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	1.268	1.417	0.650	0.696	1.000	0.974
1	0.154	1.279	1.182	0.460	0.933	1.000	0.789
2	0.074	0.628	1.408	0.751	0.777	1.000	0.626
3	0.046	0.891	1.042	0.292	0.988	1.000	0.517
4	0.097	1.476	1.091	0.814	0.515	1.000	0.954
5	0.154	0.701	1.286	0.389	0.525	1.000	0.936
6	0.106	0.642	1.064	0.092	0.544	1.000	0.943
7	0.393	1.476	1.078	0.477	0.820	1.000	0.868
8	0.056	0.834	1.481	0.493	0.976	1.000	0.712
9	0.053	0.797	1.419	0.483	0.505	1.000	0.789
10	0.154	0.596	1.246	0.136	0.657	1.000	0.739
11	1.000	1.254	1.370	0.663	0.670	0.000	0.790
12	0.154	1.234	1.165	0.697	0.783	1.000	0.857
13	1.000	0.807	1.441	0.129	0.761	0.000	0.502
14	0.101	0.832	1.112	0.232	0.912	1.000	0.902
15	0.046	0.817	1.173	0.524	0.687	1.000	0.904
16	1.000	0.828	1.262	0.468	0.609	0.000	0.872
17	0.054	0.634	1.404	0.033	0.779	1.000	0.000
18	0.060	1.312	1.181	0.099	0.533	1.000	0.791
19	1.000	1.099	1.264	0.022	0.857	0.000	0.591
20	0.100	0.504	1.488	0.249	0.804	1.000	0.803
21	0.058	1.024	1.242	0.321	0.704	1.000	0.516
22	0.393	0.507	1.434	0.008	0.876	1.000	0.956
23	0.154	0.743	1.375	0.467	0.710	1.000	0.691
24	0.113	1.101	1.390	0.379	0.761	1.000	0.889
25	0.154	1.226	1.311	0.504	0.503	1.000	0.949
26	0.065	1.005	1.100	0.173	0.979	1.000	0.872
27	0.073	1.214	1.220	0.379	0.560	1.000	0.762
28	0.122	0.895	1.348	0.341	0.662	1.000	0.553
29	0.154	1.234	1.047	0.616	0.939	1.000	0.874
#From	To	chi[to]	beta[fr]	lambda
10	12	0.072	0.148	1.000
10	14	0.033	0.249	1.000
10	20	0.135	0.223	1.000
10	24	0.310	0.077	1.000
10	28	0.138	0.079	1.000
11	2	0.079	0.014	1.000
11	6	0.293	0.209	1.000
11	15	0.067	0.189	1.000
11	17	0.009	0.064	1.000
11	21	0.019	0.068	1.000
11	26	0.091	0.218	1.000
11	27	0.031	0.240	1.000
12	15	0.044	0.353	1.000
12	17	0.014	0.096	1.000
12	21	0.052	0.550	1.000
13	1	0.344	0.061	1.000
13	14	0.040	0.106	1.000
13	17	0.068	0.287	1.000
13	18	0.175	0.239	1.000
13	20	0.026	0.071	1.000
13	21	0.045	0.012	1.000
13	23	0.688	0.111	1.000
13	24	0.061	0.062	1.000
13	28	0.161	0.052	1.000
14	0	0.189	0.026	1.000
14	2	0.128	0.134	1.000
14	3	0.071	0.072	1.000
14	9	0.345	0.122	1.000
14	14	0.026	0.054	1.000
14	15	0.043	0.092	1.000
14	17	0.030	0.038	1.000
14	18	0.149	0.118	1.000
14	21	0.070	0.130	1.000
14	26	0.023	0.113	1.000
14	27	0.099	0.101	1.000
15	17	0.022	1.000	1.000
16	5	0.070	0.337	1.000
16	7	1.000	0.121	1.000
16	12	0.327	0.542	1.000
17	17	0.035	1.000	1.000
18	15	0.010	0.512	1.000
18	17	0.084	0.428	1.000
18	21	0.008	0.060	1.000
19	2	0.045	0.219	1.000
19	6	0.129	0.222	1.000
19	15	0.108	0.053	1.000
19	17	0.012	0.246	1.000
19	21	0.027	0.161	1.000
19	26	0.065	0.010	1.000
19	27	0.132	0.090	1.000
20	2	0.117	0.042	1.000
20	15	0.008	0.125	1.000
20	17	0.047	0.242	1.000
20	21	0.034	0.241	1.000
20	26	0.022	0.241	1.000
20	27	0.037	0.109	1.000
21	15	0.016	0.347	1.000
21	17	0.012	0.301	1.000
21	21	0.078	0.352	1.000
22	4	0.507	0.146	1.000
22	5	0.371	0.125	1.000
22	10	1.000	0.109	1.000
22	12	0.301	0.008	1.000
22	14	0.126	0.029	1.000
22	20	0.092	0.161	1.000
22	22	0.612	0.123	1.000
22	25	0.357	0.081	1.000
22	28	0.463	0.061	1.000
22	29	1.000	0.156	1.000
23	0	0.270	0.126	1.000
23	2	0.131	0.053	1.000
23	3	0.395	0.127	1.000
23	14	0.059	0.080	1.000
23	15	0.027	0.063	1.000
23	17	0.018	0.059	1.000
23	18	0.098	0.138	1.000
23	21	0.031	0.114	1.000
23	26	0.102	0.141	1.000
23	27	0.158	0.099	1.000
24	0	0.113	0.167	1.000
24	2	0.014	0.119	1.000
24	3	0.203	0.124	1.000
24	14	0.236	0.112	1.000
24	15	0.033	0.115	1.000
24	17	0.021	0.118	1.000
24	18	0.075	0.069	1.000
24	21	0.047	0.008	1.000
24	26	0.049	0.029	1.000
24	27	0.104	0.140	1.000
25	8	0.521	0.132	1.000
25	9	0.104	0.098	1.000
25	14	0.045	0.100	1.000
25	17	0.071	0.052	1.000
25	18	0.142	0.137	1.000
25	20	0.181	0.197	1.000
25	21	0.020	0.074	1.000
25	26	0.030	0.210	1.000
26	2	0.136	0.261	1.000
26	15	0.101	0.131	1.000
26	17	0.054	0.110	1.000
26	21	0.063	0.132	1.000
26	26	0.084	0.237	1.000
26	27	0.089	0.130	1.000
27	2	0.093	0.298	1.000
27	6	0.123	0.139	1.000
27	15	0.084	0.143	1.000
27	17	0.074	0.267	1.000
27	21	0.083	0.051	1.000
27	26	0.075	0.026	1.000
27	27	0.006	0.076	1.000
28	2	0.140	0.086	1.000
28	3	0.014	0.114	1.000
28	8	0.221	0.017	1.000
28	9	0.110	0.121	1.000
28	14	0.146	0.056	1.000
28	15	0.044	0.105	1.000
28	17	0.073	0.155	1.000
28	18	0.130	0.085	1.000
28	20	0.010	0.006	1.000
28	21	0.052	0.137	1.000
28	26	0.022	0.117	1.000
29	1	0.656	0.006	1.000
29	9	0.313	0.162	1.000
29	14	0.093	0.049	1.000
29	17	0.001	0.083	1.000
29	18	0.052	0.079	1.000
29	20	0.334	0.149	1.000
29	21	0.079	0.149	1.000
29	23	0.312	0.083	1.000
29	24	0.629	0.030	1.000
29	26	0.077	0.182	1.000
29	28	0.237	0.026	1.000
