#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.314	1.345	0.511	0.574	1.000	0.611
1	0.043	1.455	1.084	0.318	0.539	1.000	0.688
2	1.000	1.065	1.473	0.679	0.778	0.000	0.766
3	0.048	1.414	1.426	0.589	0.766	1.000	0.876
4	1.000	0.816	1.172	0.879	0.540	0.000	0.743
5	0.035	0.855	1.472	0.240	0.780	1.000	0.660
6	0.211	0.753	1.413	0.324	0.614	1.000	0.603
7	0.144	0.970	1.327	0.698	0.938	1.000	0.834
8	1.000	0.738	1.410	0.428	0.796	0.000	0.662
9	0.070	0.576	1.146	0.211	0.940	1.000	0.545
10	0.288	0.975	1.460	0.174	0.634	1.000	0.969
11	0.052	1.132	1.089	0.826	0.601	1.000	0.608
12	0.033	0.978	1.129	0.773	0.833	1.000	0.910
13	1.000	1.367	1.130	0.618	0.686	0.000	0.781
14	0.075	1.038	1.079	0.790	0.883	1.000	0.870
15	0.072	1.477	1.082	0.470	0.890	1.000	0.507
16	0.047	1.255	1.121	0.762	0.544	1.000	0.719
17	0.078	0.922	1.228	0.421	0.886	1.000	0.858
18	0.208	0.727	1.322	0.725	0.963	1.000	0.849
19	0.066	1.133	1.361	0.052	0.783	1.000	0.967
20	0.058	0.544	1.116	0.278	0.774	1.000	0.801
21	0.393	1.332	1.409	0.789	0.707	1.000	0.958
22	0.082	1.142	1.404	0.653	0.839	1.000	0.956
23	0.061	1.486	1.339	0.182	0.656	1.000	0.562
24	0.393	1.144	1.147	0.651	0.530	1.000	0.638
25	0.052	0.780	1.369	0.418	0.542	1.000	0.753
26	0.107	0.524	1.317	0.493	0.722	1.000	0.961
27	0.050	0.826	1.204	0.124	0.546	1.000	0.942
28	0.256	1.440	1.459	0.094	0.952	1.000	0.785
29	1.000	0.555	1.247	0.481	0.822	0.000	0.573
#From	To	chi[to]	beta[fr]	lambda
20	16	0.030	0.110	1.000
20	17	0.219	0.076	1.000
20	20	0.034	0.084	1.000
20	22	0.025	0.100	1.000
20	25	0.052	0.110	1.000
21	6	0.467	0.140	1.000
21	7	0.356	0.182	1.000
21	14	0.133	0.155	1.000
21	15	0.019	0.110	1.000
21	18	0.113	0.134	1.000
21	22	0.082	0.008	1.000
21	25	0.071	0.143	1.000
21	28	0.104	0.128	1.000
22	5	0.028	0.112	1.000
22	11	0.118	0.405	1.000
22	12	0.120	0.483	1.000
23	5	0.157	0.061	1.000
23	12	0.023	0.939	1.000
24	6	0.274	0.144	1.000
24	7	0.233	0.012	1.000
24	15	0.061	0.119	1.000
24	18	0.051	0.022	1.000
24	22	0.047	0.382	1.000
24	24	0.194	0.142	1.000
24	28	0.007	0.179	1.000
25	12	0.124	1.000	1.000
26	1	0.015	0.007	1.000
26	3	0.020	0.139	1.000
26	9	0.195	0.008	1.000
26	14	0.029	0.030	1.000
26	15	0.062	0.142	1.000
26	16	0.021	0.079	1.000
26	20	0.150	0.236	1.000
26	22	0.047	0.061	1.000
26	25	0.090	0.297	1.000
27	12	0.027	1.000	1.000
28	1	0.180	0.113	1.000
28	3	0.005	0.055	1.000
28	7	0.071	0.073	1.000
28	9	0.018	0.099	1.000
28	14	0.153	0.069	1.000
28	15	0.076	0.131	1.000
28	16	0.161	0.117	1.000
28	18	0.222	0.016	1.000
28	19	0.213	0.004	1.000
28	22	0.038	0.023	1.000
28	25	0.056	0.041	1.000
28	26	0.299	0.100	1.000
28	28	0.032	0.159	1.000
29	10	0.486	0.149	1.000
29	15	0.054	0.018	1.000
29	18	0.087	0.204	1.000
29	22	0.032	0.294	1.000
29	24	0.352	0.211	1.000
29	28	0.140	0.124	1.000
