#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.083	1.016	0.576	0.730	1.000	0.637
1	0.043	1.364	1.155	0.070	0.798	1.000	0.825
2	1.000	1.371	1.036	0.562	0.823	0.000	0.898
3	0.048	0.977	1.153	0.994	0.988	1.000	0.634
4	1.000	0.699	1.003	0.907	0.945	0.000	0.648
5	0.035	0.536	1.354	0.634	0.618	1.000	0.765
6	0.211	1.061	1.119	0.192	0.750	1.000	0.564
7	0.144	0.902	1.337	0.068	0.918	1.000	0.774
8	1.000	0.522	1.232	0.813	0.526	0.000	0.533
9	0.070	0.787	1.093	0.036	0.717	1.000	0.651
10	0.288	0.811	1.259	0.629	0.730	1.000	0.977
11	0.052	0.790	1.422	0.908	0.905	1.000	0.915
12	0.033	0.724	1.395	0.413	0.806	1.000	0.853
13	1.000	1.317	1.167	0.830	0.572	0.000	0.799
14	0.075	0.801	1.481	0.553	0.807	1.000	0.948
15	0.072	0.722	1.246	0.016	0.610	1.000	0.621
16	0.047	0.890	1.262	0.687	0.691	1.000	0.554
17	0.078	1.427	1.157	0.792	0.517	1.000	0.712
18	0.208	0.917	1.027	0.148	0.543	1.000	0.518
19	0.066	1.380	1.402	0.395	0.656	1.000	0.692
20	0.058	0.569	1.492	0.421	0.647	1.000	0.953
21	0.393	1.249	1.340	0.837	0.951	1.000	0.759
22	0.082	0.803	1.063	0.525	0.759	1.000	0.609
23	0.061	0.948	1.359	0.525	0.754	1.000	0.764
24	0.393	1.281	1.152	0.934	0.610	1.000	0.930
25	0.052	1.306	1.047	0.888	0.897	1.000	0.883
26	0.107	0.601	1.362	0.524	0.966	1.000	0.858
27	0.050	1.455	1.163	0.768	0.652	1.000	0.557
28	0.256	0.995	1.171	0.277	0.843	1.000	0.954
29	1.000	0.802	1.446	0.348	0.813	0.000	0.640
#From	To	chi[to]	beta[fr]	lambda
9	20	0.169	0.091	1.000
9	22	0.078	0.059	1.000
9	25	0.107	0.037	1.000
10	1	0.176	0.115	1.000
10	3	0.014	0.007	1.000
10	7	0.155	0.006	1.000
10	9	0.004	0.063	1.000
10	14	0.007	0.195	1.000
10	15	0.038	0.139	1.000
10	16	0.063	0.086	1.000
10	19	0.029	0.105	1.000
10	20	0.138	0.075	1.000
10	22	0.017	0.088	1.000
10	25	0.105	0.095	1.000
10	26	0.601	0.026	1.000
11	12	0.057	1.000	1.000
12	5	0.194	0.759	1.000
12	12	0.139	0.241	1.000
13	6	0.518	0.044	1.000
13	7	0.162	0.035	1.000
13	10	0.398	0.245	1.000
13	15	0.060	0.093	1.000
13	18	0.025	0.166	1.000
13	22	0.089	0.189	1.000
13	24	0.321	0.167	1.000
13	28	0.093	0.061	1.000
14	1	0.076	0.150	1.000
14	3	0.094	0.050	1.000
14	9	0.008	0.085	1.000
14	14	0.167	0.120	1.000
14	15	0.061	0.026	1.000
14	16	0.114	0.101	1.000
14	19	0.132	0.108	1.000
14	20	0.101	0.155	1.000
14	22	0.013	0.058	1.000
14	25	0.046	0.147	1.000
15	12	0.167	1.000	1.000
16	3	0.094	0.044	1.000
16	5	0.138	0.045	1.000
16	11	0.490	0.016	1.000
16	15	0.012	0.121	1.000
16	17	0.075	0.110	1.000
16	22	0.007	0.224	1.000
16	23	0.649	0.035	1.000
16	25	0.102	0.153	1.000
16	27	0.076	0.251	1.000
17	3	0.007	0.057	1.000
17	5	0.057	0.023	1.000
17	11	0.117	0.177	1.000
17	12	0.125	0.123	1.000
17	15	0.011	0.132	1.000
17	17	0.108	0.195	1.000
17	23	0.130	0.048	1.000
17	25	0.100	0.182	1.000
17	27	0.073	0.062	1.000
18	3	0.093	0.120	1.000
18	5	0.131	0.183	1.000
18	15	0.050	0.096	1.000
18	17	0.268	0.125	1.000
18	20	0.069	0.120	1.000
18	22	0.059	0.053	1.000
18	25	0.015	0.144	1.000
18	27	0.091	0.160	1.000
19	1	0.054	0.021	1.000
19	3	0.135	0.021	1.000
19	9	0.220	0.168	1.000
19	14	0.144	0.222	1.000
19	15	0.002	0.099	1.000
19	16	0.142	0.043	1.000
19	20	0.028	0.013	1.000
19	22	0.029	0.239	1.000
19	25	0.011	0.174	1.000
20	1	0.231	0.005	1.000
20	3	0.033	0.142	1.000
20	5	0.010	0.070	1.000
20	9	0.150	0.108	1.000
20	14	0.042	0.047	1.000
20	15	0.066	0.185	1.000
20	16	0.007	0.006	1.000
20	17	0.274	0.068	1.000
20	20	0.165	0.062	1.000
20	22	0.052	0.159	1.000
20	25	0.075	0.149	1.000
21	6	0.220	0.209	1.000
21	7	0.232	0.108	1.000
21	14	0.040	0.078	1.000
21	15	0.090	0.089	1.000
21	18	0.145	0.006	1.000
21	22	0.086	0.198	1.000
21	25	0.065	0.114	1.000
21	28	0.242	0.198	1.000
22	5	0.089	0.166	1.000
22	11	0.143	0.730	1.000
22	12	0.072	0.104	1.000
23	5	0.198	0.710	1.000
23	12	0.103	0.290	1.000
24	6	0.263	0.034	1.000
24	7	0.084	0.089	1.000
24	15	0.055	0.204	1.000
24	18	0.021	0.051	1.000
24	22	0.092	0.135	1.000
24	24	0.161	0.262	1.000
24	28	0.218	0.224	1.000
25	12	0.068	1.000	1.000
26	1	0.021	0.186	1.000
26	3	0.113	0.112	1.000
26	9	0.083	0.142	1.000
26	14	0.039	0.106	1.000
26	15	0.091	0.022	1.000
26	16	0.172	0.162	1.000
26	20	0.084	0.095	1.000
26	22	0.082	0.103	1.000
26	25	0.109	0.072	1.000
27	12	0.113	1.000	1.000
28	1	0.168	0.102	1.000
28	3	0.067	0.100	1.000
28	7	0.148	0.112	1.000
28	9	0.215	0.002	1.000
28	14	0.136	0.080	1.000
28	15	0.091	0.088	1.000
28	16	0.176	0.104	1.000
28	18	0.140	0.076	1.000
28	19	0.250	0.092	1.000
28	22	0.054	0.033	1.000
28	25	0.054	0.010	1.000
28	26	0.399	0.089	1.000
28	28	0.117	0.113	1.000
29	10	0.192	0.162	1.000
29	15	0.060	0.077	1.000
29	18	0.007	0.275	1.000
29	22	0.004	0.105	1.000
29	24	0.274	0.265	1.000
29	28	0.013	0.116	1.000
