#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.314	1.051	0.421	0.947	1.000	0.957
1	1.000	1.278	1.166	0.993	0.941	0.000	0.858
2	1.000	0.938	1.141	0.730	0.865	0.000	0.846
3	1.000	1.477	1.442	0.292	0.525	0.000	0.944
4	0.160	1.027	1.313	0.948	0.689	1.000	0.529
5	0.246	1.407	1.174	0.570	0.721	1.000	0.684
6	0.061	0.678	1.167	0.747	0.851	1.000	0.000
7	1.000	0.905	1.454	0.491	0.945	0.000	0.885
8	0.116	0.852	1.358	0.244	0.892	1.000	0.825
9	0.129	0.702	1.154	0.505	0.773	1.000	0.883
10	0.134	0.954	1.382	0.728	0.660	1.000	0.659
11	1.000	1.350	1.100	0.013	0.544	0.000	0.784
12	0.057	1.097	1.432	0.865	0.513	1.000	0.963
13	1.000	1.266	1.176	0.575	0.653	0.000	0.744
14	0.017	0.610	1.238	0.658	0.876	1.000	0.705
15	0.180	1.245	1.329	0.900	0.996	1.000	0.762
16	0.195	0.657	1.201	0.093	0.594	1.000	0.711
17	0.097	1.467	1.335	0.025	0.790	1.000	0.756
18	0.097	0.915	1.260	0.936	0.761	1.000	0.000
19	0.085	0.700	1.443	0.730	0.891	1.000	0.860
20	0.042	1.134	1.390	0.169	0.935	1.000	0.542
21	0.097	1.012	1.012	0.659	0.808	1.000	0.507
22	0.393	0.608	1.146	0.029	0.581	1.000	0.781
23	0.118	0.717	1.267	0.623	0.855	1.000	0.817
24	0.246	1.362	1.083	0.629	0.753	1.000	0.875
25	1.000	1.264	1.208	0.689	0.674	0.000	0.604
26	0.046	1.286	1.316	0.407	0.759	1.000	0.752
27	0.106	0.931	1.228	0.567	0.842	1.000	0.638
28	0.143	1.152	1.392	0.336	0.642	1.000	0.835
29	0.143	0.987	1.211	0.573	0.973	1.000	0.995
#From	To	chi[to]	beta[fr]	lambda
27	20	1.000	0.071	1.000
27	27	0.036	0.272	1.000
28	6	0.071	0.218	1.000
28	17	0.078	0.196	1.000
28	19	0.189	0.161	1.000
28	23	0.066	0.301	1.000
28	27	0.133	0.124	1.000
29	4	0.195	0.183	1.000
29	6	0.071	0.228	1.000
29	8	0.225	0.183	1.000
29	17	0.114	0.143	1.000
29	18	0.180	0.147	1.000
29	23	0.098	0.069	1.000
29	27	0.051	0.047	1.000
