#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.084	1.372	0.692	0.655	0.000	0.534
1	1.000	1.041	1.036	0.184	0.707	0.000	0.887
2	0.627	1.165	1.261	0.949	0.760	1.000	0.779
3	0.154	0.915	1.226	0.564	0.560	1.000	0.668
4	1.000	0.549	1.239	0.001	0.832	0.000	0.939
5	1.000	1.138	1.132	0.144	0.797	0.000	0.991
6	0.195	1.491	1.396	0.485	0.877	1.000	0.522
7	0.103	0.711	1.102	0.430	0.786	1.000	0.626
8	1.000	1.459	1.370	0.992	0.825	0.000	0.679
9	1.000	0.853	1.259	0.610	0.549	0.000	0.697
10	0.068	1.375	1.298	0.686	0.541	1.000	0.871
11	0.168	0.584	1.381	0.374	0.886	1.000	0.500
12	0.225	1.202	1.291	0.827	0.565	1.000	0.980
13	0.196	0.851	1.358	0.002	0.821	1.000	0.824
14	0.393	1.066	1.096	0.429	0.762	1.000	0.774
15	0.097	0.703	1.472	0.331	0.807	1.000	0.618
16	0.157	0.781	1.080	0.805	0.548	1.000	0.626
17	0.393	0.909	1.147	0.110	0.761	1.000	0.558
18	0.155	0.613	1.272	0.183	0.549	1.000	0.678
19	0.143	0.944	1.039	0.226	0.711	1.000	0.689
20	0.186	0.858	1.357	0.316	0.682	1.000	0.933
21	0.149	0.917	1.101	0.862	0.548	1.000	0.567
22	0.393	0.945	1.415	0.463	0.909	1.000	0.578
23	0.154	0.743	1.150	0.300	0.920	1.000	0.983
24	0.393	0.526	1.272	0.610	0.774	1.000	0.544
25	1.000	0.755	1.078	0.923	0.891	0.000	0.722
26	0.105	1.163	1.365	0.149	0.698	1.000	0.000
27	0.158	0.788	1.227	0.637	0.701	1.000	0.867
28	0.157	0.800	1.307	0.933	0.957	1.000	0.910
29	1.000	1.436	1.405	0.758	0.933	0.000	0.998
#From	To	chi[to]	beta[fr]	lambda
20	28	0.047	0.307	1.000
21	7	0.137	0.506	1.000
21	21	0.038	0.035	1.000
21	26	0.047	0.458	1.000
22	6	0.111	0.161	1.000
22	12	0.103	0.218	1.000
22	16	0.010	0.312	1.000
22	19	0.067	0.150	1.000
22	28	0.084	0.159	1.000
23	16	0.194	0.090	1.000
23	19	0.091	0.302	1.000
23	20	0.159	0.087	1.000
23	27	0.103	0.296	1.000
23	28	0.145	0.224	1.000
24	7	0.038	0.385	1.000
24	26	0.070	0.615	1.000
25	19	0.056	0.050	1.000
25	21	0.087	0.634	1.000
25	26	0.097	0.317	1.000
26	26	0.092	1.000	1.000
27	7	0.099	0.640	1.000
27	26	0.012	0.360	1.000
28	10	0.253	0.309	1.000
28	11	0.407	0.416	1.000
28	19	0.078	0.075	1.000
28	21	0.217	0.031	1.000
28	26	0.055	0.170	1.000
29	6	0.131	0.232	1.000
29	12	0.304	0.185	1.000
29	13	0.087	0.070	1.000
29	18	0.145	0.259	1.000
29	19	0.065	0.082	1.000
29	26	0.002	0.171	1.000
