#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	0.647	1.372	0.480	0.741	1.000	0.640
1	1.000	1.357	1.267	0.495	0.638	0.000	0.959
2	0.061	1.298	1.135	0.848	0.906	1.000	0.532
3	0.393	0.590	1.295	0.704	0.992	1.000	0.562
4	0.038	0.978	1.385	0.148	0.627	1.000	0.982
5	0.076	0.918	1.031	0.319	0.943	1.000	0.803
6	0.074	1.484	1.215	0.679	0.652	1.000	0.973
7	0.083	1.139	1.464	0.218	0.634	1.000	0.556
8	0.077	0.914	1.499	0.878	0.905	1.000	0.855
9	0.154	0.728	1.092	0.548	0.706	1.000	0.603
10	0.154	1.388	1.003	0.430	0.518	1.000	0.562
11	0.087	0.598	1.003	0.535	0.748	1.000	0.975
12	0.039	0.950	1.103	0.352	0.833	1.000	0.686
13	0.154	0.601	1.459	0.973	0.748	1.000	0.819
14	0.393	1.364	1.394	0.977	0.956	1.000	0.792
15	0.122	1.282	1.147	0.829	0.550	1.000	0.610
16	0.154	1.049	1.444	0.945	0.802	1.000	0.638
17	0.103	1.452	1.061	0.427	0.747	1.000	0.947
18	0.038	0.538	1.376	0.847	0.685	1.000	0.658
19	0.050	1.123	1.103	0.792	0.896	1.000	0.864
20	0.103	1.092	1.362	0.834	0.890	1.000	0.681
21	1.000	1.256	1.361	0.280	0.614	0.000	0.615
22	0.071	1.351	1.198	0.284	0.671	1.000	0.724
23	0.393	0.679	1.111	0.367	0.598	1.000	0.925
24	0.042	1.180	1.014	0.270	0.960	1.000	0.852
25	1.000	0.634	1.337	0.235	0.618	0.000	0.879
26	1.000	0.979	1.448	0.324	0.504	0.000	0.846
27	0.393	0.540	1.066	0.618	0.717	1.000	0.630
28	0.154	0.924	1.156	0.176	0.545	1.000	0.982
29	0.211	0.932	1.047	0.492	0.835	1.000	0.696
#From	To	chi[to]	beta[fr]	lambda
9	0	0.082	0.242	1.000
9	12	0.101	0.255	1.000
9	19	0.077	0.183	1.000
9	24	0.140	0.319	1.000
10	4	0.530	0.221	1.000
10	5	0.098	0.110	1.000
10	7	0.246	0.053	1.000
10	8	0.149	0.107	1.000
10	11	0.069	0.047	1.000
10	15	0.233	0.077	1.000
10	20	0.038	0.055	1.000
10	22	0.107	0.140	1.000
10	29	0.255	0.191	1.000
11	0	0.012	0.108	1.000
11	5	0.155	0.062	1.000
11	6	0.079	0.066	1.000
11	8	0.104	0.120	1.000
11	11	0.118	0.170	1.000
11	12	0.044	0.184	1.000
11	19	0.006	0.121	1.000
11	22	0.095	0.168	1.000
12	0	0.054	0.386	1.000
12	19	0.012	0.384	1.000
12	24	0.012	0.230	1.000
13	8	0.121	0.170	1.000
13	11	0.104	0.617	1.000
13	17	0.190	0.142	1.000
13	20	0.088	0.072	1.000
14	10	0.147	0.028	1.000
14	13	0.591	0.176	1.000
14	14	0.493	0.118	1.000
14	16	0.262	0.245	1.000
14	17	0.248	0.154	1.000
14	23	0.333	0.166	1.000
14	28	0.389	0.113	1.000
15	0	0.053	0.094	1.000
15	5	0.083	0.090	1.000
15	6	0.233	0.257	1.000
15	8	0.052	0.104	1.000
15	11	0.039	0.115	1.000
15	19	0.013	0.236	1.000
15	22	0.105	0.103	1.000
16	2	1.000	0.388	1.000
16	8	0.040	0.057	1.000
16	10	0.419	0.217	1.000
16	17	0.160	0.040	1.000
16	20	0.233	0.252	1.000
16	28	0.051	0.046	1.000
17	0	0.016	0.461	1.000
17	19	0.055	0.108	1.000
17	24	0.099	0.430	1.000
18	0	0.042	0.018	1.000
18	19	0.031	0.166	1.000
18	24	0.145	0.815	1.000
19	0	0.036	0.502	1.000
19	19	0.067	0.456	1.000
19	24	0.109	0.043	1.000
20	0	0.058	0.150	1.000
20	5	0.138	0.216	1.000
20	6	0.179	0.153	1.000
20	11	0.131	0.096	1.000
20	12	0.188	0.210	1.000
20	18	0.125	0.020	1.000
20	19	0.047	0.131	1.000
20	22	0.031	0.024	1.000
21	5	0.071	0.008	1.000
21	8	0.105	0.122	1.000
21	11	0.065	0.223	1.000
21	15	0.434	0.088	1.000
21	19	0.071	0.101	1.000
21	20	0.168	0.160	1.000
21	22	0.084	0.086	1.000
21	29	0.131	0.213	1.000
22	0	0.099	0.246	1.000
22	12	0.019	0.148	1.000
22	18	0.040	0.011	1.000
22	19	0.051	0.296	1.000
22	22	0.007	0.084	1.000
22	24	0.148	0.216	1.000
23	10	0.229	0.047	1.000
23	13	0.409	0.209	1.000
23	14	0.253	0.315	1.000
23	16	0.738	0.095	1.000
23	17	0.204	0.088	1.000
23	23	0.495	0.163	1.000
23	28	0.358	0.083	1.000
24	0	0.002	0.368	1.000
24	19	0.035	0.147	1.000
24	24	0.008	0.485	1.000
25	10	0.101	0.110	1.000
25	14	0.254	0.276	1.000
25	17	0.049	0.233	1.000
25	23	0.171	0.266	1.000
25	28	0.202	0.115	1.000
26	3	1.000	1.000	1.000
27	0	0.089	0.309	1.000
27	12	0.146	0.240	1.000
27	18	0.174	0.137	1.000
27	19	0.062	0.073	1.000
27	22	0.058	0.109	1.000
27	24	0.096	0.133	1.000
28	0	0.069	0.244	1.000
28	12	0.140	0.102	1.000
28	18	0.185	0.132	1.000
28	19	0.033	0.065	1.000
28	22	0.056	0.206	1.000
28	24	0.091	0.252	1.000
29	0	0.101	0.166	1.000
29	5	0.078	0.210	1.000
29	8	0.103	0.051	1.000
29	11	0.042	0.235	1.000
29	19	0.071	0.188	1.000
29	22	0.028	0.151	1.000
