#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.531	1.221	0.242	0.756	1.000	0.943
1	0.125	0.757	1.278	0.189	0.824	1.000	0.507
2	0.023	0.501	1.219	0.802	0.619	1.000	0.738
3	0.032	1.123	1.470	0.168	0.924	1.000	0.938
4	0.026	1.364	1.475	0.091	0.941	1.000	0.602
5	0.040	1.004	1.078	0.129	0.960	1.000	0.852
6	0.131	0.943	1.076	0.265	0.863	1.000	0.810
7	0.020	1.094	1.450	0.665	0.914	1.000	0.925
8	0.014	0.838	1.398	0.811	0.955	1.000	0.801
9	0.017	1.279	1.349	0.334	0.634	1.000	0.676
10	0.020	0.811	1.224	0.141	0.529	1.000	0.937
11	0.010	1.160	1.186	0.556	0.625	1.000	0.936
12	0.083	1.180	1.354	0.901	0.750	1.000	0.708
13	0.044	1.408	1.144	0.479	0.953	1.000	0.952
14	0.078	1.392	1.469	0.479	0.809	1.000	0.551
15	0.052	0.612	1.219	0.188	0.978	1.000	0.983
16	0.393	1.360	1.370	0.690	0.751	1.000	0.867
17	0.022	1.275	1.160	0.946	0.809	1.000	0.662
18	0.393	1.496	1.024	0.784	0.572	1.000	0.839
19	1.000	1.063	1.190	0.173	0.583	0.000	0.821
20	0.049	0.845	1.030	0.824	0.717	1.000	0.614
21	0.027	1.266	1.411	0.651	0.742	1.000	0.659
22	0.211	0.518	1.032	0.522	0.977	1.000	0.756
23	0.021	0.833	1.219	0.406	0.845	1.000	0.751
24	0.017	1.308	1.070	0.793	0.697	1.000	0.689
25	0.050	1.332	1.087	0.266	0.989	1.000	0.509
26	0.167	0.728	1.270	0.373	0.740	1.000	0.523
27	0.026	0.811	1.289	0.132	0.654	1.000	0.983
28	0.016	1.019	1.306	0.454	0.971	1.000	0.667
29	0.120	1.020	1.173	0.574	0.867	1.000	0.922
#From	To	chi[to]	beta[fr]	lambda
25	23	0.031	0.252	1.000
26	7	0.214	0.204	1.000
26	8	0.034	0.193	1.000
26	9	0.113	0.008	1.000
26	21	0.049	0.188	1.000
26	23	0.129	0.182	1.000
26	24	0.057	0.043	1.000
26	28	0.080	0.183	1.000
27	7	0.171	0.198	1.000
27	8	0.037	0.026	1.000
27	9	0.031	0.158	1.000
27	23	0.021	0.202	1.000
27	24	0.008	0.207	1.000
27	28	0.051	0.209	1.000
28	8	0.089	0.247	1.000
28	9	0.036	0.187	1.000
28	11	0.042	0.195	1.000
28	24	0.128	0.232	1.000
28	28	0.103	0.139	1.000
29	0	0.391	0.058	1.000
29	3	0.078	0.061	1.000
29	5	0.255	0.164	1.000
29	13	0.191	0.157	1.000
29	20	0.162	0.344	1.000
29	21	0.034	0.217	1.000
