#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	0.839	1.349	0.835	0.824	1.000	0.894
1	1.000	0.891	1.192	0.325	0.673	0.000	0.513
2	0.459	0.982	1.092	0.020	0.661	1.000	0.897
3	0.154	0.539	1.157	0.346	0.853	1.000	0.648
4	0.062	1.015	1.122	0.404	0.749	1.000	0.786
5	0.154	0.956	1.487	0.935	0.754	1.000	0.560
6	0.266	1.384	1.154	0.295	0.880	1.000	0.686
7	1.000	1.118	1.027	0.697	0.774	0.000	0.833
8	1.000	0.818	1.120	0.193	0.740	0.000	0.573
9	0.071	0.719	1.126	0.405	0.782	1.000	0.801
10	0.108	0.931	1.263	0.764	0.585	1.000	0.681
11	0.045	1.451	1.043	0.677	0.971	1.000	0.922
12	0.062	1.150	1.135	0.708	0.816	1.000	0.928
13	0.111	1.174	1.354	0.195	0.691	1.000	0.648
14	0.180	1.386	1.322	0.617	0.821	1.000	0.615
15	0.061	0.937	1.112	0.739	0.519	1.000	0.747
16	0.056	0.726	1.382	0.889	0.505	1.000	0.567
17	0.055	1.167	1.355	0.262	0.585	1.000	0.000
18	0.075	0.589	1.342	0.642	0.865	1.000	0.955
19	0.266	0.969	1.131	0.257	0.895	1.000	0.939
20	0.057	0.517	1.281	0.880	0.634	1.000	0.694
21	0.154	0.623	1.416	0.093	0.504	1.000	0.648
22	1.000	1.045	1.018	0.498	0.565	0.000	0.806
23	0.627	0.896	1.428	0.594	0.756	1.000	0.677
24	0.049	0.955	1.020	0.883	0.944	1.000	0.864
25	0.052	0.997	1.330	0.427	0.827	1.000	0.956
26	0.125	0.779	1.386	0.508	0.674	1.000	0.500
27	0.060	0.667	1.500	0.270	0.610	1.000	0.661
28	0.071	1.389	1.371	0.982	0.826	1.000	0.566
29	1.000	0.852	1.073	0.878	0.523	0.000	0.855
#From	To	chi[to]	beta[fr]	lambda
9	17	0.003	0.086	1.000
9	18	0.085	0.172	1.000
9	20	0.141	0.035	1.000
10	4	0.029	0.248	1.000
10	12	0.071	0.137	1.000
10	15	0.175	0.228	1.000
10	16	0.107	0.037	1.000
10	17	0.027	0.179	1.000
10	18	0.027	0.133	1.000
10	20	0.080	0.038	1.000
11	4	0.032	0.158	1.000
11	12	0.043	0.048	1.000
11	15	0.127	0.274	1.000
11	16	0.092	0.069	1.000
11	17	0.014	0.225	1.000
11	18	0.098	0.042	1.000
11	20	0.133	0.183	1.000
12	17	0.080	0.423	1.000
12	25	0.069	0.577	1.000
13	4	0.053	0.062	1.000
13	11	0.342	0.155	1.000
13	12	0.086	0.188	1.000
13	13	0.367	0.195	1.000
13	15	0.017	0.015	1.000
13	16	0.147	0.002	1.000
13	18	0.084	0.125	1.000
13	20	0.011	0.090	1.000
13	27	0.311	0.167	1.000
14	3	0.242	0.030	1.000
14	4	0.034	0.156	1.000
14	5	0.240	0.091	1.000
14	9	1.000	0.055	1.000
14	10	0.230	0.172	1.000
14	11	0.338	0.061	1.000
14	12	0.054	0.052	1.000
14	18	0.067	0.151	1.000
14	20	0.061	0.047	1.000
14	21	0.140	0.131	1.000
14	27	0.129	0.027	1.000
14	28	1.000	0.027	1.000
15	4	0.003	0.083	1.000
15	12	0.089	0.137	1.000
15	16	0.152	0.201	1.000
15	17	0.006	0.138	1.000
15	18	0.079	0.204	1.000
15	24	0.211	0.109	1.000
15	25	0.232	0.128	1.000
16	4	0.060	0.178	1.000
16	12	0.017	0.241	1.000
16	17	0.002	0.274	1.000
16	24	0.207	0.053	1.000
16	25	0.045	0.254	1.000
17	17	0.082	1.000	1.000
18	17	0.067	1.000	1.000
19	3	0.176	0.107	1.000
19	4	0.070	0.106	1.000
19	5	0.117	0.152	1.000
19	6	0.248	0.139	1.000
19	10	0.047	0.024	1.000
19	12	0.030	0.136	1.000
19	14	0.322	0.019	1.000
19	18	0.004	0.094	1.000
19	19	0.234	0.051	1.000
19	21	0.105	0.017	1.000
19	26	0.128	0.080	1.000
19	27	0.025	0.076	1.000
20	4	0.070	0.169	1.000
20	12	0.038	0.112	1.000
20	17	0.075	0.080	1.000
20	24	0.188	0.328	1.000
20	25	0.113	0.311	1.000
21	0	0.756	0.136	1.000
21	4	0.094	0.118	1.000
21	12	0.067	0.133	1.000
21	15	0.061	0.094	1.000
21	16	0.148	0.161	1.000
21	17	0.032	0.078	1.000
21	18	0.021	0.125	1.000
21	20	0.133	0.154	1.000
22	4	0.081	0.048	1.000
22	12	0.024	0.164	1.000
22	15	0.147	0.189	1.000
22	16	0.059	0.028	1.000
22	17	0.027	0.274	1.000
22	18	0.021	0.261	1.000
22	20	0.041	0.036	1.000
23	2	0.424	0.006	1.000
23	3	0.142	0.118	1.000
23	5	0.091	0.085	1.000
23	10	0.148	0.119	1.000
23	14	0.237	0.072	1.000
23	18	0.084	0.037	1.000
23	21	0.097	0.111	1.000
23	23	0.565	0.452	1.000
24	17	0.083	1.000	1.000
25	17	0.073	0.156	1.000
25	25	0.029	0.844	1.000
26	4	0.071	0.165	1.000
26	10	0.088	0.142	1.000
26	11	0.182	0.157	1.000
26	12	0.083	0.147	1.000
26	13	0.257	0.149	1.000
26	18	0.045	0.086	1.000
26	20	0.177	0.108	1.000
26	27	0.222	0.046	1.000
27	4	0.057	0.236	1.000
27	12	0.070	0.026	1.000
27	15	0.124	0.055	1.000
27	16	0.017	0.132	1.000
27	17	0.091	0.207	1.000
27	18	0.032	0.264	1.000
27	20	0.096	0.080	1.000
28	4	0.037	0.229	1.000
28	10	0.005	0.103	1.000
28	11	0.139	0.176	1.000
28	12	0.011	0.172	1.000
28	13	0.375	0.132	1.000
28	18	0.077	0.027	1.000
28	20	0.004	0.157	1.000
28	27	0.097	0.004	1.000
29	4	0.025	0.106	1.000
29	12	0.062	0.099	1.000
29	15	0.121	0.160	1.000
29	16	0.122	0.112	1.000
29	17	0.061	0.101	1.000
29	18	0.039	0.213	1.000
29	20	0.089	0.208	1.000
