#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.319	1.192	0.809	0.959	1.000	0.850
1	0.234	0.535	1.059	0.891	0.786	1.000	0.802
2	0.149	0.696	1.423	0.170	0.764	1.000	0.723
3	0.018	0.912	1.306	0.854	0.750	1.000	0.798
4	0.042	1.312	1.191	0.640	0.613	1.000	0.919
5	0.043	0.564	1.405	0.816	0.673	1.000	0.658
6	0.050	0.833	1.447	0.205	0.677	1.000	0.790
7	0.027	0.693	1.061	0.387	0.843	1.000	0.967
8	0.027	0.608	1.311	0.429	0.516	1.000	0.693
9	0.104	0.786	1.499	0.646	0.804	1.000	0.729
10	0.047	1.311	1.193	0.622	0.881	1.000	0.894
11	0.088	1.162	1.158	0.398	0.859	1.000	0.533
12	0.211	1.174	1.452	0.139	0.696	1.000	0.693
13	0.028	0.976	1.400	0.865	0.744	1.000	0.756
14	0.165	0.975	1.396	0.581	0.554	1.000	0.719
15	0.393	1.397	1.294	0.956	0.675	1.000	0.591
16	0.046	1.463	1.222	0.925	0.971	1.000	0.569
17	1.000	0.906	1.357	0.042	0.652	0.000	0.900
18	0.051	1.376	1.308	0.632	0.921	1.000	0.709
19	0.096	1.357	1.010	0.351	0.815	1.000	0.907
20	0.088	1.094	1.483	0.391	0.986	1.000	0.985
21	0.115	1.031	1.044	0.954	0.958	1.000	0.659
22	0.393	1.314	1.363	0.484	0.604	1.000	0.752
23	0.042	0.570	1.470	0.647	0.921	1.000	0.684
24	1.000	1.450	1.018	0.038	0.855	0.000	0.903
25	0.046	1.052	1.235	0.433	0.644	1.000	0.526
26	0.022	1.428	1.260	0.531	0.505	1.000	0.941
27	1.000	0.919	1.498	0.708	0.707	0.000	0.590
28	1.000	1.108	1.359	0.519	0.843	0.000	0.891
29	0.105	0.895	1.381	0.977	0.906	1.000	0.890
#From	To	chi[to]	beta[fr]	lambda
25	23	0.029	0.151	1.000
26	13	0.073	0.217	1.000
26	26	0.030	0.783	1.000
27	1	0.033	0.013	1.000
27	12	0.224	0.399	1.000
27	15	0.535	0.368	1.000
27	22	0.243	0.220	1.000
28	1	0.174	0.126	1.000
28	22	0.359	0.874	1.000
29	4	0.149	0.108	1.000
29	5	0.105	0.049	1.000
29	6	0.104	0.149	1.000
29	11	0.071	0.192	1.000
29	13	0.092	0.203	1.000
29	16	0.304	0.166	1.000
29	25	0.168	0.133	1.000
