#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	0.816	1.491	0.226	0.839	1.000	0.504
1	1.000	1.257	1.000	0.276	0.995	0.000	0.636
2	0.459	0.613	1.319	0.172	0.557	1.000	0.617
3	0.154	1.071	1.161	0.758	0.972	1.000	0.967
4	0.062	0.896	1.277	0.042	0.522	1.000	0.749
5	0.154	0.947	1.166	0.178	0.906	1.000	0.624
6	0.266	0.789	1.463	0.435	0.580	1.000	0.538
7	1.000	1.084	1.055	0.673	0.816	0.000	0.659
8	1.000	0.573	1.312	0.245	0.877	0.000	0.725
9	0.071	0.501	1.072	0.936	0.774	1.000	0.636
10	0.108	0.544	1.252	0.039	0.740	1.000	0.708
11	0.045	0.878	1.194	0.763	0.884	1.000	0.597
12	0.062	1.131	1.336	0.383	0.864	1.000	0.522
13	0.111	1.422	1.099	0.573	0.929	1.000	0.873
14	0.180	0.781	1.446	0.208	0.998	1.000	0.583
15	0.061	1.387	1.226	0.553	0.745	1.000	0.763
16	0.056	1.287	1.468	0.374	0.974	1.000	0.733
17	0.055	0.937	1.447	0.359	0.677	1.000	0.000
18	0.075	1.366	1.225	0.502	0.791	1.000	0.712
19	0.266	1.076	1.022	0.676	0.623	1.000	0.540
20	0.057	0.912	1.037	0.342	0.883	1.000	0.793
21	0.154	0.770	1.368	0.368	0.611	1.000	0.901
22	1.000	1.072	1.244	0.390	0.739	0.000	0.606
23	0.627	1.089	1.216	0.136	0.894	1.000	0.959
24	0.049	1.317	1.096	0.739	0.830	1.000	0.870
25	0.052	0.680	1.058	0.995	0.656	1.000	0.811
26	0.125	0.953	1.348	0.416	0.647	1.000	0.672
27	0.060	1.283	1.481	0.132	0.541	1.000	0.517
28	0.071	0.968	1.129	0.349	0.995	1.000	0.515
29	1.000	0.600	1.065	0.640	0.764	0.000	0.754
#From	To	chi[to]	beta[fr]	lambda
11	4	0.081	0.136	1.000
11	12	0.043	0.222	1.000
11	15	0.159	0.142	1.000
11	16	0.012	0.137	1.000
11	17	0.033	0.146	1.000
11	18	0.065	0.116	1.000
11	20	0.023	0.100	1.000
12	17	0.033	0.190	1.000
12	25	0.126	0.810	1.000
13	4	0.002	0.012	1.000
13	11	0.315	0.020	1.000
13	12	0.020	0.102	1.000
13	13	0.355	0.136	1.000
13	15	0.126	0.138	1.000
13	16	0.181	0.189	1.000
13	18	0.120	0.169	1.000
13	20	0.143	0.151	1.000
13	27	0.031	0.083	1.000
14	3	0.050	0.018	1.000
14	4	0.066	0.141	1.000
14	5	0.311	0.016	1.000
14	9	1.000	0.049	1.000
14	10	0.180	0.060	1.000
14	11	0.373	0.098	1.000
14	12	0.093	0.124	1.000
14	18	0.020	0.077	1.000
14	20	0.074	0.085	1.000
14	21	0.043	0.099	1.000
14	27	0.030	0.128	1.000
14	28	1.000	0.103	1.000
15	4	0.076	0.226	1.000
15	12	0.018	0.203	1.000
15	16	0.005	0.155	1.000
15	17	0.055	0.052	1.000
15	18	0.022	0.008	1.000
15	24	0.269	0.073	1.000
15	25	0.135	0.283	1.000
16	4	0.061	0.159	1.000
16	12	0.063	0.213	1.000
16	17	0.082	0.270	1.000
16	24	0.095	0.262	1.000
16	25	0.110	0.096	1.000
17	17	0.006	1.000	1.000
18	17	0.042	1.000	1.000
19	3	0.172	0.068	1.000
19	4	0.070	0.112	1.000
19	5	0.129	0.073	1.000
19	6	0.168	0.077	1.000
19	10	0.105	0.123	1.000
19	12	0.023	0.040	1.000
19	14	0.120	0.016	1.000
19	18	0.097	0.141	1.000
19	19	0.310	0.119	1.000
19	21	0.354	0.008	1.000
19	26	0.039	0.141	1.000
19	27	0.274	0.082	1.000
20	4	0.072	0.275	1.000
20	12	0.092	0.242	1.000
20	17	0.065	0.022	1.000
20	24	0.200	0.211	1.000
20	25	0.125	0.249	1.000
21	0	0.602	0.201	1.000
21	4	0.080	0.111	1.000
21	12	0.049	0.110	1.000
21	15	0.102	0.115	1.000
21	16	0.143	0.004	1.000
21	17	0.025	0.186	1.000
21	18	0.022	0.140	1.000
21	20	0.032	0.132	1.000
22	4	0.060	0.188	1.000
22	12	0.089	0.139	1.000
22	15	0.028	0.083	1.000
22	16	0.117	0.149	1.000
22	17	0.051	0.168	1.000
22	18	0.022	0.099	1.000
22	20	0.100	0.173	1.000
23	2	0.480	0.052	1.000
23	3	0.298	0.204	1.000
23	5	0.275	0.245	1.000
23	10	0.248	0.025	1.000
23	14	0.331	0.144	1.000
23	18	0.004	0.151	1.000
23	21	0.157	0.154	1.000
23	23	0.710	0.025	1.000
24	17	0.044	1.000	1.000
25	17	0.075	0.588	1.000
25	25	0.088	0.412	1.000
26	4	0.006	0.187	1.000
26	10	0.045	0.101	1.000
26	11	0.272	0.170	1.000
26	12	0.005	0.188	1.000
26	13	0.365	0.041	1.000
26	18	0.070	0.147	1.000
26	20	0.019	0.045	1.000
26	27	0.211	0.121	1.000
27	4	0.023	0.072	1.000
27	12	0.057	0.200	1.000
27	15	0.199	0.180	1.000
27	16	0.149	0.265	1.000
27	17	0.065	0.215	1.000
27	18	0.065	0.010	1.000
27	20	0.127	0.059	1.000
28	4	0.022	0.002	1.000
28	10	0.141	0.131	1.000
28	11	0.040	0.137	1.000
28	12	0.017	0.173	1.000
28	13	0.280	0.176	1.000
28	18	0.097	0.171	1.000
28	20	0.035	0.165	1.000
28	27	0.130	0.045	1.000
29	4	0.058	0.130	1.000
29	12	0.077	0.118	1.000
29	15	0.123	0.178	1.000
29	16	0.114	0.101	1.000
29	17	0.017	0.171	1.000
29	18	0.121	0.178	1.000
29	20	0.125	0.124	1.000
