#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	0.821	1.355	0.342	0.869	1.000	0.751
1	0.152	1.015	1.429	0.543	0.821	1.000	0.922
2	0.296	1.130	1.397	0.296	0.857	1.000	0.749
3	0.145	1.377	1.373	0.399	0.653	1.000	0.523
4	0.038	0.948	1.230	0.311	0.606	1.000	0.505
5	0.168	0.836	1.141	0.945	0.609	1.000	0.626
6	0.154	0.525	1.479	0.228	0.871	1.000	0.889
7	0.246	1.468	1.355	0.145	0.543	1.000	0.563
8	1.000	0.972	1.306	0.226	0.666	0.000	0.724
9	0.058	1.224	1.359	0.045	0.912	1.000	0.834
10	0.154	1.150	1.093	0.636	0.786	1.000	0.619
11	0.066	0.630	1.249	0.794	0.795	1.000	0.537
12	0.050	0.757	1.463	0.177	0.861	1.000	0.000
13	0.393	0.558	1.424	0.002	0.987	1.000	0.974
14	0.627	1.410	1.045	0.997	0.614	1.000	0.877
15	0.114	1.389	1.229	0.326	0.711	1.000	0.747
16	1.000	0.941	1.438	0.564	0.853	0.000	0.624
17	1.000	1.453	1.036	0.292	0.764	0.000	0.514
18	0.061	0.792	1.371	0.701	0.878	1.000	0.621
19	0.161	1.253	1.456	0.058	0.893	1.000	0.661
20	0.184	0.530	1.373	0.155	0.794	1.000	0.790
21	1.000	1.300	1.314	0.391	0.639	0.000	0.950
22	0.184	1.210	1.369	0.764	0.651	1.000	0.946
23	0.103	1.405	1.106	0.630	0.580	1.000	0.650
24	0.195	0.843	1.327	0.033	0.631	1.000	0.858
25	0.154	0.958	1.015	0.300	0.944	1.000	0.529
26	0.077	0.543	1.149	0.707	0.560	1.000	0.774
27	0.311	0.809	1.184	0.517	0.803	1.000	0.702
28	0.068	1.163	1.112	0.116	0.804	1.000	0.834
29	0.088	0.685	1.302	0.061	0.848	1.000	0.729
#From	To	chi[to]	beta[fr]	lambda
14	24	0.460	0.104	1.000
14	27	0.041	0.235	1.000
15	11	0.163	0.125	1.000
15	12	0.085	0.468	1.000
15	28	0.033	0.281	1.000
15	29	0.110	0.126	1.000
16	0	0.104	0.094	1.000
16	2	0.494	0.049	1.000
16	3	0.328	0.095	1.000
16	5	0.368	0.055	1.000
16	15	0.115	0.215	1.000
16	19	0.698	0.066	1.000
16	23	0.094	0.109	1.000
16	28	0.080	0.188	1.000
16	29	0.052	0.129	1.000
17	7	0.271	0.347	1.000
17	13	1.000	0.217	1.000
17	14	0.791	0.089	1.000
17	27	0.959	0.347	1.000
18	4	0.720	0.106	1.000
18	9	0.277	0.212	1.000
18	12	0.066	0.132	1.000
18	15	0.024	0.013	1.000
18	23	0.264	0.240	1.000
18	28	0.041	0.208	1.000
18	29	0.128	0.090	1.000
19	11	0.156	0.019	1.000
19	12	0.050	0.390	1.000
19	28	0.090	0.591	1.000
20	0	0.221	0.156	1.000
20	1	0.322	0.203	1.000
20	5	0.632	0.200	1.000
20	15	0.061	0.016	1.000
20	23	0.047	0.214	1.000
20	29	0.122	0.211	1.000
21	1	0.079	0.175	1.000
21	6	0.378	0.220	1.000
21	15	0.111	0.155	1.000
21	20	0.068	0.285	1.000
21	22	0.110	0.165	1.000
22	11	0.068	0.311	1.000
22	12	0.066	0.169	1.000
22	28	0.007	0.240	1.000
22	29	0.109	0.280	1.000
23	12	0.079	0.614	1.000
23	28	0.050	0.386	1.000
24	11	0.148	0.029	1.000
24	12	0.003	0.174	1.000
24	26	1.000	0.106	1.000
24	28	0.061	0.247	1.000
24	29	0.025	0.443	1.000
25	1	0.122	0.036	1.000
25	6	0.339	0.196	1.000
25	15	0.140	0.240	1.000
25	20	0.173	0.220	1.000
25	22	0.031	0.052	1.000
25	29	0.057	0.256	1.000
26	12	0.019	1.000	1.000
27	1	0.330	0.493	1.000
27	15	0.174	0.102	1.000
27	20	0.607	0.044	1.000
27	22	0.716	0.134	1.000
27	29	0.128	0.227	1.000
28	11	0.036	0.388	1.000
28	12	0.030	0.442	1.000
28	28	0.079	0.170	1.000
29	11	0.161	0.184	1.000
29	12	0.080	0.370	1.000
29	28	0.033	0.445	1.000
