#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	0.921	1.487	0.468	0.550	1.000	0.750
1	0.042	0.963	1.051	0.303	0.551	1.000	0.799
2	1.000	1.210	1.499	0.335	0.561	0.000	0.953
3	0.211	0.504	1.426	0.519	0.847	1.000	0.657
4	0.204	0.602	1.411	0.668	0.996	1.000	0.889
5	1.000	0.589	1.304	0.218	0.825	0.000	0.778
6	0.173	1.343	1.306	0.806	0.640	1.000	0.854
7	0.158	0.784	1.069	0.840	0.884	1.000	0.830
8	0.072	1.410	1.232	0.410	0.679	1.000	0.536
9	0.061	0.890	1.385	0.675	0.830	1.000	0.724
10	1.000	1.035	1.055	0.241	0.915	0.000	0.988
11	0.082	1.271	1.271	0.909	0.614	1.000	0.684
12	0.058	1.099	1.291	0.793	0.902	1.000	0.600
13	0.319	1.144	1.142	0.851	0.677	1.000	0.933
14	0.293	0.921	1.472	0.832	0.940	1.000	0.862
15	0.234	1.339	1.359	0.270	0.661	1.000	0.822
16	0.100	0.916	1.346	0.115	0.722	1.000	0.795
17	1.000	1.300	1.387	0.657	0.502	0.000	0.872
18	0.205	0.574	1.399	0.719	0.546	1.000	0.821
19	0.536	0.700	1.418	0.152	0.761	1.000	0.656
20	0.116	0.679	1.185	0.117	0.650	1.000	0.599
21	0.104	1.266	1.477	0.746	0.973	1.000	0.911
22	1.000	0.507	1.069	0.196	0.684	0.000	0.594
23	0.094	0.802	1.283	0.130	0.816	1.000	0.593
24	0.114	0.792	1.008	0.915	0.512	1.000	0.808
25	1.000	1.158	1.056	0.811	0.985	0.000	0.555
26	0.254	1.324	1.345	0.185	0.680	1.000	0.615
27	0.083	1.413	1.387	0.389	0.904	1.000	0.975
28	0.217	1.420	1.378	0.889	0.685	1.000	0.990
29	0.082	0.504	1.004	0.335	0.574	1.000	0.509
#From	To	chi[to]	beta[fr]	lambda
11	8	0.049	0.313	1.000
11	12	0.012	0.286	1.000
11	24	0.077	0.101	1.000
12	1	0.144	0.492	1.000
12	9	0.218	0.362	1.000
12	12	0.053	0.146	1.000
13	0	0.337	0.029	1.000
13	4	0.165	0.096	1.000
13	6	0.064	0.186	1.000
13	7	0.007	0.081	1.000
13	8	0.127	0.145	1.000
13	14	0.156	0.148	1.000
13	18	0.106	0.140	1.000
13	20	0.076	0.017	1.000
13	24	0.050	0.047	1.000
13	28	0.126	0.110	1.000
14	0	0.069	0.007	1.000
14	4	0.090	0.115	1.000
14	6	0.040	0.028	1.000
14	7	0.071	0.234	1.000
14	8	0.066	0.011	1.000
14	14	0.245	0.117	1.000
14	18	0.137	0.226	1.000
14	20	0.090	0.101	1.000
14	24	0.053	0.136	1.000
14	28	0.290	0.025	1.000
15	7	0.024	0.046	1.000
15	8	0.082	0.026	1.000
15	12	0.078	0.202	1.000
15	15	0.275	0.164	1.000
15	20	0.099	0.221	1.000
15	21	0.394	0.085	1.000
15	24	0.097	0.257	1.000
16	1	0.079	0.372	1.000
16	8	0.069	0.449	1.000
16	12	0.116	0.063	1.000
16	24	0.049	0.116	1.000
17	0	0.053	0.029	1.000
17	4	0.136	0.005	1.000
17	6	0.091	0.167	1.000
17	7	0.113	0.246	1.000
17	14	0.171	0.254	1.000
17	20	0.037	0.238	1.000
17	24	0.020	0.009	1.000
17	26	0.351	0.051	1.000
18	6	0.095	0.138	1.000
18	7	0.080	0.088	1.000
18	8	0.045	0.141	1.000
18	11	0.218	0.110	1.000
18	18	0.213	0.086	1.000
18	20	0.004	0.152	1.000
18	23	0.284	0.046	1.000
18	24	0.007	0.156	1.000
18	29	0.542	0.084	1.000
19	0	0.050	0.203	1.000
19	3	1.000	0.204	1.000
19	6	0.136	0.091	1.000
19	7	0.062	0.228	1.000
19	13	0.325	0.086	1.000
19	19	0.383	0.137	1.000
19	24	0.097	0.044	1.000
19	26	0.310	0.008	1.000
20	1	0.024	0.825	1.000
20	12	0.004	0.175	1.000
21	1	0.121	0.069	1.000
21	8	0.120	0.395	1.000
21	12	0.050	0.173	1.000
21	24	0.092	0.363	1.000
22	0	0.049	0.054	1.000
22	4	0.308	0.105	1.000
22	6	0.084	0.033	1.000
22	7	0.068	0.152	1.000
22	14	0.037	0.201	1.000
22	18	0.126	0.080	1.000
22	20	0.123	0.025	1.000
22	24	0.027	0.179	1.000
22	28	0.290	0.169	1.000
23	1	0.156	0.811	1.000
23	12	0.017	0.189	1.000
24	9	0.122	0.809	1.000
24	12	0.113	0.191	1.000
25	0	0.034	0.144	1.000
25	6	0.006	0.068	1.000
25	7	0.097	0.025	1.000
25	13	0.192	0.257	1.000
25	19	0.385	0.229	1.000
25	24	0.007	0.103	1.000
25	26	0.097	0.174	1.000
26	6	0.112	0.035	1.000
26	7	0.116	0.223	1.000
26	8	0.069	0.128	1.000
26	12	0.057	0.005	1.000
26	16	1.000	0.162	1.000
26	20	0.069	0.019	1.000
26	21	0.214	0.188	1.000
26	23	0.047	0.096	1.000
26	24	0.028	0.144	1.000
27	7	0.034	0.168	1.000
27	8	0.073	0.184	1.000
27	12	0.030	0.147	1.000
27	15	0.475	0.100	1.000
27	20	0.124	0.003	1.000
27	21	0.054	0.233	1.000
27	23	0.038	0.097	1.000
27	24	0.050	0.068	1.000
28	6	0.092	0.047	1.000
28	7	0.062	0.163	1.000
28	8	0.021	0.003	1.000
28	11	0.514	0.073	1.000
28	18	0.217	0.020	1.000
28	20	0.070	0.089	1.000
28	23	0.048	0.177	1.000
28	24	0.044	0.209	1.000
28	27	0.454	0.040	1.000
28	29	0.419	0.182	1.000
29	1	0.067	0.289	1.000
29	8	0.075	0.034	1.000
29	12	0.096	0.307	1.000
29	20	0.071	0.275	1.000
29	24	0.019	0.094	1.000
