#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	0.505	1.390	0.593	0.958	1.000	0.632
1	0.246	0.739	1.289	0.629	0.913	1.000	0.938
2	0.045	1.178	1.399	0.031	0.785	1.000	0.865
3	0.097	0.902	1.270	0.755	0.680	1.000	0.608
4	0.116	1.415	1.289	0.072	0.500	1.000	0.686
5	0.035	1.386	1.124	0.749	0.654	1.000	0.844
6	0.099	0.979	1.008	0.450	0.576	1.000	0.713
7	0.095	1.374	1.476	0.599	0.663	1.000	0.595
8	0.116	0.925	1.264	0.445	0.912	1.000	0.565
9	0.058	1.001	1.380	0.323	0.877	1.000	0.939
10	0.052	1.454	1.061	0.093	0.590	1.000	0.995
11	1.000	0.568	1.178	0.582	0.512	0.000	0.753
12	1.000	1.053	1.139	0.040	0.878	0.000	0.715
13	1.000	1.131	1.057	0.933	0.982	0.000	0.925
14	0.044	1.460	1.002	0.555	0.718	1.000	0.922
15	1.000	1.185	1.332	0.327	0.586	0.000	0.997
16	1.000	0.531	1.329	0.250	0.887	0.000	0.855
17	1.000	0.936	1.213	0.354	0.914	0.000	0.546
18	0.118	0.685	1.496	0.228	0.849	1.000	0.966
19	0.052	0.959	1.247	0.152	0.942	1.000	0.742
20	1.000	0.725	1.194	0.130	0.793	0.000	0.823
21	0.068	0.769	1.174	0.573	0.675	1.000	0.997
22	0.113	0.879	1.243	0.548	0.715	1.000	0.730
23	0.039	1.418	1.197	0.205	0.501	1.000	0.874
24	0.121	1.112	1.396	0.211	0.979	1.000	0.891
25	0.393	0.766	1.104	0.603	0.767	1.000	0.827
26	0.132	0.818	1.365	0.080	0.624	1.000	0.805
27	0.094	0.764	1.383	0.013	0.695	1.000	0.657
28	0.058	1.067	1.275	0.807	0.694	1.000	0.525
29	0.133	0.794	1.469	0.698	0.910	1.000	0.745
#From	To	chi[to]	beta[fr]	lambda
14	5	0.018	0.461	1.000
14	21	0.016	0.121	1.000
14	23	0.012	0.417	1.000
15	0	0.145	0.191	1.000
15	7	0.109	0.137	1.000
15	18	0.045	0.267	1.000
15	21	0.099	0.207	1.000
15	24	0.062	0.010	1.000
15	27	0.082	0.162	1.000
15	29	0.148	0.025	1.000
16	4	0.207	0.050	1.000
16	7	0.003	0.169	1.000
16	8	0.097	0.005	1.000
16	18	0.161	0.072	1.000
16	22	0.070	0.138	1.000
16	24	0.076	0.230	1.000
16	26	0.211	0.246	1.000
16	27	0.036	0.060	1.000
16	29	0.068	0.029	1.000
17	0	0.064	0.169	1.000
17	4	0.140	0.088	1.000
17	7	0.094	0.159	1.000
17	8	0.313	0.167	1.000
17	18	0.149	0.055	1.000
17	22	0.234	0.041	1.000
17	24	0.060	0.160	1.000
17	27	0.088	0.058	1.000
17	29	0.035	0.103	1.000
18	0	0.078	0.080	1.000
18	7	0.072	0.059	1.000
18	19	0.184	0.468	1.000
18	21	0.095	0.087	1.000
18	23	0.093	0.073	1.000
18	27	0.081	0.233	1.000
19	5	0.118	0.331	1.000
19	21	0.154	0.548	1.000
19	23	0.016	0.121	1.000
20	0	0.138	0.254	1.000
20	4	0.084	0.022	1.000
20	7	0.002	0.026	1.000
20	8	0.089	0.129	1.000
20	18	0.077	0.141	1.000
20	22	0.128	0.016	1.000
20	24	0.059	0.041	1.000
20	27	0.080	0.082	1.000
20	29	0.037	0.290	1.000
21	5	0.103	0.396	1.000
21	21	0.062	0.253	1.000
21	23	0.093	0.285	1.000
21	27	0.052	0.066	1.000
22	2	0.796	0.168	1.000
22	5	0.095	0.269	1.000
22	14	1.000	0.239	1.000
22	21	0.097	0.003	1.000
22	23	0.113	0.097	1.000
22	27	0.017	0.224	1.000
23	5	0.092	0.495	1.000
23	23	0.099	0.505	1.000
24	5	0.125	0.847	1.000
24	23	0.081	0.153	1.000
25	1	0.131	0.421	1.000
25	6	0.293	0.346	1.000
25	27	0.033	0.035	1.000
25	29	0.142	0.197	1.000
26	4	0.109	0.108	1.000
26	6	0.203	0.056	1.000
26	7	0.122	0.066	1.000
26	8	0.274	0.109	1.000
26	10	1.000	0.039	1.000
26	18	0.038	0.226	1.000
26	22	0.265	0.038	1.000
26	24	0.173	0.048	1.000
26	26	0.400	0.211	1.000
26	27	0.058	0.069	1.000
26	29	0.140	0.031	1.000
27	5	0.020	0.239	1.000
27	21	0.047	0.495	1.000
27	23	0.013	0.266	1.000
28	5	0.051	0.285	1.000
28	23	0.112	0.715	1.000
29	0	0.067	0.137	1.000
29	7	0.044	0.149	1.000
29	9	0.295	0.212	1.000
29	19	0.301	0.082	1.000
29	21	0.109	0.181	1.000
29	23	0.013	0.033	1.000
29	27	0.073	0.165	1.000
29	28	0.972	0.039	1.000
