#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	0.576	1.414	0.896	0.795	1.000	0.909
1	1.000	0.955	1.200	0.219	0.596	0.000	0.536
2	0.061	1.142	1.314	0.538	0.951	1.000	0.855
3	0.393	0.524	1.087	0.616	0.764	1.000	0.838
4	0.038	0.857	1.482	0.656	0.966	1.000	0.518
5	0.076	0.677	1.328	0.670	0.661	1.000	0.852
6	0.074	0.931	1.049	0.405	0.873	1.000	0.924
7	0.083	1.264	1.340	0.489	0.555	1.000	0.998
8	0.077	1.322	1.411	0.743	0.775	1.000	0.808
9	0.154	0.711	1.480	0.672	0.637	1.000	0.926
10	0.154	0.683	1.380	0.442	0.568	1.000	0.652
11	0.087	1.440	1.083	0.073	0.580	1.000	0.861
12	0.039	0.840	1.464	0.818	0.590	1.000	0.611
13	0.154	1.495	1.481	0.655	0.564	1.000	0.561
14	0.393	1.146	1.084	0.824	0.726	1.000	0.883
15	0.122	0.780	1.488	0.810	0.902	1.000	0.674
16	0.154	0.999	1.001	0.586	0.776	1.000	0.691
17	0.103	0.850	1.282	0.726	0.665	1.000	0.792
18	0.038	0.860	1.350	0.131	0.584	1.000	0.909
19	0.050	0.679	1.086	0.346	0.883	1.000	0.840
20	0.103	1.015	1.168	0.818	0.962	1.000	0.859
21	1.000	1.002	1.494	0.816	0.769	0.000	0.689
22	0.071	0.941	1.033	0.067	0.879	1.000	0.785
23	0.393	1.077	1.311	0.008	0.766	1.000	0.783
24	0.042	0.637	1.498	0.686	0.572	1.000	0.651
25	1.000	1.152	1.457	0.181	0.594	0.000	0.698
26	1.000	0.627	1.271	0.642	0.565	0.000	0.913
27	0.393	0.992	1.421	0.617	0.874	1.000	0.511
28	0.154	0.948	1.367	0.543	0.857	1.000	0.744
29	0.211	1.344	1.033	0.788	0.765	1.000	0.772
#From	To	chi[to]	beta[fr]	lambda
9	0	0.071	0.222	1.000
9	12	0.133	0.238	1.000
9	19	0.054	0.246	1.000
9	24	0.040	0.294	1.000
10	4	0.464	0.123	1.000
10	5	0.158	0.153	1.000
10	7	0.418	0.065	1.000
10	8	0.098	0.095	1.000
10	11	0.201	0.069	1.000
10	15	0.287	0.032	1.000
10	20	0.029	0.185	1.000
10	22	0.053	0.172	1.000
10	29	0.198	0.106	1.000
11	0	0.091	0.127	1.000
11	5	0.040	0.062	1.000
11	6	0.054	0.243	1.000
11	8	0.027	0.101	1.000
11	11	0.081	0.026	1.000
11	12	0.068	0.032	1.000
11	19	0.013	0.219	1.000
11	22	0.096	0.189	1.000
12	0	0.066	0.193	1.000
12	19	0.031	0.574	1.000
12	24	0.111	0.233	1.000
13	8	0.021	0.200	1.000
13	11	0.112	0.142	1.000
13	17	0.204	0.314	1.000
13	20	0.206	0.345	1.000
14	10	0.121	0.032	1.000
14	13	0.620	0.152	1.000
14	14	0.423	0.098	1.000
14	16	0.149	0.268	1.000
14	17	0.249	0.054	1.000
14	23	0.511	0.104	1.000
14	28	0.342	0.293	1.000
15	0	0.017	0.208	1.000
15	5	0.017	0.035	1.000
15	6	0.067	0.111	1.000
15	8	0.172	0.089	1.000
15	11	0.007	0.270	1.000
15	19	0.035	0.085	1.000
15	22	0.079	0.201	1.000
16	2	1.000	0.290	1.000
16	8	0.057	0.192	1.000
16	10	0.056	0.167	1.000
16	17	0.004	0.074	1.000
16	20	0.179	0.199	1.000
16	28	0.196	0.078	1.000
17	0	0.009	0.471	1.000
17	19	0.055	0.071	1.000
17	24	0.014	0.458	1.000
18	0	0.079	0.370	1.000
18	19	0.020	0.395	1.000
18	24	0.144	0.235	1.000
19	0	0.031	0.412	1.000
19	19	0.075	0.249	1.000
19	24	0.156	0.339	1.000
20	0	0.048	0.031	1.000
20	5	0.036	0.061	1.000
20	6	0.046	0.039	1.000
20	11	0.017	0.145	1.000
20	12	0.128	0.172	1.000
20	18	0.130	0.189	1.000
20	19	0.044	0.173	1.000
20	22	0.102	0.191	1.000
21	5	0.072	0.147	1.000
21	8	0.103	0.187	1.000
21	11	0.016	0.027	1.000
21	15	0.307	0.104	1.000
21	19	0.074	0.107	1.000
21	20	0.134	0.101	1.000
21	22	0.104	0.155	1.000
21	29	0.566	0.171	1.000
22	0	0.088	0.273	1.000
22	12	0.150	0.205	1.000
22	18	0.103	0.122	1.000
22	19	0.078	0.198	1.000
22	22	0.094	0.012	1.000
22	24	0.050	0.191	1.000
23	10	0.148	0.195	1.000
23	13	0.380	0.104	1.000
23	14	0.495	0.138	1.000
23	16	0.851	0.139	1.000
23	17	0.145	0.178	1.000
23	23	0.470	0.061	1.000
23	28	0.256	0.184	1.000
24	0	0.091	0.405	1.000
24	19	0.058	0.168	1.000
24	24	0.122	0.428	1.000
25	10	0.477	0.158	1.000
25	14	0.083	0.257	1.000
25	17	0.148	0.088	1.000
25	23	0.020	0.184	1.000
25	28	0.206	0.313	1.000
26	3	1.000	1.000	1.000
27	0	0.069	0.338	1.000
27	12	0.227	0.184	1.000
27	18	0.152	0.063	1.000
27	19	0.056	0.071	1.000
27	22	0.025	0.289	1.000
27	24	0.075	0.055	1.000
28	0	0.022	0.078	1.000
28	12	0.132	0.217	1.000
28	18	0.189	0.250	1.000
28	19	0.058	0.331	1.000
28	22	0.035	0.042	1.000
28	24	0.070	0.082	1.000
29	0	0.030	0.269	1.000
29	5	0.131	0.325	1.000
29	8	0.098	0.026	1.000
29	11	0.189	0.071	1.000
29	19	0.029	0.128	1.000
29	22	0.066	0.181	1.000
