#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.945	1.285	0.544	0.901	1.000	0.914
1	0.125	1.078	1.265	0.300	0.997	1.000	0.688
2	0.023	1.164	1.465	0.041	0.989	1.000	0.691
3	0.032	0.521	1.493	0.643	0.764	1.000	0.785
4	0.026	0.709	1.368	0.256	0.925	1.000	0.865
5	0.040	0.551	1.017	0.653	0.536	1.000	0.903
6	0.131	0.668	1.310	0.504	0.905	1.000	0.904
7	0.020	1.006	1.136	0.508	0.664	1.000	0.735
8	0.014	1.016	1.168	0.339	0.618	1.000	0.854
9	0.017	1.294	1.032	0.712	0.799	1.000	0.901
10	0.020	0.571	1.129	0.875	0.956	1.000	0.700
11	0.010	1.227	1.079	0.400	0.746	1.000	0.957
12	0.083	0.852	1.176	0.694	0.619	1.000	0.562
13	0.044	1.500	1.369	0.102	0.711	1.000	0.705
14	0.078	0.989	1.076	0.284	0.931	1.000	0.771
15	0.052	0.663	1.015	0.553	0.619	1.000	0.713
16	0.393	1.040	1.085	0.119	0.716	1.000	0.977
17	0.022	1.306	1.306	0.432	0.512	1.000	0.554
18	0.393	1.048	1.246	0.502	0.773	1.000	0.889
19	1.000	0.704	1.137	0.156	0.602	0.000	0.954
20	0.049	0.712	1.246	0.429	0.962	1.000	0.618
21	0.027	1.416	1.472	0.148	0.680	1.000	0.643
22	0.211	0.768	1.123	0.097	0.996	1.000	0.755
23	0.021	1.432	1.428	0.387	0.775	1.000	0.731
24	0.017	0.686	1.129	0.508	0.946	1.000	0.922
25	0.050	0.659	1.117	0.269	0.569	1.000	0.546
26	0.167	0.707	1.325	0.896	0.691	1.000	0.956
27	0.026	1.396	1.145	0.209	0.565	1.000	0.650
28	0.016	1.254	1.141	0.032	0.884	1.000	0.609
29	0.120	0.981	1.344	0.292	0.583	1.000	0.714
#From	To	chi[to]	beta[fr]	lambda
13	6	0.125	0.028	1.000
13	10	0.640	0.107	1.000
13	17	0.136	0.078	1.000
13	20	0.004	0.102	1.000
13	21	0.120	0.082	1.000
13	23	0.011	0.150	1.000
13	24	0.088	0.045	1.000
13	27	0.253	0.146	1.000
14	3	0.035	0.183	1.000
14	5	0.138	0.395	1.000
14	13	0.015	0.068	1.000
14	20	0.155	0.315	1.000
14	21	0.061	0.039	1.000
15	3	0.068	0.325	1.000
15	13	0.182	0.187	1.000
15	20	0.062	0.232	1.000
15	21	0.043	0.256	1.000
16	1	0.266	0.082	1.000
16	13	0.031	0.094	1.000
16	14	0.190	0.102	1.000
16	16	0.860	0.232	1.000
16	20	0.007	0.101	1.000
16	22	0.460	0.026	1.000
16	26	0.468	0.111	1.000
16	29	0.051	0.252	1.000
17	7	0.078	0.139	1.000
17	8	0.097	0.081	1.000
17	9	0.114	0.166	1.000
17	11	0.198	0.127	1.000
17	23	0.052	0.197	1.000
17	24	0.107	0.072	1.000
17	28	0.108	0.218	1.000
18	1	0.226	0.137	1.000
18	13	0.143	0.201	1.000
18	14	0.028	0.146	1.000
18	16	0.140	0.173	1.000
18	20	0.082	0.159	1.000
18	22	0.044	0.006	1.000
18	26	0.023	0.063	1.000
18	29	0.342	0.115	1.000
19	18	1.000	0.024	1.000
19	20	0.014	0.168	1.000
19	22	0.496	0.175	1.000
19	26	0.179	0.321	1.000
19	29	0.211	0.312	1.000
20	4	0.329	0.011	1.000
20	7	0.110	0.227	1.000
20	8	0.116	0.148	1.000
20	10	0.114	0.164	1.000
20	17	0.314	0.093	1.000
20	21	0.063	0.034	1.000
20	23	0.102	0.125	1.000
20	24	0.010	0.024	1.000
20	27	0.123	0.173	1.000
21	7	0.047	0.303	1.000
21	8	0.003	0.186	1.000
21	9	0.021	0.123	1.000
21	23	0.053	0.014	1.000
21	24	0.051	0.079	1.000
21	28	0.108	0.294	1.000
22	1	0.508	0.046	1.000
22	3	0.072	0.086	1.000
22	12	1.000	0.064	1.000
22	13	0.201	0.141	1.000
22	14	0.331	0.090	1.000
22	15	0.400	0.097	1.000
22	20	0.068	0.032	1.000
22	21	0.027	0.140	1.000
22	25	0.406	0.123	1.000
22	26	0.329	0.051	1.000
22	29	0.242	0.130	1.000
23	7	0.078	0.153	1.000
23	8	0.023	0.148	1.000
23	9	0.085	0.165	1.000
23	23	0.086	0.188	1.000
23	24	0.095	0.156	1.000
23	28	0.091	0.190	1.000
24	8	0.111	0.293	1.000
24	9	0.068	0.277	1.000
24	11	0.144	0.026	1.000
24	24	0.057	0.030	1.000
24	28	0.089	0.374	1.000
25	2	0.180	0.349	1.000
25	3	0.199	0.060	1.000
25	13	0.190	0.078	1.000
25	17	0.326	0.302	1.000
25	20	0.150	0.065	1.000
25	21	0.120	0.061	1.000
25	23	0.143	0.086	1.000
26	7	0.199	0.107	1.000
26	8	0.081	0.100	1.000
26	9	0.096	0.220	1.000
26	21	0.034	0.003	1.000
26	23	0.043	0.134	1.000
26	24	0.059	0.230	1.000
26	28	0.019	0.206	1.000
27	7	0.106	0.089	1.000
27	8	0.044	0.101	1.000
27	9	0.087	0.114	1.000
27	23	0.144	0.205	1.000
27	24	0.056	0.255	1.000
27	28	0.111	0.237	1.000
28	8	0.024	0.035	1.000
28	9	0.083	0.232	1.000
28	11	0.093	0.079	1.000
28	24	0.094	0.296	1.000
28	28	0.039	0.358	1.000
29	0	0.389	0.136	1.000
29	3	0.198	0.007	1.000
29	5	0.448	0.234	1.000
29	13	0.111	0.432	1.000
29	20	0.063	0.105	1.000
29	21	0.125	0.087	1.000
