#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	1.301	1.363	0.826	0.959	1.000	0.540
1	0.246	0.818	1.332	0.425	0.747	1.000	0.692
2	0.045	0.887	1.196	0.958	0.601	1.000	0.940
3	0.097	0.952	1.382	0.936	0.965	1.000	0.787
4	0.116	0.931	1.369	0.476	0.587	1.000	0.723
5	0.035	0.953	1.447	0.455	0.645	1.000	0.982
6	0.099	0.617	1.320	0.246	0.656	1.000	0.635
7	0.095	1.275	1.218	0.935	0.601	1.000	0.809
8	0.116	0.654	1.029	0.477	0.606	1.000	0.866
9	0.058	0.772	1.391	0.971	0.850	1.000	0.696
10	0.052	1.254	1.088	0.081	0.936	1.000	0.562
11	1.000	0.671	1.209	0.446	0.779	0.000	0.961
12	1.000	0.525	1.442	0.164	0.965	0.000	0.912
13	1.000	0.851	1.484	0.643	0.968	0.000	0.605
14	0.044	0.858	1.360	0.665	0.830	1.000	1.000
15	1.000	0.548	1.207	0.317	0.934	0.000	0.576
16	1.000	0.764	1.135	0.965	0.516	0.000	0.773
17	1.000	0.693	1.203	0.516	0.518	0.000	0.773
18	0.118	0.827	1.269	0.529	0.518	1.000	0.983
19	0.052	0.932	1.285	0.985	0.588	1.000	0.752
20	1.000	0.599	1.101	0.813	0.734	0.000	0.638
21	0.068	0.790	1.016	0.738	0.578	1.000	0.905
22	0.113	0.908	1.233	0.576	0.615	1.000	0.929
23	0.039	1.374	1.226	0.254	0.554	1.000	0.954
24	0.121	1.479	1.017	0.963	0.891	1.000	0.619
25	0.393	1.438	1.216	0.981	0.684	1.000	0.602
26	0.132	0.608	1.350	0.045	0.547	1.000	0.805
27	0.094	1.316	1.174	0.926	0.656	1.000	0.742
28	0.058	0.873	1.270	0.854	0.631	1.000	0.777
29	0.133	0.838	1.086	0.554	0.702	1.000	0.958
#From	To	chi[to]	beta[fr]	lambda
10	24	0.027	0.043	1.000
10	26	0.345	0.066	1.000
10	27	0.004	0.128	1.000
10	29	0.014	0.089	1.000
11	6	0.099	0.325	1.000
11	25	1.000	0.675	1.000
12	1	0.438	0.270	1.000
12	6	0.037	0.314	1.000
12	27	0.039	0.392	1.000
12	29	0.128	0.025	1.000
13	0	0.043	0.146	1.000
13	7	0.116	0.062	1.000
13	18	0.112	0.057	1.000
13	21	0.041	0.186	1.000
13	24	0.161	0.180	1.000
13	27	0.056	0.211	1.000
13	29	0.100	0.158	1.000
14	5	0.104	0.466	1.000
14	21	0.122	0.521	1.000
14	23	0.023	0.012	1.000
15	0	0.026	0.244	1.000
15	7	0.093	0.166	1.000
15	18	0.073	0.010	1.000
15	21	0.084	0.137	1.000
15	24	0.073	0.183	1.000
15	27	0.027	0.246	1.000
15	29	0.108	0.015	1.000
16	4	0.171	0.107	1.000
16	7	0.119	0.045	1.000
16	8	0.106	0.143	1.000
16	18	0.014	0.125	1.000
16	22	0.147	0.174	1.000
16	24	0.078	0.140	1.000
16	26	0.203	0.043	1.000
16	27	0.082	0.136	1.000
16	29	0.019	0.087	1.000
17	0	0.187	0.102	1.000
17	4	0.070	0.144	1.000
17	7	0.088	0.050	1.000
17	8	0.070	0.074	1.000
17	18	0.120	0.217	1.000
17	22	0.105	0.047	1.000
17	24	0.207	0.072	1.000
17	27	0.083	0.120	1.000
17	29	0.132	0.174	1.000
18	0	0.173	0.303	1.000
18	7	0.117	0.014	1.000
18	19	0.278	0.216	1.000
18	21	0.136	0.130	1.000
18	23	0.026	0.037	1.000
18	27	0.024	0.300	1.000
19	5	0.119	0.626	1.000
19	21	0.103	0.140	1.000
19	23	0.027	0.233	1.000
20	0	0.017	0.102	1.000
20	4	0.171	0.201	1.000
20	7	0.002	0.089	1.000
20	8	0.324	0.128	1.000
20	18	0.176	0.182	1.000
20	22	0.215	0.014	1.000
20	24	0.093	0.029	1.000
20	27	0.026	0.102	1.000
20	29	0.012	0.154	1.000
21	5	0.116	0.124	1.000
21	21	0.057	0.193	1.000
21	23	0.072	0.374	1.000
21	27	0.035	0.309	1.000
22	2	0.529	0.123	1.000
22	5	0.080	0.193	1.000
22	14	1.000	0.210	1.000
22	21	0.094	0.217	1.000
22	23	0.105	0.049	1.000
22	27	0.093	0.208	1.000
23	5	0.075	0.578	1.000
23	23	0.101	0.422	1.000
24	5	0.086	0.570	1.000
24	23	0.004	0.430	1.000
25	1	0.562	0.452	1.000
25	6	0.083	0.014	1.000
25	27	0.040	0.088	1.000
25	29	0.093	0.446	1.000
26	4	0.202	0.091	1.000
26	6	0.183	0.091	1.000
26	7	0.086	0.008	1.000
26	8	0.077	0.209	1.000
26	10	1.000	0.147	1.000
26	18	0.005	0.035	1.000
26	22	0.146	0.007	1.000
26	24	0.118	0.045	1.000
26	26	0.227	0.046	1.000
26	27	0.031	0.089	1.000
26	29	0.092	0.233	1.000
27	5	0.067	0.798	1.000
27	21	0.059	0.092	1.000
27	23	0.030	0.110	1.000
28	5	0.070	0.717	1.000
28	23	0.063	0.283	1.000
29	0	0.176	0.093	1.000
29	7	0.041	0.072	1.000
29	9	0.871	0.067	1.000
29	19	0.241	0.174	1.000
29	21	0.076	0.122	1.000
29	23	0.067	0.175	1.000
29	27	0.080	0.170	1.000
29	28	0.560	0.127	1.000
