#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.417	1.100	0.833	0.617	1.000	0.661
1	0.234	1.208	1.304	0.037	0.863	1.000	0.798
2	0.149	1.221	1.315	0.173	0.706	1.000	0.532
3	0.018	1.047	1.035	0.810	0.558	1.000	0.507
4	0.042	0.784	1.157	0.987	0.571	1.000	0.773
5	0.043	0.589	1.327	0.751	0.746	1.000	0.918
6	0.050	1.342	1.297	0.576	0.924	1.000	0.686
7	0.027	1.287	1.420	0.111	0.695	1.000	0.970
8	0.027	0.899	1.255	0.444	0.971	1.000	0.823
9	0.104	1.187	1.099	0.107	0.886	1.000	0.981
10	0.047	1.464	1.128	0.380	0.878	1.000	0.534
11	0.088	1.272	1.396	0.864	0.993	1.000	0.797
12	0.211	0.760	1.183	0.781	0.869	1.000	0.580
13	0.028	0.817	1.330	0.540	0.568	1.000	0.561
14	0.165	1.214	1.469	0.596	0.956	1.000	0.897
15	0.393	1.474	1.097	0.019	0.771	1.000	0.595
16	0.046	0.555	1.002	0.877	0.953	1.000	0.950
17	1.000	0.828	1.453	0.835	0.700	0.000	0.806
18	0.051	1.107	1.015	0.281	0.749	1.000	0.792
19	0.096	1.199	1.039	0.910	0.870	1.000	0.778
20	0.088	1.307	1.002	0.657	0.673	1.000	0.621
21	0.115	0.616	1.390	0.942	0.692	1.000	0.536
22	0.393	0.596	1.282	0.023	0.846	1.000	0.836
23	0.042	1.165	1.120	0.198	0.727	1.000	0.557
24	1.000	1.195	1.156	0.550	0.854	0.000	0.719
25	0.046	1.242	1.414	0.030	0.869	1.000	0.739
26	0.022	1.389	1.499	0.698	0.762	1.000	0.604
27	1.000	0.845	1.466	0.471	0.541	0.000	0.651
28	1.000	1.165	1.118	0.650	0.782	0.000	0.754
29	0.105	0.521	1.270	0.539	0.700	1.000	0.578
#From	To	chi[to]	beta[fr]	lambda
15	11	0.061	0.075	1.000
15	12	0.091	0.051	1.000
15	14	0.061	0.182	1.000
15	19	0.230	0.163	1.000
15	20	0.223	0.005	1.000
15	21	0.291	0.160	1.000
15	29	0.068	0.102	1.000
16	13	0.096	1.000	1.000
17	5	0.099	0.042	1.000
17	6	0.211	0.152	1.000
17	7	0.193	0.059	1.000
17	8	0.098	0.118	1.000
17	10	0.031	0.123	1.000
17	11	0.044	0.191	1.000
17	13	0.045	0.143	1.000
17	23	0.202	0.172	1.000
18	13	0.099	1.000	1.000
19	5	0.081	0.141	1.000
19	6	0.098	0.025	1.000
19	7	0.134	0.195	1.000
19	8	0.048	0.083	1.000
19	10	0.218	0.209	1.000
19	11	0.106	0.105	1.000
19	13	0.026	0.052	1.000
19	23	0.197	0.191	1.000
20	13	0.025	0.573	1.000
20	26	0.135	0.427	1.000
21	4	0.324	0.186	1.000
21	5	0.039	0.037	1.000
21	6	0.085	0.059	1.000
21	11	0.040	0.158	1.000
21	16	0.272	0.156	1.000
21	18	0.339	0.152	1.000
21	20	0.008	0.101	1.000
21	25	0.168	0.150	1.000
22	0	0.276	0.072	1.000
22	1	0.218	0.079	1.000
22	11	0.052	0.159	1.000
22	12	0.009	0.136	1.000
22	14	0.103	0.081	1.000
22	19	0.039	0.029	1.000
22	20	0.129	0.115	1.000
22	21	0.419	0.172	1.000
22	29	0.085	0.158	1.000
23	5	0.055	0.265	1.000
23	7	0.078	0.128	1.000
23	8	0.153	0.292	1.000
23	13	0.062	0.131	1.000
23	23	0.069	0.032	1.000
23	26	0.048	0.152	1.000
24	1	0.068	0.485	1.000
24	12	0.195	0.113	1.000
24	15	0.728	0.022	1.000
24	22	0.161	0.379	1.000
25	5	0.140	0.189	1.000
25	6	0.185	0.106	1.000
25	7	0.098	0.003	1.000
25	8	0.090	0.094	1.000
25	10	0.089	0.048	1.000
25	11	0.069	0.180	1.000
25	13	0.057	0.181	1.000
25	23	0.087	0.199	1.000
26	13	0.016	0.479	1.000
26	26	0.179	0.521	1.000
27	1	0.193	0.469	1.000
27	12	0.359	0.424	1.000
27	15	0.272	0.094	1.000
27	22	0.298	0.013	1.000
28	1	0.010	0.447	1.000
28	22	0.541	0.553	1.000
29	4	0.022	0.165	1.000
29	5	0.078	0.059	1.000
29	6	0.071	0.195	1.000
29	11	0.095	0.146	1.000
29	13	0.002	0.195	1.000
29	16	0.224	0.169	1.000
29	25	0.500	0.070	1.000
