#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	0.654	1.036	0.358	0.512	1.000	0.660
1	1.000	1.224	1.046	0.497	0.546	0.000	0.998
2	0.061	0.718	1.236	0.938	0.803	1.000	0.984
3	0.393	0.630	1.417	0.003	0.928	1.000	0.825
4	0.038	1.003	1.139	0.983	0.593	1.000	0.512
5	0.076	0.989	1.446	0.285	0.780	1.000	0.577
6	0.074	1.084	1.276	0.223	0.524	1.000	0.801
7	0.083	1.087	1.212	0.202	0.996	1.000	0.935
8	0.077	0.799	1.219	0.984	0.589	1.000	0.984
9	0.154	0.583	1.478	0.123	0.682	1.000	0.857
10	0.154	1.093	1.190	0.568	0.508	1.000	0.771
11	0.087	1.452	1.233	0.968	0.696	1.000	0.930
12	0.039	0.677	1.484	0.655	0.711	1.000	0.584
13	0.154	0.883	1.085	0.875	0.514	1.000	0.925
14	0.393	0.896	1.077	0.086	0.980	1.000	0.642
15	0.122	1.384	1.366	0.127	0.638	1.000	0.834
16	0.154	0.520	1.075	0.617	0.581	1.000	0.535
17	0.103	1.092	1.414	0.408	0.784	1.000	0.642
18	0.038	0.956	1.132	0.270	0.514	1.000	0.944
19	0.050	0.649	1.223	0.744	0.768	1.000	0.716
20	0.103	0.979	1.489	0.033	0.500	1.000	0.799
21	1.000	0.816	1.228	0.387	0.750	0.000	0.985
22	0.071	0.996	1.413	0.874	0.960	1.000	0.652
23	0.393	0.863	1.157	0.788	0.933	1.000	0.812
24	0.042	0.612	1.091	0.104	0.580	1.000	0.754
25	1.000	0.936	1.152	0.286	0.821	0.000	0.919
26	1.000	0.551	1.395	0.819	0.604	0.000	0.750
27	0.393	0.897	1.332	0.444	0.647	1.000	0.590
28	0.154	1.355	1.362	0.735	0.840	1.000	0.800
29	0.211	1.067	1.010	0.304	0.539	1.000	0.619
#From	To	chi[to]	beta[fr]	lambda
10	8	0.056	0.274	1.000
10	11	0.019	0.139	1.000
10	15	0.080	0.061	1.000
10	20	0.049	0.059	1.000
10	22	0.088	0.048	1.000
10	29	0.326	0.048	1.000
11	0	0.008	0.100	1.000
11	5	0.034	0.176	1.000
11	6	0.356	0.083	1.000
11	8	0.058	0.102	1.000
11	11	0.147	0.054	1.000
11	12	0.158	0.184	1.000
11	19	0.008	0.115	1.000
11	22	0.107	0.186	1.000
12	0	0.091	0.413	1.000
12	19	0.003	0.210	1.000
12	24	0.125	0.378	1.000
13	8	0.107	0.456	1.000
13	11	0.094	0.190	1.000
13	17	0.145	0.318	1.000
13	20	0.067	0.035	1.000
14	10	0.308	0.221	1.000
14	13	0.168	0.014	1.000
14	14	0.363	0.159	1.000
14	16	0.376	0.092	1.000
14	17	0.187	0.149	1.000
14	23	0.325	0.166	1.000
14	28	0.234	0.200	1.000
15	0	0.042	0.193	1.000
15	5	0.108	0.057	1.000
15	6	0.092	0.071	1.000
15	8	0.191	0.153	1.000
15	11	0.115	0.233	1.000
15	19	0.088	0.134	1.000
15	22	0.085	0.160	1.000
16	2	1.000	0.325	1.000
16	8	0.065	0.316	1.000
16	10	0.108	0.085	1.000
16	17	0.100	0.148	1.000
16	20	0.111	0.048	1.000
16	28	0.460	0.078	1.000
17	0	0.094	0.506	1.000
17	19	0.089	0.250	1.000
17	24	0.086	0.244	1.000
18	0	0.057	0.207	1.000
18	19	0.083	0.348	1.000
18	24	0.076	0.446	1.000
19	0	0.069	0.720	1.000
19	19	0.019	0.085	1.000
19	24	0.117	0.196	1.000
20	0	0.020	0.116	1.000
20	5	0.055	0.172	1.000
20	6	0.039	0.040	1.000
20	11	0.015	0.157	1.000
20	12	0.086	0.099	1.000
20	18	0.062	0.187	1.000
20	19	0.014	0.172	1.000
20	22	0.044	0.056	1.000
21	5	0.095	0.022	1.000
21	8	0.181	0.136	1.000
21	11	0.091	0.091	1.000
21	15	0.353	0.140	1.000
21	19	0.034	0.176	1.000
21	20	0.249	0.188	1.000
21	22	0.096	0.138	1.000
21	29	0.388	0.110	1.000
22	0	0.062	0.211	1.000
22	12	0.144	0.115	1.000
22	18	0.129	0.151	1.000
22	19	0.012	0.142	1.000
22	22	0.051	0.173	1.000
22	24	0.064	0.209	1.000
23	10	0.038	0.116	1.000
23	13	0.832	0.009	1.000
23	14	0.265	0.124	1.000
23	16	0.624	0.077	1.000
23	17	0.184	0.233	1.000
23	23	0.276	0.203	1.000
23	28	0.214	0.238	1.000
24	0	0.063	0.375	1.000
24	19	0.090	0.248	1.000
24	24	0.047	0.377	1.000
25	10	0.244	0.145	1.000
25	14	0.372	0.223	1.000
25	17	0.019	0.309	1.000
25	23	0.399	0.238	1.000
25	28	0.092	0.085	1.000
26	3	1.000	1.000	1.000
27	0	0.091	0.424	1.000
27	12	0.041	0.038	1.000
27	18	0.039	0.026	1.000
27	19	0.077	0.074	1.000
27	22	0.106	0.121	1.000
27	24	0.171	0.317	1.000
28	0	0.026	0.220	1.000
28	12	0.160	0.164	1.000
28	18	0.120	0.197	1.000
28	19	0.003	0.254	1.000
28	22	0.022	0.126	1.000
28	24	0.165	0.038	1.000
29	0	0.027	0.236	1.000
29	5	0.087	0.247	1.000
29	8	0.075	0.098	1.000
29	11	0.182	0.017	1.000
29	19	0.059	0.185	1.000
29	22	0.083	0.218	1.000
