#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	1.346	1.025	0.550	0.524	1.000	0.662
1	0.154	1.001	1.085	0.976	0.597	1.000	0.913
2	0.074	1.281	1.476	0.047	0.963	1.000	0.830
3	0.046	1.303	1.498	0.826	0.892	1.000	0.979
4	0.097	1.280	1.076	0.772	0.757	1.000	0.766
5	0.154	0.688	1.444	0.103	0.739	1.000	0.943
6	0.106	0.592	1.287	0.851	0.960	1.000	0.871
7	0.393	0.916	1.328	0.647	0.815	1.000	0.887
8	0.056	1.154	1.371	0.510	0.912	1.000	0.913
9	0.053	0.639	1.453	0.268	0.692	1.000	0.895
10	0.154	0.695	1.387	0.730	0.973	1.000	0.969
11	1.000	1.245	1.286	0.266	0.842	0.000	0.883
12	0.154	0.565	1.150	0.745	0.960	1.000	0.994
13	1.000	0.842	1.486	0.431	0.824	0.000	0.977
14	0.101	1.165	1.379	0.967	0.596	1.000	0.645
15	0.046	1.495	1.353	0.358	0.992	1.000	0.713
16	1.000	1.428	1.397	0.514	0.960	0.000	0.839
17	0.054	1.265	1.106	0.420	0.574	1.000	0.000
18	0.060	0.629	1.353	0.481	0.749	1.000	0.665
19	1.000	0.878	1.016	0.747	0.676	0.000	0.976
20	0.100	0.777	1.200	0.571	0.617	1.000	0.606
21	0.058	0.836	1.390	0.119	0.767	1.000	0.634
22	0.393	1.492	1.484	0.249	0.737	1.000	0.902
23	0.154	0.730	1.219	0.737	0.603	1.000	0.606
24	0.113	0.885	1.014	0.469	0.873	1.000	0.961
25	0.154	1.323	1.051	0.607	0.931	1.000	0.773
26	0.065	0.931	1.247	0.562	0.991	1.000	0.926
27	0.073	0.893	1.070	0.457	0.598	1.000	0.865
28	0.122	0.683	1.043	0.290	0.731	1.000	0.648
29	0.154	1.057	1.215	0.480	0.737	1.000	0.705
#From	To	chi[to]	beta[fr]	lambda
13	28	0.447	0.172	1.000
14	0	0.383	0.097	1.000
14	2	0.155	0.090	1.000
14	3	0.208	0.027	1.000
14	9	0.275	0.102	1.000
14	14	0.093	0.111	1.000
14	15	0.030	0.053	1.000
14	17	0.068	0.046	1.000
14	18	0.147	0.141	1.000
14	21	0.043	0.147	1.000
14	26	0.073	0.047	1.000
14	27	0.176	0.140	1.000
15	17	0.002	1.000	1.000
16	5	0.398	0.655	1.000
16	7	1.000	0.087	1.000
16	12	0.308	0.258	1.000
17	17	0.075	1.000	1.000
18	15	0.001	0.605	1.000
18	17	0.037	0.350	1.000
18	21	0.054	0.045	1.000
19	2	0.173	0.176	1.000
19	6	0.136	0.134	1.000
19	15	0.078	0.224	1.000
19	17	0.051	0.212	1.000
19	21	0.059	0.032	1.000
19	26	0.086	0.185	1.000
19	27	0.141	0.036	1.000
20	2	0.100	0.179	1.000
20	15	0.049	0.323	1.000
20	17	0.032	0.006	1.000
20	21	0.063	0.300	1.000
20	26	0.029	0.049	1.000
20	27	0.013	0.143	1.000
21	15	0.015	0.273	1.000
21	17	0.007	0.309	1.000
21	21	0.003	0.418	1.000
22	4	0.338	0.091	1.000
22	5	0.374	0.196	1.000
22	10	1.000	0.008	1.000
22	12	0.368	0.207	1.000
22	14	0.062	0.034	1.000
22	20	0.012	0.113	1.000
22	22	0.563	0.034	1.000
22	25	0.511	0.091	1.000
22	28	0.342	0.087	1.000
22	29	1.000	0.137	1.000
23	0	0.043	0.024	1.000
23	2	0.093	0.173	1.000
23	3	0.018	0.113	1.000
23	14	0.118	0.112	1.000
23	15	0.001	0.095	1.000
23	17	0.007	0.110	1.000
23	18	0.110	0.035	1.000
23	21	0.036	0.061	1.000
23	26	0.007	0.092	1.000
23	27	0.187	0.185	1.000
24	0	0.273	0.006	1.000
24	2	0.044	0.159	1.000
24	3	0.108	0.136	1.000
24	14	0.132	0.083	1.000
24	15	0.054	0.132	1.000
24	17	0.022	0.102	1.000
24	18	0.126	0.013	1.000
24	21	0.027	0.105	1.000
24	26	0.064	0.171	1.000
24	27	0.052	0.092	1.000
25	8	0.296	0.074	1.000
25	9	0.230	0.114	1.000
25	14	0.009	0.056	1.000
25	17	0.052	0.133	1.000
25	18	0.042	0.114	1.000
25	20	0.128	0.018	1.000
25	21	0.019	0.224	1.000
25	26	0.081	0.266	1.000
26	2	0.011	0.266	1.000
26	15	0.019	0.359	1.000
26	17	0.052	0.127	1.000
26	21	0.063	0.012	1.000
26	26	0.052	0.155	1.000
26	27	0.077	0.081	1.000
27	2	0.145	0.121	1.000
27	6	0.452	0.276	1.000
27	15	0.074	0.013	1.000
27	17	0.054	0.141	1.000
27	21	0.029	0.032	1.000
27	26	0.052	0.205	1.000
27	27	0.015	0.212	1.000
28	2	0.013	0.100	1.000
28	3	0.231	0.046	1.000
28	8	0.450	0.138	1.000
28	9	0.080	0.019	1.000
28	14	0.053	0.117	1.000
28	15	0.070	0.142	1.000
28	17	0.057	0.071	1.000
28	18	0.130	0.109	1.000
28	20	0.032	0.094	1.000
28	21	0.011	0.113	1.000
28	26	0.112	0.049	1.000
29	1	0.026	0.095	1.000
29	9	0.277	0.083	1.000
29	14	0.184	0.111	1.000
29	17	0.023	0.087	1.000
29	18	0.132	0.102	1.000
29	20	0.230	0.093	1.000
29	21	0.012	0.045	1.000
29	23	0.161	0.046	1.000
29	24	0.298	0.119	1.000
29	26	0.025	0.128	1.000
29	28	0.031	0.091	1.000
